LOC124905335_1	XR_007068557.1_1	1	1	15080	21429	LOC124905335
PRKCZ-AS1	NR_146290.1	1	-1	1616763	1618850	PRKCZ-AS1
FAAP20	NM_001256945.2	1	-1	1619452	1629748	FAAP20
FAAP20	NM_001282671.2	1	-1	1619452	1629748	FAAP20
FAAP20	NM_001282672.2	1	-1	1619452	1629748	FAAP20
FAAP20	NM_001282673.2	1	-1	1619452	1629748	FAAP20
FAAP20	XM_017000554.3	1	-1	1619452	1629748	FAAP20
FAAP20	NM_001146310.2	1	-1	1619452	1642711	FAAP20
FAAP20	XM_047448526.1	1	-1	1619452	1642711	FAAP20
FAAP20	NM_001256947.2	1	-1	1624524	1629748	FAAP20
FAAP20	NM_182533.4	1	-1	1624524	1629748	FAAP20
FAAP20	NR_046427.2	1	-1	1624524	1629748	FAAP20
FAAP20	XM_047448563.1	1	-1	1624524	1629748	FAAP20
FAAP20	XM_047448545.1	1	-1	1624524	1634296	FAAP20
FAAP20	XM_047448522.1	1	-1	1624524	1642711	FAAP20
FAAP20	XM_047448529.1	1	-1	1624524	1642711	FAAP20
FAAP20	NM_001282670.2	1	-1	1624524	1648129	FAAP20
LOC112268219	NR_168005.1	1	1	1624774	1627434	LOC112268219
FAAP20	NM_001256946.2	1	-1	1626877	1629748	FAAP20
FAAP20	XM_047448555.1	1	-1	1626877	1629748	FAAP20
FAAP20	XM_047448559.1	1	-1	1626877	1629748	FAAP20
FAAP20	XM_047448539.1	1	-1	1626877	1634274	FAAP20
FAAP20	XM_047448550.1	1	-1	1626877	1638776	FAAP20
FAAP20	XM_047448544.1	1	-1	1626877	1639116	FAAP20
FAAP20	XM_047448519.1	1	-1	1626877	1641200	FAAP20
FAAP20	XM_047448516.1	1	-1	1626877	1642711	FAAP20
FAAP20	XM_047448517.1	1	-1	1626877	1642711	FAAP20
LOC105378593	XR_946826.2	1	1	1641991	1644293	LOC105378593
LOC124903823	XR_007065358.1	1	1	1647800	1656158	LOC124903823
SKI	NM_003036.4	1	1	1663728	1746139	SKI
SKI	XM_005244775.4	1	1	1663728	1746139	SKI
SKI	XM_005244776.5	1	1	1666853	1746139	SKI
SKI	XM_047428466.1	1	1	1666853	1746139	SKI
SKI	XM_017002128.2	1	1	1682651	1746139	SKI
LOC124903824	XR_007065362.1	1	1	1750926	1755200	LOC124903824
LOC124903824	XR_007065360.1	1	1	1750974	1755200	LOC124903824
LOC124903824	XR_007065359.1	1	1	1752524	1755200	LOC124903824
LOC124903824	XR_007065361.1	1	1	1753025	1755200	LOC124903824
MORN1	NM_024848.3	1	-1	1757185	1830823	MORN1
LOC100129534	NR_024489.1	1	-1	1789671	1791919	LOC100129534
MORN1	NM_001301060.2	1	-1	1794413	1830823	MORN1
MORN1	NR_125361.2	1	-1	1814122	1830823	MORN1
RER1	NM_007033.5	1	1	1831110	1845026	RER1
PEX10	NM_001374425.1	1	-1	1843564	1852154	PEX10
PEX10	NM_002617.4	1	-1	1843564	1852154	PEX10
PEX10	NM_153818.2	1	-1	1843564	1852154	PEX10
PEX10	NM_001374426.1	1	-1	1843564	1853417	PEX10
PEX10	NM_001374427.1	1	-1	1843564	1853417	PEX10
PEX10	NR_164636.1	1	-1	1843564	1853417	PEX10
PEX10	XM_047422539.1	1	-1	1846313	1852154	PEX10
PEX10	XM_011541576.3	1	-1	1846520	1852154	PEX10
PLCH2	XM_047435029.1	1	1	1855531	1946621	PLCH2
PLCH2	XM_047435028.1	1	1	1855972	1946621	PLCH2
PLCH2	XM_047435034.1	1	1	1867237	1946619	PLCH2
PLCH2	XM_047435039.1	1	1	1867237	1946619	PLCH2
PLCH2	XM_047435023.1	1	1	1867237	1946621	PLCH2
PLCH2	XM_047435024.1	1	1	1867237	1946621	PLCH2
PLCH2	XM_047435025.1	1	1	1867237	1946621	PLCH2
PLCH2	XM_047435033.1	1	1	1867237	1946621	PLCH2
PLCH2	XM_047435038.1	1	1	1867237	1946621	PLCH2
PLCH2	NM_001303012.2	1	1	1908562	1946621	PLCH2
PLCH2	NM_014638.4	1	1	1917399	1946621	PLCH2
PLCH2	NM_001303013.1	1	1	1917425	1946619	PLCH2
PANK4	XM_047424306.1	1	-1	1949626	1967836	PANK4
PANK4	NM_018216.4	1	-1	1949626	1968240	PANK4
PANK4	XR_241034.4	1	-1	1951159	1968240	PANK4
PANK4	XM_011541708.4	1	-1	1957167	1968240	PANK4
HES5	NM_001010926.4	1	-1	1970389	1971907	HES5
HES5	XM_005244751.5	1	-1	1970389	1971907	HES5
TNFRSF14-AS1	NR_037844.2	1	-1	1991564	1998655	TNFRSF14-AS1
TNFRSF14	XM_047433419.1	1	1	1995878	2005473	TNFRSF14
TNFRSF14	XM_047433418.1	1	1	1997007	2005473	TNFRSF14
TNFRSF14	XM_047433422.1	1	1	1997445	2003463	TNFRSF14
TNFRSF14	XM_047433412.1	1	1	1997445	2005473	TNFRSF14
TNFRSF14	XM_047433413.1	1	1	1997445	2005473	TNFRSF14
TNFRSF14	XM_047433414.1	1	1	1997445	2005473	TNFRSF14
TNFRSF14	XM_047433416.1	1	1	1997445	2005473	TNFRSF14
TNFRSF14	XM_047433423.1	1	1	1998015	2001413	TNFRSF14
TNFRSF14	XM_047433421.1	1	1	1998015	2003463	TNFRSF14
TNFRSF14	NM_001297605.2	1	1	1998015	2005473	TNFRSF14
TNFRSF14	NM_003820.4	1	1	1998015	2005473	TNFRSF14
TNFRSF14	XM_006711019.3	1	1	1998015	2005473	TNFRSF14
TNFRSF14	XM_011542383.3	1	1	2000796	2005473	TNFRSF14
LOC100996583	NR_121638.1	1	1	2008179	2026179	LOC100996583
PRXL2B	NR_036637.2	1	1	2028168	2033113	PRXL2B
PRXL2B	NR_036638.2	1	1	2028168	2033113	PRXL2B
PRXL2B	NM_001195736.3	1	1	2028422	2033113	PRXL2B
PRXL2B	NM_001195737.3	1	1	2028422	2033113	PRXL2B
PRXL2B	NM_001195738.3	1	1	2028422	2033113	PRXL2B
PRXL2B	NM_001195740.3	1	1	2028422	2033113	PRXL2B
PRXL2B	NM_001195741.3	1	1	2028422	2033113	PRXL2B
PRXL2B	NM_152371.5	1	1	2028422	2033113	PRXL2B
PRXL2B	XM_006710354.4	1	1	2028422	2033113	PRXL2B
PRXL2B	XM_011540665.2	1	1	2028422	2033113	PRXL2B
PRXL2B	XM_047445405.1	1	1	2028422	2033113	PRXL2B
PRXL2B	XM_047445406.1	1	1	2028422	2033113	PRXL2B
MMEL1	NM_033467.4	1	-1	2032284	2074662	MMEL1
MMEL1-AS1	XR_007065384.1	1	1	2070214	2077864	MMEL1-AS1
MMEL1-AS1	XR_007065385.1	1	1	2074757	2077864	MMEL1-AS1
MMEL1-AS1	XR_946838.2	1	1	2074898	2077864	MMEL1-AS1
MMEL1-AS1	XR_946840.2	1	1	2074898	2077864	MMEL1-AS1
MMEL1-AS1	XR_007065383.1	1	1	2075608	2077864	MMEL1-AS1
MMEL1-AS1	XR_946835.2	1	1	2075608	2077864	MMEL1-AS1
TTC34	NM_001242672.3	1	-1	2078230	2301463	TTC34
LOC105378602	XR_946870.2	1	1	2258114	2259013	LOC105378602
LOC105378602	XR_946871.2	1	1	2258114	2259013	LOC105378602
LOC107985732_1	XR_001737864.1_1	1	1	2259987	2261052	LOC107985732
LOC105378601	XR_946868.2	1	1	2261656	2262555	LOC105378601
LOC105378601	XR_946869.2	1	1	2261656	2262555	LOC105378601
LOC107984904	XR_001737863.1	1	1	2263529	2264594	LOC107984904
LOC105378599	XR_946864.1	1	1	2265198	2266097	LOC105378599
LOC105378599	XR_946865.1	1	1	2265198	2266097	LOC105378599
LOC105378600	XR_946866.2	1	1	2269077	2269976	LOC105378600
LOC105378600	XR_946867.2	1	1	2269077	2269976	LOC105378600
LOC112268220	XR_002958245.1	1	1	2270008	2274267	LOC112268220
LOC107985732	XR_001737864.1	1	1	2271153	2272218	LOC107985732
LOC105378600_1	XR_946866.2_1	1	1	2272822	2273721	LOC105378600
LOC105378600_1	XR_946867.2_1	1	1	2272822	2273721	LOC105378600
LOC124903825	XR_007065386.1	1	1	2313829	2317538	LOC124903825
LOC124903825	XR_007065387.1	1	1	2313829	2317538	LOC124903825
LOC124903826	XR_007065392.1	1	-1	2314156	2316577	LOC124903826
ACTRT2	NM_080431.5	1	1	2523087	2524523	ACTRT2
LOC124903827	XM_047436598.1	1	-1	2557465	2577603	LOC124903827
LOC124903827	XM_047436614.1	1	-1	2557465	2577603	LOC124903827
PRDM16-DT	NR_015440.1	1	-1	2561659	2569767	PRDM16-DT
LOC124903827	XM_047436534.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436535.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436536.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436539.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436540.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436541.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436542.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436543.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436544.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436547.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436549.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436552.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436553.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436555.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436564.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436565.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436566.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436567.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436568.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436574.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436578.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436579.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436582.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436583.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436584.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436587.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436592.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436594.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436608.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436611.1	1	-1	2561659	2577603	LOC124903827
LOC124903827	XM_047436620.1	1	-1	2561659	2577603	LOC124903827
PRDM16-DT	NR_024371.1	1	-1	2566114	2569767	PRDM16-DT
PRDM16	NM_022114.4	1	1	2571244	2943423	PRDM16
PRDM16	NM_199454.3	1	1	2571244	2943423	PRDM16
MIR4251	NR_036215.1	1	1	2630077	2630137	MIR4251
MIR4251	unassigned_transcript_16	1	1	2630111	2630127	MIR4251
LOC105378606	XR_007065437.1	1	-1	2663380	2669270	LOC105378606
LOC107984909	XR_001737869.2	1	1	2690580	2698569	LOC107984909
LOC105378605	XR_007065435.1	1	-1	2713778	2716493	LOC105378605
LOC105378605	XR_007065434.1	1	-1	2713778	2717032	LOC105378605
LOC105378605	XR_007065436.1	1	-1	2713778	2717032	LOC105378605
LOC124903828	XM_047436627.1	1	1	2771178	2801522	LOC124903828
LOC105378604	XR_007065433.1	1	-1	2816993	2827745	LOC105378604
LOC105378604	XR_946873.3	1	-1	2816993	2827745	LOC105378604
LOC105378604	XR_946874.3	1	-1	2816993	2827745	LOC105378604
LOC105378604	XR_946876.3	1	-1	2816993	2827745	LOC105378604
ARHGEF16	NM_014448.4	1	1	2959431	2988135	ARHGEF16
ARHGEF16	XM_017001051.2	1	1	2959431	2988135	ARHGEF16
ARHGEF16	XM_047418009.1	1	1	2962202	2977987	ARHGEF16
ARHGEF16	XM_017001049.2	1	1	2962202	2988135	ARHGEF16
ARHGEF16	XM_024446454.2	1	1	2970911	2988135	ARHGEF16
ARHGEF16	XM_024446455.2	1	1	2972094	2988135	ARHGEF16
MEGF6	XM_047448256.1	1	-1	2994964	3039479	MEGF6
MEGF6	XM_006710406.5	1	-1	2994964	3039724	MEGF6
MEGF6	XM_011540887.3	1	-1	2994964	3039724	MEGF6
MEGF6	XM_047448238.1	1	-1	2994964	3039724	MEGF6
MEGF6	XM_047448239.1	1	-1	2994964	3039724	MEGF6
MEGF6	XM_047448242.1	1	-1	2994964	3039724	MEGF6
MEGF6	XM_047448245.1	1	-1	2994964	3039724	MEGF6
MEGF6	XM_047448247.1	1	-1	2994964	3039724	MEGF6
MEGF6	XM_047448251.1	1	-1	2994964	3039724	MEGF6
MEGF6	XM_047448255.1	1	-1	2994964	3039724	MEGF6
MEGF6	NM_001409.4	1	-1	2994964	3121629	MEGF6
MEGF6	XM_047448204.1	1	-1	2994964	3121629	MEGF6
MEGF6	XM_047448205.1	1	-1	2994964	3121629	MEGF6
MEGF6	XM_047448215.1	1	-1	2994964	3121629	MEGF6
MEGF6	XM_047448217.1	1	-1	2994964	3121629	MEGF6
MEGF6	XM_047448220.1	1	-1	2994964	3121629	MEGF6
MEGF6	XM_047448221.1	1	-1	2994964	3121629	MEGF6
MEGF6	XM_047448228.1	1	-1	2994964	3121629	MEGF6
MEGF6	XM_047448229.1	1	-1	2994964	3121629	MEGF6
MEGF6	XM_047448232.1	1	-1	2994964	3121629	MEGF6
MEGF6	XM_011540886.3	1	-1	2994964	3134881	MEGF6
MEGF6	XM_017000533.3	1	-1	2994964	3134881	MEGF6
MEGF6	XM_011540888.4	1	-1	3001775	3134881	MEGF6
LOC105378608	XR_946886.3	1	1	3056792	3058885	LOC105378608
MIR551A	NR_030277.1	1	-1	3069003	3069098	MIR551A
MIR551A	unassigned_transcript_17	1	-1	3069018	3069038	MIR551A
TPRG1L	NM_182752.4	1	1	3135110	3140200	TPRG1L
WRAP73	NM_017818.4	1	-1	3140843	3159976	WRAP73
WRAP73	XM_005244754.3	1	-1	3140843	3159976	WRAP73
WRAP73	XM_017001387.3	1	-1	3140843	3159976	WRAP73
WRAP73	XM_047421661.1	1	-1	3140843	3159976	WRAP73
WRAP73	XM_047421663.1	1	-1	3140843	3159976	WRAP73
TP73	NM_001204184.2	1	1	3162389	3247802	TP73
TP73	NM_001204185.2	1	1	3162389	3247802	TP73
TP73	NM_001204186.2	1	1	3162389	3247802	TP73
TP73	NM_001204187.2	1	1	3162389	3247802	TP73
TP73	NM_001204188.2	1	1	3162389	3247802	TP73
TP73	NM_005427.4	1	1	3162389	3247802	TP73
TP73-AS3	XR_946889.3	1	-1	3164657	3174853	TP73-AS3
TP73-AS3	XR_946888.3	1	-1	3164657	3175230	TP73-AS3
TP73	XM_047429524.1	1	1	3178904	3247802	TP73
TP73	XM_047429521.1	1	1	3185174	3247802	TP73
TP73	NM_001126240.3	1	1	3200520	3247802	TP73
TP73	NM_001126241.3	1	1	3200520	3247802	TP73
TP73	NM_001126242.3	1	1	3200520	3247802	TP73
TP73	NM_001204189.2	1	1	3200520	3247802	TP73
TP73	NM_001204190.2	1	1	3200520	3247802	TP73
TP73	NM_001204191.2	1	1	3200520	3247802	TP73
TP73	NM_001204192.2	1	1	3209574	3247802	TP73
TP73-AS1	NR_033712.1	1	-1	3247585	3258372	TP73-AS1
TP73-AS1	NR_033708.1	1	-1	3247585	3258974	TP73-AS1
TP73-AS1	NR_033709.1	1	-1	3247585	3258974	TP73-AS1
TP73-AS1	NR_033710.1	1	-1	3247585	3258974	TP73-AS1
TP73-AS1	NR_033711.1	1	-1	3247585	3258974	TP73-AS1
CCDC27	NM_152492.3	1	1	3264051	3283241	CCDC27
SMIM1	NM_001163724.3	1	1	3284345	3287549	SMIM1
SMIM1	NM_001288583.2	1	1	3284345	3287549	SMIM1
SMIM1	NM_001379690.1	1	1	3284345	3287549	SMIM1
SMIM1	NM_001379691.1	1	1	3284345	3287549	SMIM1
SMIM1	XM_047420003.1	1	1	3284345	3287549	SMIM1
LRRC47	NM_020710.3	1	-1	3290152	3308095	LRRC47
CEP104	NM_014704.4	1	-1	3323682	3368809	CEP104
CEP104	XM_005244815.5	1	-1	3323682	3368809	CEP104
CEP104	XM_024451101.2	1	-1	3323682	3368809	CEP104
CEP104	XM_024451102.2	1	-1	3323682	3368809	CEP104
CEP104	XM_024451104.2	1	-1	3323682	3368809	CEP104
CEP104	XM_024451106.2	1	-1	3323682	3368809	CEP104
CEP104	XM_047435158.1	1	-1	3323682	3368809	CEP104
CEP104	XM_047435161.1	1	-1	3323682	3368809	CEP104
CEP104	XM_024451108.2	1	-1	3340536	3368809	CEP104
LOC124903829	XR_007065439.1	1	-1	3361413	3363322	LOC124903829
DFFB	XM_011540865.3	1	1	3369074	3378001	DFFB
DFFB	NM_001282669.2	1	1	3369074	3397333	DFFB
DFFB	NM_001320132.2	1	1	3369074	3397333	DFFB
DFFB	NM_001320136.2	1	1	3369074	3397333	DFFB
DFFB	NM_004402.4	1	1	3369074	3397333	DFFB
DFFB	NR_104222.2	1	1	3369074	3397333	DFFB
DFFB	NR_135150.2	1	1	3369074	3397333	DFFB
DFFB	NR_135151.2	1	1	3369074	3397333	DFFB
DFFB	NR_135152.2	1	1	3369074	3397333	DFFB
DFFB	XM_017000498.3	1	1	3369074	3397333	DFFB
DFFB	XM_017000499.2	1	1	3369074	3397333	DFFB
DFFB	XM_017000500.2	1	1	3369074	3397333	DFFB
DFFB	XR_002959574.2	1	1	3369074	3397333	DFFB
DFFB	XR_946563.3	1	1	3369074	3397333	DFFB
DFFB	XR_946565.2	1	1	3369074	3397333	DFFB
C1orf174	XM_011541323.3	1	-1	3401037	3411485	C1orf174
C1orf174	NM_207356.3	1	-1	3401037	3412176	C1orf174
C1orf174	XM_047419221.1	1	-1	3402836	3412176	C1orf174
LINC01134	NR_024455.1	1	1	3412308	3427355	LINC01134
LINC01346	NR_040065.1	1	1	3452532	3464503	LINC01346
LINC01345	NR_147024.1	1	-1	3459070	3460901	LINC01345
LINC01777	NR_027088.1	1	1	3925590	3938190	LINC01777
LOC105376674	XR_946895.1	1	1	3945653	3953213	LOC105376674
LOC105376674	XR_946894.2	1	1	3945653	3957138	LOC105376674
LOC124904578	XR_007067009.1	1	-1	4065731	4070290	LOC124904578
LINC01646	NR_147025.1	1	1	4085214	4097433	LINC01646
AJAP1	NM_001042478.2	1	1	4168333	4291716	AJAP1
AJAP1	NM_018836.4	1	1	4168333	4306459	AJAP1
AJAP1	XM_011541786.3	1	1	4168333	4306459	AJAP1
LINC02781	XR_946900.2	1	1	4489149	4497325	LINC02781
LINC02781	XR_946902.2	1	1	4489172	4499716	LINC02781
LOC124904589	XR_007067025.1	1	-1	4508384	4514478	LOC124904589
LOC102724429	XR_001737878.1	1	1	4513131	4520111	LOC102724429
LOC102724429	XR_946904.3	1	1	4513608	4520111	LOC102724429
LOC102724429	XR_426643.4	1	1	4513611	4520111	LOC102724429
LINC02782	XR_001737776.1	1	-1	4606442	4614412	LINC02782
LINC02782	XR_001737777.1	1	-1	4606442	4614412	LINC02782
LOC105376682	XR_946906.2	1	1	4648219	4651674	LOC105376682
LOC124904590	XR_007067026.1	1	1	4945036	4950773	LOC124904590
LOC107984911	XR_001737879.1	1	-1	4992725	5003715	LOC107984911
LOC105376686	XR_007067027.1	1	-1	5013240	5017028	LOC105376686
LOC105376686	XR_946907.2	1	-1	5013240	5017028	LOC105376686
LOC105376686	XR_946909.4	1	-1	5013240	5017028	LOC105376686
LOC105376686	XR_946910.3	1	-1	5013240	5017028	LOC105376686
LOC124900451	XR_007067404.1	1	1	5203414	5203488	LOC124900451
LOC124903830	XR_007065441.1	1	-1	5226785	5236432	LOC124903830
LOC124903830	XR_007065440.1	1	-1	5230645	5236432	LOC124903830
MIR4689	NR_039838.1	1	-1	5386902	5386971	MIR4689
MIR4689	unassigned_transcript_18	1	-1	5386941	5386962	MIR4689
NPHP4	XM_017001001.2	1	-1	5387041	5486398	NPHP4
NPHP4	XM_047417607.1	1	-1	5387041	5486439	NPHP4
NPHP4	XM_017001000.3	1	-1	5387041	5504178	NPHP4
NPHP4	XM_011541213.2	1	-1	5387041	5512153	NPHP4
NPHP4	XM_011541214.2	1	-1	5387041	5512153	NPHP4
NPHP4	XM_011541215.2	1	-1	5387041	5512153	NPHP4
NPHP4	XM_017000996.2	1	-1	5387041	5512153	NPHP4
NPHP4	XM_047417555.1	1	-1	5387041	5512153	NPHP4
NPHP4	XM_047417565.1	1	-1	5387041	5512153	NPHP4
NPHP4	XM_047417593.1	1	-1	5387041	5516653	NPHP4
NPHP4	XM_011541216.3	1	-1	5387041	5517750	NPHP4
NPHP4	XM_011541217.3	1	-1	5387041	5517750	NPHP4
NPHP4	XM_047417535.1	1	-1	5387041	5517750	NPHP4
NPHP4	XM_047417538.1	1	-1	5387041	5517750	NPHP4
NPHP4	XM_047417546.1	1	-1	5387041	5517750	NPHP4
NPHP4	XM_047417581.1	1	-1	5387041	5517750	NPHP4
NPHP4	XM_047417585.1	1	-1	5387041	5517750	NPHP4
NPHP4	XM_047417589.1	1	-1	5387041	5517750	NPHP4
NPHP4	XM_047417590.1	1	-1	5387041	5517750	NPHP4
NPHP4	XM_047417599.1	1	-1	5387041	5517750	NPHP4
NPHP4	NM_001291593.2	1	-1	5387041	5518251	NPHP4
NPHP4	NM_001291594.2	1	-1	5387041	5518251	NPHP4
NPHP4	NM_015102.5	1	-1	5387041	5518251	NPHP4
NPHP4	NR_111987.2	1	-1	5387041	5518251	NPHP4
NPHP4	XM_006710563.4	1	-1	5387041	5518251	NPHP4
NPHP4	XM_017000999.2	1	-1	5387041	5518251	NPHP4
NPHP4	XM_047417537.1	1	-1	5387041	5518251	NPHP4
NPHP4	XM_047417574.1	1	-1	5388584	5512153	NPHP4
NPHP4	XM_017000998.1	1	-1	5388754	5512153	NPHP4
NPHP4	XR_007058632.1	1	-1	5392093	5512153	NPHP4
NPHP4	XM_017001002.2	1	-1	5399600	5512153	NPHP4
NPHP4	XM_047417617.1	1	-1	5411807	5512153	NPHP4
KCNAB2	XM_047432878.1	1	1	5518502	5620063	KCNAB2
KCNAB2	NM_001199861.2	1	1	5518502	5626866	KCNAB2
KCNAB2	XM_005263514.4	1	1	5518502	5626866	KCNAB2
KCNAB2	XM_011542321.4	1	1	5518502	5626866	KCNAB2
KCNAB2	XM_047432866.1	1	1	5518502	5626866	KCNAB2
KCNAB2	XM_047432870.1	1	1	5518502	5626866	KCNAB2
KCNAB2	XM_047432872.1	1	1	5518502	5626866	KCNAB2
KCNAB2	NM_003636.4	1	1	5552015	5626866	KCNAB2
KCNAB2	NM_172130.3	1	1	5552015	5626866	KCNAB2
KCNAB2	XM_011542322.3	1	1	5552015	5626866	KCNAB2
KCNAB2	NM_001199860.2	1	1	5560361	5626866	KCNAB2
KCNAB2	XM_047432867.1	1	1	5560734	5626866	KCNAB2
KCNAB2	NM_001199862.2	1	1	5571566	5626866	KCNAB2
KCNAB2	NM_001199863.2	1	1	5571566	5626866	KCNAB2
KCNAB2	XM_017002620.2	1	1	5571566	5626866	KCNAB2
LOC124903831	XR_007065442.1	1	1	5610942	5612058	LOC124903831
CHD5	NM_015557.3	1	-1	5627473	5705967	CHD5
RPL22	NM_000983.4	1	-1	5710666	5725241	RPL22
RNF207-AS1	NR_125997.1	1	-1	5730484	5731424	RNF207-AS1
RNF207	XM_047420023.1	1	1	5731763	5738814	RNF207
RNF207	XM_047420029.1	1	1	5731763	5738814	RNF207
RNF207	XR_001737159.3	1	1	5731763	5738817	RNF207
RNF207	XR_001737161.3	1	1	5731763	5741358	RNF207
RNF207	XR_002956484.2	1	1	5731763	5744013	RNF207
RNF207	XR_002956486.2	1	1	5731763	5744013	RNF207
RNF207	NM_207396.3	1	1	5731763	5746943	RNF207
RNF207	XM_011541439.4	1	1	5731763	5746943	RNF207
RNF207	XM_047420010.1	1	1	5731763	5746943	RNF207
RNF207	XM_047420021.1	1	1	5732180	5746943	RNF207
ICMT	XM_011541140.3	1	-1	5746837	5760154	ICMT
ICMT	NM_012405.4	1	-1	5746837	5761608	ICMT
ICMT	XM_047416592.1	1	-1	5759186	5761608	ICMT
ICMT-DT	NR_103534.1	1	1	5761884	5765088	ICMT-DT
HES3	NM_001024598.4	1	1	5769823	5771222	HES3
GPR153	XM_017001250.2	1	-1	5772997	5780896	GPR153
GPR153	NM_207370.4	1	-1	5772997	5786742	GPR153
GPR153	XM_011541434.4	1	-1	5772997	5786742	GPR153
ACOT7	NM_181866.3	1	-1	5789916	5884571	ACOT7
ACOT7	NM_181865.3	1	-1	5789916	5886356	ACOT7
ACOT7	XM_047443399.1	1	-1	5789916	5886519	ACOT7
ACOT7	NM_181864.3	1	-1	5789916	5911409	ACOT7
ACOT7	NM_007274.4	1	-1	5789916	5919409	ACOT7
HES2	NM_019089.5	1	-1	5940873	5945560	HES2
ESPN	XM_011542237.1	1	1	5950417	5972690	ESPN
ESPN	XM_011542238.4	1	1	5950417	5974393	ESPN
ESPN	XM_011542231.1	1	1	5950417	5982313	ESPN
ESPN	XM_011542232.1	1	1	5950417	5982313	ESPN
ESPN	NM_001367473.1	1	1	5950417	5986586	ESPN
ESPN	NM_001367474.1	1	1	5950417	5986586	ESPN
ESPN	NM_031475.3	1	1	5950417	5986586	ESPN
ESPN	XM_017002433.2	1	1	5950417	5987012	ESPN
MIR4252	NR_036218.1	1	-1	5955475	5955537	MIR4252
MIR4252	unassigned_transcript_19	1	-1	5955485	5955503	MIR4252
ESPN	XM_011542233.3	1	1	5962335	5982313	ESPN
ESPN	XM_047431542.1	1	1	5973670	5982313	ESPN
ESPN	XM_047431549.1	1	1	5973670	5982313	ESPN
ESPN	XM_047431551.1	1	1	5974112	5982313	ESPN
ESPN	XM_011542236.3	1	1	5976934	5982313	ESPN
TNFRSF25	NM_003790.3	1	-1	5986428	5991815	TNFRSF25
TNFRSF25	NM_148965.2	1	-1	5986428	5991815	TNFRSF25
TNFRSF25	NM_148966.2	1	-1	5986428	5991815	TNFRSF25
TNFRSF25	NM_148967.2	1	-1	5986428	5991815	TNFRSF25
TNFRSF25	NM_148970.2	1	-1	5986428	5991815	TNFRSF25
TNFRSF25	NM_001039664.2	1	-1	5989753	5991815	TNFRSF25
PLEKHG5	NM_001265593.1	1	-1	5991734	6011112	PLEKHG5
PLEKHG5	NM_001042665.1	1	-1	5991734	6011597	PLEKHG5
PLEKHG5	NM_001042664.1	1	-1	5991734	6016223	PLEKHG5
PLEKHG5	NM_001265594.2	1	-1	5991734	6016223	PLEKHG5
PLEKHG5	NM_020631.6	1	-1	5992764	6017310	PLEKHG5
PLEKHG5	NM_001265592.2	1	-1	5992764	6022875	PLEKHG5
PLEKHG5	NM_001042663.3	1	-1	5992764	6023056	PLEKHG5
PLEKHG5	NM_198681.4	1	-1	5992764	6045736	PLEKHG5
NOL9	XM_011542147.4	1	-1	6046991	6070562	NOL9
NOL9	XM_047430556.1	1	-1	6046991	6075252	NOL9
NOL9	XM_005263493.5	1	-1	6046991	6075320	NOL9
NOL9	XM_047430565.1	1	-1	6046991	6075354	NOL9
NOL9	NM_024654.5	1	-1	6046991	6080171	NOL9
TAS1R1	NM_138697.4	1	1	6080965	6105419	TAS1R1
TAS1R1	NM_177540.3	1	1	6080965	6105419	TAS1R1
TAS1R1	XM_011542206.3	1	1	6080965	6105419	TAS1R1
LOC107984912	XR_001737881.1	1	-1	6093218	6105097	LOC107984912
LOC107984912	XR_002958250.1	1	-1	6093218	6105097	LOC107984912
TAS1R1	XM_011542203.2	1	1	6094843	6105419	TAS1R1
