SEPTIN14P6	NR_109817.1	6	-1	2935	3070	SEPTIN14P6	transcript
PPP1R3G	NM_001145115.3	6	1	4954549	4958695	PPP1R3G	mRNA
LYRM4	NR_104418.1	6	-1	4977757	5130157	LYRM4	transcript
LYRM4	NR_104417.2	6	-1	4977757	5130157	LYRM4	transcript
LYRM4	NM_020408.6	6	-1	4977757	5130157	LYRM4	mRNA
LYRM4	NM_001164841.3	6	-1	4977757	5130157	LYRM4	mRNA
LYRM4	NM_001318782.1	6	-1	5005303	5130157	LYRM4	mRNA
MIR3691	NR_037462.1	6	-1	5017377	5017466	MIR3691	primary_transcript
MIR3691	unassigned_transcript_1019	6	-1	5017390	5017411	MIR3691	miRNA
MIR3691	unassigned_transcript_1020	6	-1	5017430	5017452	MIR3691	miRNA
LYRM4	NM_001164840.3	6	-1	5055826	5130157	LYRM4	mRNA
FARS2	XM_054354047.1	6	1	5119147	5640982	FARS2	mRNA
FARS2	XR_008487238.1	6	1	5130214	5414505	FARS2	transcript
FARS2	NM_001374878.1	6	1	5130214	5640982	FARS2	mRNA
FARS2	NM_001318872.2	6	1	5130214	5640982	FARS2	mRNA
FARS2	XM_054354053.1	6	1	5130214	5301151	FARS2	mRNA
FARS2	XR_008487237.1	6	1	5130720	5414505	FARS2	transcript
FARS2	XR_008487239.1	6	1	5130720	5414505	FARS2	transcript
FARS2	XR_008487236.1	6	1	5130720	5414505	FARS2	transcript
FARS2	XR_008487240.1	6	1	5130720	5414505	FARS2	transcript
FARS2	XR_008487241.1	6	1	5130720	5302773	FARS2	transcript
FARS2	NM_001374877.1	6	1	5130720	5640982	FARS2	mRNA
FARS2	NM_001374875.1	6	1	5130720	5640982	FARS2	mRNA
FARS2	NM_001374879.1	6	1	5130720	5640982	FARS2	mRNA
FARS2	NM_001375257.1	6	1	5130720	5640982	FARS2	mRNA
FARS2	NM_001374876.1	6	1	5130720	5640982	FARS2	mRNA
FARS2	NM_006567.5	6	1	5130720	5640982	FARS2	mRNA
FARS2	NM_001375258.1	6	1	5130720	5640982	FARS2	mRNA
FARS2	NM_001375260.1	6	1	5130720	5640982	FARS2	mRNA
FARS2	NM_001375259.1	6	1	5130720	5640982	FARS2	mRNA
FARS2	XM_054354049.1	6	1	5130720	5562950	FARS2	mRNA
FARS2	XM_054354050.1	6	1	5130720	5543530	FARS2	mRNA
FARS2	XM_054354048.1	6	1	5130720	5519891	FARS2	mRNA
FARS2	XM_054354051.1	6	1	5130720	5315139	FARS2	mRNA
FARS2	XM_054354052.1	6	1	5130720	5301150	FARS2	mRNA
FARS2-AS1	NR_125848.1	6	-1	5321640	5327258	FARS2-AS1	lnc_RNA
FARS2-AS1	NR_125847.1	6	-1	5321640	5327258	FARS2-AS1	lnc_RNA
FARS2-AS1	NR_125846.1	6	-1	5321640	5327258	FARS2-AS1	lnc_RNA
LOC101927950	NR_110842.1	6	-1	5534301	5564595	LOC101927950	lnc_RNA
LOC107986516	XR_007076476.1	6	1	5760550	5788191	LOC107986516	lnc_RNA
NRN1	XM_054355569.1	6	-1	5866869	5876472	NRN1	mRNA
NRN1	NM_001278710.2	6	-1	5866869	5876393	NRN1	mRNA
NRN1	NM_016588.3	6	-1	5866869	5875801	NRN1	mRNA
NRN1	XM_054355570.1	6	-1	5866869	5872901	NRN1	mRNA
NRN1	NM_001278711.2	6	-1	5866869	5872901	NRN1	mRNA
NRN1	XM_054355568.1	6	-1	5866869	5872901	NRN1	mRNA
F13A1	NM_000129.4	6	-1	6013258	6189597	F13A1	mRNA
MIR7853	NR_107007.1	6	-1	6038476	6038607	MIR7853	primary_transcript
MIR5683	NR_049863.1	6	1	6038506	6038581	MIR5683	primary_transcript
MIR5683	unassigned_transcript_1022	6	1	6038515	6038538	MIR5683	miRNA
MIR7853	unassigned_transcript_1021	6	-1	6038552	6038572	MIR7853	miRNA
LY86-AS1	NR_026970.1	6	-1	6215377	6492021	LY86-AS1	lnc_RNA
LY86	NM_004271.4	6	1	6457947	6524157	LY86	mRNA
LOC101928004	NR_187687.1	6	-1	6564024	6670403	LOC101928004	lnc_RNA
LOC101928047	XR_007076488.1	6	1	6578609	6599494	LOC101928047	lnc_RNA
LOC101928047	XR_007076487.1	6	1	6580218	6599494	LOC101928047	lnc_RNA
LOC105374901	NR_187807.1	6	-1	6621144	6628542	LOC105374901	lnc_RNA
LOC105374901	NR_187808.1	6	-1	6627516	6628542	LOC105374901	lnc_RNA
LOC105374903	XR_007076493.1	6	-1	6741350	6760009	LOC105374903	lnc_RNA
LINC03055	XR_007076490.1	6	1	6755331	6768223	LINC03055	lnc_RNA
LINC03055	XR_007076492.1	6	1	6755331	6768223	LINC03055	lnc_RNA
LINC03055	XR_007076491.1	6	1	6755331	6764120	LINC03055	lnc_RNA
LOC105374904	XR_007077387.1	6	1	6863693	6865421	LOC105374904	lnc_RNA
RREB1	NM_001168344.2	6	1	6977349	7121600	RREB1	mRNA
RREB1	NM_001003699.4	6	1	6977567	7121600	RREB1	mRNA
RREB1	NM_001003700.2	6	1	6977567	7121600	RREB1	mRNA
RREB1	NM_001003698.4	6	1	6977567	7121600	RREB1	mRNA
SSR1	NR_120448.2	6	-1	7150204	7182261	SSR1	transcript
SSR1	NM_001292008.2	6	-1	7150204	7182261	SSR1	mRNA
SSR1	NM_003144.5	6	-1	7150204	7182261	SSR1	mRNA
CAGE1	NM_205864.3	6	-1	7195720	7258781	CAGE1	mRNA
CAGE1	NM_001170692.2	6	-1	7195720	7258781	CAGE1	mRNA
CAGE1	NM_001170693.2	6	-1	7198159	7258781	CAGE1	mRNA
RIOK1	NM_001348194.2	6	1	7258847	7287080	RIOK1	mRNA
RIOK1	NM_031480.3	6	1	7258847	7287080	RIOK1	mRNA
RIOK1	XM_054356511.1	6	1	7261759	7287080	RIOK1	mRNA
LOC102724234	XR_007076494.1	6	1	7295883	7321806	LOC102724234	lnc_RNA
LOC102724234	XR_007076496.1	6	1	7295883	7308219	LOC102724234	lnc_RNA
LOC102724234	XR_007076495.1	6	1	7295883	7307752	LOC102724234	lnc_RNA
DSP-AS1	NR_183331.1	6	-1	7409493	7412123	DSP-AS1	lnc_RNA
DSP-AS1	NR_183328.1	6	-1	7409493	7411968	DSP-AS1	lnc_RNA
DSP-AS1	NR_183329.1	6	-1	7409493	7411968	DSP-AS1	lnc_RNA
DSP-AS1	NR_183330.1	6	-1	7409493	7411968	DSP-AS1	lnc_RNA
DSP-AS1	NR_183327.1	6	-1	7409493	7410464	DSP-AS1	lnc_RNA
DSP	NM_004415.4	6	1	7410711	7455759	DSP	mRNA
DSP	NM_001319034.2	6	1	7410711	7455759	DSP	mRNA
DSP	NM_001008844.3	6	1	7410711	7455759	DSP	mRNA
DSP	NM_001406591.1	6	1	7410711	7438041	DSP	mRNA
SNRNP48	XM_054354341.1	6	1	7459234	7481028	SNRNP48	mRNA
SNRNP48	NM_152551.4	6	1	7459242	7481028	SNRNP48	mRNA
SNRNP48	XM_054354342.1	6	1	7459242	7468904	SNRNP48	mRNA
LOC105374906	XR_007076497.1	6	1	7541717	7569043	LOC105374906	lnc_RNA
LOC105374906	XR_007076498.1	6	1	7541717	7569043	LOC105374906	lnc_RNA
BMP6	NM_001718.6	6	1	7594835	7750477	BMP6	mRNA
BLOC1S5-TXNDC5	NR_037616.1	6	-1	7749999	7933150	BLOC1S5-TXNDC5	lnc_RNA
TXNDC5	NM_030810.5	6	-1	7750266	7779537	TXNDC5	mRNA
TXNDC5	NM_001145549.4	6	-1	7750266	7778826	TXNDC5	mRNA
PIP5K1P1	NR_027712.1	6	1	7854858	7859100	PIP5K1P1	transcript
EEF1E1-BLOC1S5	NR_037618.1	6	-1	7882322	7971340	EEF1E1-BLOC1S5	lnc_RNA
BLOC1S5	NM_001199323.1	6	-1	7882322	7933150	BLOC1S5	mRNA
BLOC1S5	NM_001199322.1	6	-1	7882322	7933150	BLOC1S5	mRNA
BLOC1S5	NM_201280.3	6	-1	7882322	7933125	BLOC1S5	mRNA
EEF1E1	NM_001135650.2	6	-1	7942094	7971293	EEF1E1	mRNA
EEF1E1	NM_004280.5	6	-1	7948126	7971293	EEF1E1	mRNA
SCARNA27	NR_003703.1	6	-1	7955142	7955265	SCARNA27	scaRNA
LOC105374910	XR_007076500.1	6	1	8027272	8115508	LOC105374910	lnc_RNA
LOC105374910	XR_007076499.1	6	1	8027275	8116045	LOC105374910	lnc_RNA
LOC105374910	XR_007076501.1	6	1	8027281	8115508	LOC105374910	lnc_RNA
LOC105374910	XR_007076502.1	6	1	8027283	8130248	LOC105374910	lnc_RNA
LOC105374911	XR_007076503.1	6	1	8152472	8193786	LOC105374911	lnc_RNA
LOC105374911	XR_007076504.1	6	1	8152495	8195608	LOC105374911	lnc_RNA
LOC105374911	XR_007076505.1	6	1	8152495	8172379	LOC105374911	lnc_RNA
SLC35B3	NR_109913.2	6	-1	8280719	8304829	SLC35B3	transcript
SLC35B3	NR_109914.2	6	-1	8280719	8304829	SLC35B3	transcript
SLC35B3	XM_054355541.1	6	-1	8280719	8304851	SLC35B3	mRNA
SLC35B3	XM_054355544.1	6	-1	8280719	8304851	SLC35B3	mRNA
SLC35B3	XM_054355543.1	6	-1	8280719	8304851	SLC35B3	mRNA
SLC35B3	XM_054355549.1	6	-1	8280719	8304829	SLC35B3	mRNA
SLC35B3	XM_054355542.1	6	-1	8280719	8304829	SLC35B3	mRNA
SLC35B3	NM_001142541.3	6	-1	8280719	8304829	SLC35B3	mRNA
SLC35B3	XM_054355546.1	6	-1	8280719	8304829	SLC35B3	mRNA
SLC35B3	NM_001370479.2	6	-1	8280719	8304829	SLC35B3	mRNA
SLC35B3	NM_001370476.2	6	-1	8280719	8304829	SLC35B3	mRNA
SLC35B3	XM_054355539.1	6	-1	8280719	8304829	SLC35B3	mRNA
SLC35B3	NM_001142540.2	6	-1	8280719	8304829	SLC35B3	mRNA
SLC35B3	XM_054355545.1	6	-1	8280719	8304829	SLC35B3	mRNA
SLC35B3	XM_054355537.1	6	-1	8280719	8304829	SLC35B3	mRNA
SLC35B3	XM_054355536.1	6	-1	8280719	8304829	SLC35B3	mRNA
SLC35B3	NM_015948.5	6	-1	8280719	8304829	SLC35B3	mRNA
SLC35B3	XM_054355540.1	6	-1	8280719	8304829	SLC35B3	mRNA
SLC35B3	XM_054355538.1	6	-1	8280719	8304829	SLC35B3	mRNA
SLC35B3	NR_163442.1	6	-1	8282351	8304851	SLC35B3	transcript
SLC35B3	NR_163441.1	6	-1	8282351	8304851	SLC35B3	transcript
SLC35B3	NM_001370477.1	6	-1	8282351	8304851	SLC35B3	mRNA
SLC35B3	NM_001370478.2	6	-1	8282352	8304829	SLC35B3	mRNA
SLC35B3	XM_054355547.1	6	-1	8286168	8304829	SLC35B3	mRNA
SLC35B3	XM_054355548.1	6	-1	8286686	8304829	SLC35B3	mRNA
SLC35B3	XR_008487337.1	6	-1	8286710	8304829	SLC35B3	transcript
SLC35B3	XM_054355550.1	6	-1	8291927	8304829	SLC35B3	mRNA
LOC100506207	NR_038980.1	6	1	8304907	8654850	LOC100506207	lnc_RNA
LOC100506207	NR_038979.1	6	1	8304907	8581625	LOC100506207	lnc_RNA
HULC	NR_004855.3	6	1	8521599	8523186	HULC	lnc_RNA
LOC112267952	XR_007076506.1	6	1	8775443	8803269	LOC112267952	lnc_RNA
LOC112267952	XR_007076507.1	6	1	8775446	8809780	LOC112267952	lnc_RNA
LOC112267952	XR_007076508.1	6	1	8775446	8809780	LOC112267952	lnc_RNA
LOC105374914	XR_007076511.1	6	1	8829333	8921117	LOC105374914	lnc_RNA
LOC105374914	XR_007076510.1	6	1	8829337	8921117	LOC105374914	lnc_RNA
LOC105374914	XR_007076509.1	6	1	8829787	8921117	LOC105374914	lnc_RNA
LOC105374914	XR_007076513.1	6	1	8829787	8877723	LOC105374914	lnc_RNA
LOC105374914	XR_007076512.1	6	1	8829787	8865769	LOC105374914	lnc_RNA
LOC107986562	XR_007076514.1	6	-1	8993340	9009517	LOC107986562	lnc_RNA
LOC124901484	XR_007076518.1	6	1	9565941	9566847	LOC124901484	lnc_RNA
OFCC1	NR_170155.1	6	-1	9573688	10079948	OFCC1	transcript
LOC105374919	XR_007076517.1	6	1	9909883	9931015	LOC105374919	lnc_RNA
LOC124900218	XR_007076516.1	6	-1	9963776	10009064	LOC124900218	lnc_RNA
LOC105374918	XR_007076515.1	6	1	10009166	10013526	LOC105374918	lnc_RNA
LOC105374920	XR_007076519.1	6	-1	10192948	10197841	LOC105374920	lnc_RNA
LOC105374921	XR_007076520.1	6	-1	10215698	10219829	LOC105374921	lnc_RNA
TFAP2A	NM_001042425.3	6	-1	10264407	10287386	TFAP2A	mRNA
TFAP2A	NM_001372066.1	6	-1	10264407	10282798	TFAP2A	mRNA
TFAP2A	NM_001032280.3	6	-1	10264407	10280122	TFAP2A	mRNA
TFAP2A-AS2	NR_145448.1	6	1	10272232	10275657	TFAP2A-AS2	lnc_RNA
TFAP2A-AS1	NR_033910.1	6	1	10280049	10283893	TFAP2A-AS1	lnc_RNA
LOC107986564	XR_007076521.1	6	1	10294161	10296014	LOC107986564	lnc_RNA
LINC00518	NR_027793.1	6	-1	10295518	10302554	LINC00518	lnc_RNA
MIR5689HG	NR_132993.1	6	1	10302061	10324515	MIR5689HG	lnc_RNA
MIR5689	NR_049872.1	6	1	10307449	10307526	MIR5689	primary_transcript
MIR5689	unassigned_transcript_1023	6	1	10307457	10307478	MIR5689	miRNA
LINC02522	NR_183333.1	6	-1	10333647	10349683	LINC02522	lnc_RNA
LINC02522	NR_183332.1	6	-1	10333647	10349683	LINC02522	lnc_RNA
LINC02522	NR_183334.1	6	-1	10333650	10349683	LINC02522	lnc_RNA
LINC02522	NR_183335.1	6	-1	10337922	10349683	LINC02522	lnc_RNA
LINC02522	NR_183336.1	6	-1	10337922	10349683	LINC02522	lnc_RNA
LINC02522	NR_183337.1	6	-1	10337922	10349683	LINC02522	lnc_RNA
LINC02522	NR_183338.1	6	-1	10339908	10349683	LINC02522	lnc_RNA
LOC101928146	XR_007076527.1	6	-1	10376372	10389114	LOC101928146	lnc_RNA
LOC101928146	XR_007076526.1	6	-1	10376372	10388964	LOC101928146	lnc_RNA
GCNT2	XR_008487295.1	6	1	10389059	10489131	GCNT2	transcript
GCNT2	XR_008487297.1	6	1	10389059	10489120	GCNT2	transcript
GCNT2	NM_145649.5	6	1	10389059	10497066	GCNT2	mRNA
GCNT2	XM_054355151.1	6	1	10389059	10497066	GCNT2	mRNA
GCNT2	XM_054355147.1	6	1	10389059	10445891	GCNT2	mRNA
GCNT2	XM_054355149.1	6	1	10389059	10425048	GCNT2	mRNA
GCNT2	XM_054355153.1	6	1	10389059	10398425	GCNT2	mRNA
GCNT2	XM_054355145.1	6	1	10389119	10497066	GCNT2	mRNA
GCNT2	XM_054355152.1	6	1	10389119	10497066	GCNT2	mRNA
GCNT2	NM_001374747.1	6	1	10396078	10497066	GCNT2	mRNA
GCNT2	XM_054355146.1	6	1	10419714	10497066	GCNT2	mRNA
GCNT2	NM_001491.3	6	1	10423515	10497066	GCNT2	mRNA
GCNT2	XR_008487296.1	6	1	10423540	10489131	GCNT2	transcript
GCNT2	XM_054355148.1	6	1	10423540	10445903	GCNT2	mRNA
GCNT2	NM_145655.4	6	1	10453493	10497066	GCNT2	mRNA
GCNT2	XM_054355150.1	6	1	10453493	10486818	GCNT2	mRNA
C6orf52	NR_170935.1	6	-1	10539141	10562335	C6orf52	transcript
C6orf52	NR_148537.2	6	-1	10539141	10562335	C6orf52	transcript
C6orf52	NR_148536.2	6	-1	10539141	10562335	C6orf52	transcript
C6orf52	NR_026737.3	6	-1	10539141	10562335	C6orf52	transcript
C6orf52	NR_148870.3	6	-1	10539141	10562335	C6orf52	transcript
C6orf52	XM_054355339.1	6	-1	10539141	10562610	C6orf52	mRNA
C6orf52	XM_054355340.1	6	-1	10539141	10562566	C6orf52	mRNA
C6orf52	NM_001354357.2	6	-1	10539141	10562516	C6orf52	mRNA
C6orf52	NM_001388311.1	6	-1	10539141	10562335	C6orf52	mRNA
C6orf52	NM_001145020.3	6	-1	10539141	10562335	C6orf52	mRNA
C6orf52	NM_001388310.1	6	-1	10539141	10562335	C6orf52	mRNA
C6orf52	XM_054355341.1	6	-1	10539141	10544766	C6orf52	mRNA
PAK1IP1	XM_054355758.1	6	1	10558584	10577501	PAK1IP1	mRNA
PAK1IP1	XM_054355759.1	6	1	10559021	10577501	PAK1IP1	mRNA
PAK1IP1	NM_017906.3	6	1	10562691	10577501	PAK1IP1	mRNA
TMEM14C	NM_001165258.2	6	1	10590767	10598824	TMEM14C	mRNA
TMEM14C	NM_016462.4	6	1	10590767	10598824	TMEM14C	mRNA
TMEM14B-DT	NR_187231.1	6	-1	10611020	10615284	TMEM14B-DT	lnc_RNA
TMEM14B-DT	NR_187230.1	6	-1	10614138	10615284	TMEM14B-DT	lnc_RNA
TMEM14B	NR_104454.1	6	1	10615459	10624681	TMEM14B	transcript
TMEM14B	NM_001286488.2	6	1	10615505	10627474	TMEM14B	mRNA
TMEM14B	NM_001286489.2	6	1	10615505	10627474	TMEM14B	mRNA
TMEM14B	NM_030969.5	6	1	10615505	10624681	TMEM14B	mRNA
TMEM14B	NM_001127711.3	6	1	10615505	10624681	TMEM14B	mRNA
TMEM14B	NM_001286484.2	6	1	10615505	10624681	TMEM14B	mRNA
MAK	XR_008487332.1	6	-1	10630425	10706179	MAK	transcript
MAK	NR_134935.2	6	-1	10630425	10706179	MAK	transcript
MAK	NR_134936.2	6	-1	10630425	10706179	MAK	transcript
MAK	NM_001377262.1	6	-1	10630425	10706179	MAK	mRNA
MAK	XM_054355435.1	6	-1	10630425	10706179	MAK	mRNA
MAK	NM_005906.6	6	-1	10630425	10706179	MAK	mRNA
MAK	NM_001242957.3	6	-1	10630425	10706179	MAK	mRNA
MAK	NM_001242385.2	6	-1	10630425	10706179	MAK	mRNA
MAK	XM_054355433.1	6	-1	10630425	10706179	MAK	mRNA
MAK	XM_054355434.1	6	-1	10630425	10705487	MAK	mRNA
MAK	XM_054355437.1	6	-1	10630425	10681371	MAK	mRNA
MAK	XM_054355439.1	6	-1	10630425	10671481	MAK	mRNA
MAK	XR_008487334.1	6	-1	10643016	10706179	MAK	transcript
MAK	XM_054355436.1	6	-1	10647094	10706179	MAK	mRNA
MAK	XR_008487335.1	6	-1	10647103	10706179	MAK	transcript
MAK	XR_008487333.1	6	-1	10652158	10706179	MAK	transcript
MAK	XM_054355438.1	6	-1	10652317	10706179	MAK	mRNA
GCM2	NM_004752.4	6	-1	10740840	10749654	GCM2	mRNA
SYCP2L	NM_001040274.3	6	1	10754685	10841961	SYCP2L	mRNA
LOC101928191	NR_125851.1	6	-1	10799945	10821714	LOC101928191	lnc_RNA
ELOVL2	NM_017770.4	6	-1	10848429	10911922	ELOVL2	mRNA
ELOVL2	XM_054355748.1	6	-1	10848429	10880258	ELOVL2	mRNA
ELOVL2	XM_054355747.1	6	-1	10848429	10879735	ELOVL2	mRNA
ELOVL2	XM_054355749.1	6	-1	10862796	10879672	ELOVL2	mRNA
ELOVL2-AS1	NR_038964.1	6	1	10911375	10947082	ELOVL2-AS1	lnc_RNA
ELOVL2-AS1	NR_038963.1	6	1	10911375	10947082	ELOVL2-AS1	lnc_RNA
ELOVL2-AS1	NR_038962.1	6	1	10912308	10947082	ELOVL2-AS1	lnc_RNA
SMIM13	NM_001135575.2	6	1	10961754	11006653	SMIM13	mRNA
ERVFRD-1	NM_207582.3	6	-1	10970408	10979644	ERVFRD-1	mRNA
NEDD9	NR_073131.1	6	-1	11051218	11250286	NEDD9	transcript
NEDD9	NM_001142393.2	6	-1	11051218	11250248	NEDD9	mRNA
NEDD9	NM_001271033.2	6	-1	11051218	11100606	NEDD9	mRNA
NEDD9	NM_006403.4	6	-1	11051218	11100606	NEDD9	mRNA
NEDD9	NM_182966.4	6	-1	11066234	11100606	NEDD9	mRNA
LOC124901256	XR_007076536.1	6	-1	11087801	11100435	LOC124901256	lnc_RNA
LOC105374925	XR_007076531.1	6	1	11159229	11206554	LOC105374925	lnc_RNA
LOC105374925	XR_007076530.1	6	1	11159229	11192532	LOC105374925	lnc_RNA
LOC105374925	XR_007076533.1	6	1	11159229	11192532	LOC105374925	lnc_RNA
LOC105374925	XR_007076534.1	6	1	11159229	11192532	LOC105374925	lnc_RNA
LOC105374925	XR_007076535.1	6	1	11159229	11192532	LOC105374925	lnc_RNA
LOC105374925	XR_007076532.1	6	1	11173224	11192532	LOC105374925	lnc_RNA
LOC105374927	XR_007076537.1	6	-1	11259809	11262803	LOC105374927	lnc_RNA
LOC105374928	NR_187824.1	6	1	11285302	11392811	LOC105374928	lnc_RNA
LOC105374928	NR_187827.1	6	1	11285302	11349267	LOC105374928	lnc_RNA
LOC105374928	NR_187825.1	6	1	11285302	11349267	LOC105374928	lnc_RNA
LOC105374928	NR_187826.1	6	1	11285302	11349267	LOC105374928	lnc_RNA
LOC105374928	NR_187828.1	6	1	11285302	11349267	LOC105374928	lnc_RNA
LOC105374929	XR_007076543.1	6	1	11285558	11297550	LOC105374929	lnc_RNA
TMEM170B	XR_008487226.1	6	1	11406440	11451893	TMEM170B	transcript
TMEM170B	NM_001100829.3	6	1	11406440	11451893	TMEM170B	mRNA
LOC340184	XR_007076545.1	6	1	11558486	11578644	LOC340184	lnc_RNA
LOC124900221	XR_007077499.1	6	1	11578064	11578205	LOC124900221	snoRNA
ADTRP	XM_054356589.1	6	-1	11581768	11675389	ADTRP	mRNA
ADTRP	XM_054356586.1	6	-1	11581768	11675378	ADTRP	mRNA
ADTRP	XM_054356587.1	6	-1	11581768	11675178	ADTRP	mRNA
ADTRP	XM_054356591.1	6	-1	11581768	11656137	ADTRP	mRNA
ADTRP	XM_054356590.1	6	-1	11581768	11656107	ADTRP	mRNA
ADTRP	XM_054356588.1	6	-1	11581768	11647852	ADTRP	mRNA
ADTRP	XM_054356585.1	6	-1	11581768	11647852	ADTRP	mRNA
ADTRP	NM_032744.4	6	-1	11581768	11647014	ADTRP	mRNA
ADTRP	NM_001143948.2	6	-1	11581768	11647014	ADTRP	mRNA
ADTRP	XM_054356596.1	6	-1	11581768	11645955	ADTRP	mRNA
LOC124901258	XR_007076546.1	6	1	11595411	11599493	LOC124901258	lnc_RNA
ADTRP	XM_054356592.1	6	-1	11596573	11647852	ADTRP	mRNA
ADTRP	XM_054356593.1	6	-1	11598454	11647852	ADTRP	mRNA
ADTRP	XM_054356594.1	6	-1	11602715	11647852	ADTRP	mRNA
ADTRP	XM_054356595.1	6	-1	11623124	11647852	ADTRP	mRNA
LOC124901257	XR_007076544.1	6	1	11678356	11679335	LOC124901257	lnc_RNA
LOC102724379	XR_007077417.1	6	-1	11726736	11736871	LOC102724379	lnc_RNA
LOC102724379	XR_007077416.1	6	-1	11731077	11736871	LOC102724379	lnc_RNA
LOC107986570	XR_007077418.1	6	1	11802051	11828889	LOC107986570	lnc_RNA
LOC107986570	XR_007077420.1	6	1	11812164	11822525	LOC107986570	lnc_RNA
LOC107986570	XR_007077419.1	6	1	11812170	11828889	LOC107986570	lnc_RNA
LOC101928253	NR_125853.1	6	-1	11858496	11869396	LOC101928253	lnc_RNA
HIVEP1	XM_054355279.1	6	1	11875799	11999125	HIVEP1	mRNA
HIVEP1	XR_008487322.1	6	1	11875801	12080415	HIVEP1	transcript
HIVEP1	XM_054355268.1	6	1	11875803	12033186	HIVEP1	mRNA
HIVEP1	XM_054355269.1	6	1	11875804	12033186	HIVEP1	mRNA
HIVEP1	XM_054355271.1	6	1	11875804	12033186	HIVEP1	mRNA
HIVEP1	XM_054355272.1	6	1	11875804	12033186	HIVEP1	mRNA
HIVEP1	XM_054355270.1	6	1	11879484	12033186	HIVEP1	mRNA
HIVEP1	XM_054355273.1	6	1	11880082	12033186	HIVEP1	mRNA
HIVEP1	XR_008487323.1	6	1	11880098	12080415	HIVEP1	transcript
HIVEP1	XM_054355277.1	6	1	11880102	12033186	HIVEP1	mRNA
HIVEP1	NM_002114.4	6	1	11880466	12033186	HIVEP1	mRNA
HIVEP1	XM_054355278.1	6	1	11880466	12033186	HIVEP1	mRNA
HIVEP1	XM_054355280.1	6	1	11880466	11999125	HIVEP1	mRNA
HIVEP1	XM_054355274.1	6	1	11880809	12033186	HIVEP1	mRNA
HIVEP1	XR_008487321.1	6	1	11883680	12080415	HIVEP1	transcript
HIVEP1	XM_054355276.1	6	1	11883680	12033186	HIVEP1	mRNA
HIVEP1	XM_054355275.1	6	1	11923755	12033186	HIVEP1	mRNA
EDN1	NM_001416565.1	6	1	12098871	12165580	EDN1	mRNA
LOC124901260	XR_007076547.1	6	-1	12109807	12133776	LOC124901260	lnc_RNA
EDN1	NM_001416564.1	6	1	12156403	12165580	EDN1	mRNA
EDN1	NM_001416563.1	6	1	12158398	12165580	EDN1	mRNA
EDN1	NM_001955.5	6	1	12158745	12165580	EDN1	mRNA
EDN1	NM_001168319.2	6	1	12158745	12165580	EDN1	mRNA
LOC105374931	XR_007076548.1	6	1	12263882	12276333	LOC105374931	lnc_RNA
LINC02530	NR_149140.1	6	-1	12451175	12453813	LINC02530	lnc_RNA
LOC107984015	XR_007076552.1	6	-1	12563646	12612713	LOC107984015	lnc_RNA
LOC107984015	XR_007076553.1	6	-1	12563646	12612713	LOC107984015	lnc_RNA
PHACTR1	XM_054354633.1	6	1	12585196	13161093	PHACTR1	mRNA
PHACTR1	NM_030948.6	6	1	12585196	13161093	PHACTR1	mRNA
PHACTR1	XM_054354635.1	6	1	12585196	13161093	PHACTR1	mRNA
PHACTR1	NM_001242648.4	6	1	12585196	13161093	PHACTR1	mRNA
PHACTR1	XM_054354634.1	6	1	12585196	13161093	PHACTR1	mRNA
PHACTR1	NM_001374581.2	6	1	12585196	13161093	PHACTR1	mRNA
PHACTR1	NM_001322308.3	6	1	12585196	13161093	PHACTR1	mRNA
PHACTR1	XM_054354638.1	6	1	12585196	13160395	PHACTR1	mRNA
PHACTR1	NM_001374582.1	6	1	12585196	13126699	PHACTR1	mRNA
PHACTR1	NM_001374584.1	6	1	12586036	12772363	PHACTR1	mRNA
PHACTR1	XM_054354636.1	6	1	12586722	13161093	PHACTR1	mRNA
PHACTR1	NM_001322309.3	6	1	12586722	13161093	PHACTR1	mRNA
PHACTR1	NM_001322310.2	6	1	12587128	13161093	PHACTR1	mRNA
LOC105374935	XR_007076550.1	6	-1	12613336	12615889	LOC105374935	lnc_RNA
LOC105374934	XR_007076551.1	6	-1	12696990	12703146	LOC105374934	lnc_RNA
PHACTR1	NM_001322313.2	6	1	12825737	13161093	PHACTR1	mRNA
PHACTR1	NM_001322312.3	6	1	12825737	13161093	PHACTR1	mRNA
PHACTR1	NM_001322311.2	6	1	12825737	13161093	PHACTR1	mRNA
PHACTR1	NM_001374583.2	6	1	12826407	13161093	PHACTR1	mRNA
LOC124901262	XR_007076554.1	6	-1	12827242	12832214	LOC124901262	lnc_RNA
PHACTR1	NM_001322314.4	6	1	12882014	13161093	PHACTR1	mRNA
PHACTR1	XM_054354639.1	6	1	12882014	13161093	PHACTR1	mRNA
PHACTR1	XM_054354637.1	6	1	12882014	13160395	PHACTR1	mRNA
LOC105374933	XR_007076549.1	6	-1	13096196	13103336	LOC105374933	lnc_RNA
TBC1D7-LOC100130357	NM_001318809.2	6	-1	13139813	13201777	TBC1D7-LOC100130357	mRNA
LOC100130357	NR_134859.1	6	-1	13146356	13156707	LOC100130357	lnc_RNA
TBC1D7-LOC100130357	NR_134872.2	6	-1	13148111	13201777	TBC1D7-LOC100130357	transcript
LOC100130357	NR_160971.1	6	-1	13152423	13168826	LOC100130357	lnc_RNA
TBC1D7	NM_001143966.4	6	-1	13178191	13201777	TBC1D7	mRNA
