LOC128966666	XR_008485321.1	20	-1	10925	71751	LOC128966666	transcript
PTPRA	NM_001385321.1	20	1	2904326	3069415	PTPRA	mRNA
PTPRA	NM_001385317.1	20	1	2904326	3069415	PTPRA	mRNA
PTPRA	NM_001385316.1	20	1	2904326	3069415	PTPRA	mRNA
PTPRA	NM_001385303.1	20	1	2904326	3069415	PTPRA	mRNA
PTPRA	NM_001388322.1	20	1	2904326	3069415	PTPRA	mRNA
PTPRA	NM_001385304.1	20	1	2904326	3069415	PTPRA	mRNA
PTPRA	NM_001385310.1	20	1	2904326	3069415	PTPRA	mRNA
PTPRA	NM_001385313.1	20	1	2904326	3069415	PTPRA	mRNA
PTPRA	NM_001385318.1	20	1	2904326	3069415	PTPRA	mRNA
PTPRA	NM_001385307.1	20	1	2904326	3069415	PTPRA	mRNA
PTPRA	NM_001385308.1	20	1	2904326	3069415	PTPRA	mRNA
PTPRA	NM_001385311.1	20	1	2904326	3069415	PTPRA	mRNA
GNRH2	XM_054323379.1	20	1	3069822	3076493	GNRH2	mRNA
GNRH2	NM_001501.2	20	1	3074368	3076493	GNRH2	mRNA
GNRH2	NM_178331.2	20	1	3074368	3076493	GNRH2	mRNA
GNRH2	NM_178332.2	20	1	3074368	3076493	GNRH2	mRNA
GNRH2	NM_001310220.2	20	1	3074368	3076493	GNRH2	mRNA
MRPS26	XM_054323885.1	20	1	3076798	3078996	MRPS26	mRNA
MRPS26	NM_030811.4	20	1	3076798	3078996	MRPS26	mRNA
LOC101929098	XR_007089368.1	20	-1	3099653	3103178	LOC101929098	lnc_RNA
LOC101929098	XR_007089369.1	20	-1	3099653	3102520	LOC101929098	lnc_RNA
OXT	XM_054323467.1	20	1	3099764	3103415	OXT	mRNA
OXT	NM_000915.4	20	1	3102517	3103415	OXT	mRNA
AVP	NM_000490.5	20	-1	3113454	3115623	AVP	mRNA
UBOX5-AS1	NR_038395.1	20	1	3137811	3181767	UBOX5-AS1	lnc_RNA
UBOX5	NM_199415.3	20	-1	3138473	3190765	UBOX5	mRNA
UBOX5	NM_001267584.2	20	-1	3138473	3190765	UBOX5	mRNA
UBOX5	NM_014948.4	20	-1	3138473	3190765	UBOX5	mRNA
FASTKD5	NM_021826.5	20	-1	3177419	3190765	FASTKD5	mRNA
LZTS3	NM_001388193.1	20	-1	3193522	3204462	LZTS3	mRNA
LZTS3	NM_001388189.1	20	-1	3193522	3204462	LZTS3	mRNA
LZTS3	NM_001388192.1	20	-1	3193522	3204462	LZTS3	mRNA
LZTS3	NM_001367609.1	20	-1	3193522	3204462	LZTS3	mRNA
LZTS3	NM_001388190.1	20	-1	3193522	3204462	LZTS3	mRNA
LZTS3	NM_001282533.2	20	-1	3193522	3204462	LZTS3	mRNA
LZTS3	NM_001365618.1	20	-1	3193522	3204462	LZTS3	mRNA
LZTS3	XM_054324275.1	20	-1	3193522	3204326	LZTS3	mRNA
LZTS3	XM_054324273.1	20	-1	3193522	3204317	LZTS3	mRNA
LZTS3	XM_054324277.1	20	-1	3193522	3204315	LZTS3	mRNA
LZTS3	XM_054324276.1	20	-1	3193522	3204314	LZTS3	mRNA
LZTS3	NM_001388191.1	20	-1	3193522	3199209	LZTS3	mRNA
LZTS3	XM_054324274.1	20	-1	3193522	3199068	LZTS3	mRNA
LOC107985414	XR_007089370.1	20	1	3204647	3209985	LOC107985414	lnc_RNA
DDRGK1	NM_023935.3	20	-1	3221281	3235633	DDRGK1	mRNA
ITPA	XM_054323410.1	20	1	3234474	3254810	ITPA	mRNA
ITPA	XM_054323407.1	20	1	3234474	3254810	ITPA	mRNA
ITPA	NM_001424409.1	20	1	3235016	3254810	ITPA	mRNA
ITPA	NR_052000.2	20	1	3239627	3254810	ITPA	transcript
ITPA	NM_001324237.2	20	1	3239627	3254810	ITPA	mRNA
ITPA	NM_001324238.2	20	1	3239627	3254810	ITPA	mRNA
ITPA	NR_052002.2	20	1	3240449	3254810	ITPA	transcript
ITPA	NM_001324240.2	20	1	3240449	3258399	ITPA	mRNA
ITPA	NM_001424408.1	20	1	3240449	3254810	ITPA	mRNA
ITPA	NM_033453.4	20	1	3240449	3254810	ITPA	mRNA
ITPA	NM_001324236.2	20	1	3240449	3254810	ITPA	mRNA
ITPA	XM_054323411.1	20	1	3240449	3254810	ITPA	mRNA
ITPA	NM_001267623.2	20	1	3240449	3254810	ITPA	mRNA
ITPA	NM_181493.4	20	1	3240449	3254810	ITPA	mRNA
ITPA	NM_001351739.2	20	1	3240449	3254810	ITPA	mRNA
ITPA	XM_054323412.1	20	1	3240449	3251167	ITPA	mRNA
SLC4A11	NR_135000.1	20	-1	3258367	3270136	SLC4A11	transcript
SLC4A11	XM_054324115.1	20	-1	3258367	3270505	SLC4A11	mRNA
SLC4A11	XM_054324114.1	20	-1	3258367	3270136	SLC4A11	mRNA
SLC4A11	XM_054324112.1	20	-1	3258367	3270136	SLC4A11	mRNA
SLC4A11	XM_054324110.1	20	-1	3258367	3270136	SLC4A11	mRNA
SLC4A11	XM_054324113.1	20	-1	3258367	3269809	SLC4A11	mRNA
SLC4A11	XM_054324109.1	20	-1	3258367	3269135	SLC4A11	mRNA
SLC4A11	NR_174471.1	20	-1	3258372	3269135	SLC4A11	transcript
SLC4A11	NR_174470.1	20	-1	3258372	3269135	SLC4A11	transcript
SLC4A11	NM_001400277.1	20	-1	3258372	3270505	SLC4A11	mRNA
SLC4A11	NM_001363745.2	20	-1	3258372	3270136	SLC4A11	mRNA
SLC4A11	NM_001174089.2	20	-1	3258372	3270136	SLC4A11	mRNA
SLC4A11	NM_001400278.1	20	-1	3258372	3270136	SLC4A11	mRNA
SLC4A11	NM_001400279.1	20	-1	3258372	3269695	SLC4A11	mRNA
SLC4A11	NM_001400280.1	20	-1	3258372	3269135	SLC4A11	mRNA
SLC4A11	NM_001174090.2	20	-1	3258372	3269133	SLC4A11	mRNA
SLC4A11	NM_032034.4	20	-1	3258372	3268673	SLC4A11	mRNA
SLC4A11	XM_054324111.1	20	-1	3259565	3269135	SLC4A11	mRNA
SLC4A11	XM_054324116.1	20	-1	3260085	3269135	SLC4A11	mRNA
SLC4A11	XM_054324117.1	20	-1	3261505	3269135	SLC4A11	mRNA
DNAAF9	XM_054323312.1	20	-1	3280252	3438588	DNAAF9	mRNA
DNAAF9	NM_001009984.3	20	-1	3280252	3438588	DNAAF9	mRNA
DNAAF9	XM_054323314.1	20	-1	3280252	3338582	DNAAF9	mRNA
DNAAF9	XM_054323315.1	20	-1	3280252	3338448	DNAAF9	mRNA
DNAAF9	XM_054323313.1	20	-1	3318579	3438588	DNAAF9	mRNA
LOC124904983	XR_007089907.1	20	1	3415175	3415386	LOC124904983	snoRNA
LOC105372508	XR_007089371.1	20	-1	3447951	3461779	LOC105372508	lnc_RNA
LOC105372509	XR_007089372.1	20	1	3449317	3451709	LOC105372509	lnc_RNA
ATRN	NM_139321.3	20	1	3501888	3682059	ATRN	mRNA
ATRN	NM_001323332.2	20	1	3501888	3660229	ATRN	mRNA
ATRN	NM_139322.4	20	1	3501888	3646985	ATRN	mRNA
ATRN	NM_001207047.3	20	1	3501888	3646985	ATRN	mRNA
GFRA4	NM_022139.4	20	-1	3690188	3694336	GFRA4	mRNA
GFRA4	NM_145762.3	20	-1	3690188	3694336	GFRA4	mRNA
GFRA4	XM_054323832.1	20	-1	3691523	3694336	GFRA4	mRNA
ADAM33	XR_008485300.1	20	-1	3698909	3712954	ADAM33	transcript
ADAM33	XR_008485299.1	20	-1	3698909	3712954	ADAM33	transcript
ADAM33	XM_054324050.1	20	-1	3698909	3712954	ADAM33	mRNA
ADAM33	XM_054324048.1	20	-1	3698909	3712954	ADAM33	mRNA
ADAM33	NM_153202.4	20	-1	3698909	3712954	ADAM33	mRNA
ADAM33	NM_001282447.3	20	-1	3698909	3712954	ADAM33	mRNA
ADAM33	NM_025220.5	20	-1	3698909	3712954	ADAM33	mRNA
ADAM33	XM_054324049.1	20	-1	3698909	3712954	ADAM33	mRNA
ADAM33	XM_054324052.1	20	-1	3698909	3712954	ADAM33	mRNA
ADAM33	XM_054324051.1	20	-1	3698909	3712954	ADAM33	mRNA
ADAM33	XM_054324047.1	20	-1	3698909	3712954	ADAM33	mRNA
ADAM33	XM_054324046.1	20	-1	3698909	3712954	ADAM33	mRNA
ADAM33	XM_054324054.1	20	-1	3702194	3712954	ADAM33	mRNA
ADAM33	XM_054324053.1	20	-1	3702354	3712954	ADAM33	mRNA
ADAM33	XM_054324057.1	20	-1	3703144	3712954	ADAM33	mRNA
ADAM33	XM_054324055.1	20	-1	3703144	3712954	ADAM33	mRNA
ADAM33	XM_054324056.1	20	-1	3703144	3712954	ADAM33	mRNA
ADAM33	XM_054324058.1	20	-1	3703277	3712954	ADAM33	mRNA
ADAM33	XM_054324060.1	20	-1	3703746	3712954	ADAM33	mRNA
ADAM33	XM_054324059.1	20	-1	3703746	3712954	ADAM33	mRNA
SIGLEC1	NM_023068.4	20	-1	3717911	3743544	SIGLEC1	mRNA
SIGLEC1	NM_001367089.1	20	-1	3717911	3738178	SIGLEC1	mRNA
HSPA12B	XM_054322931.1	20	1	3763655	3784065	HSPA12B	mRNA
HSPA12B	XM_054322932.1	20	1	3763655	3784065	HSPA12B	mRNA
HSPA12B	XM_054322936.1	20	1	3763655	3784065	HSPA12B	mRNA
HSPA12B	NM_052970.5	20	1	3763655	3784065	HSPA12B	mRNA
HSPA12B	NM_001197327.2	20	1	3763655	3784065	HSPA12B	mRNA
HSPA12B	NM_001318322.2	20	1	3763655	3784065	HSPA12B	mRNA
HSPA12B	XM_054322930.1	20	1	3767363	3784065	HSPA12B	mRNA
HSPA12B	XM_054322933.1	20	1	3767381	3782448	HSPA12B	mRNA
HSPA12B	XM_054322935.1	20	1	3767381	3782353	HSPA12B	mRNA
HSPA12B	XM_054322934.1	20	1	3775952	3784065	HSPA12B	mRNA
ADISSP	NR_047675.2	20	-1	3784462	3799327	ADISSP	transcript
ADISSP	XM_054323584.1	20	-1	3784462	3798692	ADISSP	mRNA
ADISSP	NM_001258429.2	20	-1	3784462	3798692	ADISSP	mRNA
ADISSP	XM_054323583.1	20	-1	3784462	3798692	ADISSP	mRNA
ADISSP	NM_001039140.3	20	-1	3784462	3798692	ADISSP	mRNA
ADISSP	NM_001258430.2	20	-1	3784462	3798692	ADISSP	mRNA
SPEF1	NM_015417.5	20	-1	3808445	3812388	SPEF1	mRNA
CENPB	NM_001810.6	20	-1	3814791	3817680	CENPB	mRNA
CDC25B	NR_136336.2	20	1	3817891	3837037	CDC25B	transcript
CDC25B	NM_001287516.2	20	1	3817891	3837037	CDC25B	mRNA
CDC25B	NM_001287518.2	20	1	3817891	3837037	CDC25B	mRNA
CDC25B	NM_001287517.2	20	1	3817891	3837037	CDC25B	mRNA
CDC25B	NR_136335.2	20	1	3826731	3837037	CDC25B	transcript
CDC25B	NM_001287520.2	20	1	3826731	3837037	CDC25B	mRNA
CDC25B	NM_001287522.2	20	1	3826731	3837037	CDC25B	mRNA
CDC25B	NM_001287519.2	20	1	3826731	3837037	CDC25B	mRNA
CDC25B	NM_021873.4	20	1	3827252	3837037	CDC25B	mRNA
CDC25B	NM_021872.4	20	1	3827252	3837037	CDC25B	mRNA
CDC25B	NM_004358.5	20	1	3827252	3837037	CDC25B	mRNA
CDC25B	NM_001287524.2	20	1	3830971	3837037	CDC25B	mRNA
LINC01730	NR_109859.1	20	1	3839416	3843369	LINC01730	lnc_RNA
AP5S1	NM_001204446.2	20	1	3851488	3859779	AP5S1	mRNA
AP5S1	NM_018347.3	20	1	3851488	3859779	AP5S1	mRNA
AP5S1	NM_001204447.2	20	1	3851488	3859779	AP5S1	mRNA
MAVS	NR_037921.2	20	1	3877778	3907055	MAVS	transcript
MAVS	NM_001385663.1	20	1	3877778	3907055	MAVS	mRNA
MAVS	NM_020746.5	20	1	3877778	3907055	MAVS	mRNA
MAVS	NM_001206491.2	20	1	3877778	3907055	MAVS	mRNA
PANK2-AS1	XR_007089373.1	20	-1	3915922	3920099	PANK2-AS1	lnc_RNA
PANK2	NM_024960.6	20	1	3919717	3960811	PANK2	mRNA
PANK2	NM_153638.4	20	1	3919859	3960811	PANK2	mRNA
PANK2	NM_001324192.1	20	1	3919870	3939531	PANK2	mRNA
PANK2	NR_136715.2	20	1	3920323	3960811	PANK2	transcript
PANK2	NM_001324191.2	20	1	3920323	3960811	PANK2	mRNA
PANK2	NM_001386393.1	20	1	3920323	3960811	PANK2	mRNA
PANK2	NM_153640.4	20	1	3920752	3960811	PANK2	mRNA
PANK2	NM_001324193.2	20	1	3920752	3960811	PANK2	mRNA
MIR103A2	NR_029519.1	20	1	3948404	3948481	MIR103A2	primary_transcript
MIR103B2	NR_031722.1	20	-1	3948412	3948473	MIR103B2	primary_transcript
MIR103A2	unassigned_transcript_3488	20	1	3948414	3948436	MIR103A2	miRNA
MIR103A2	unassigned_transcript_3489	20	1	3948451	3948473	MIR103A2	miRNA
MIR103B2	unassigned_transcript_3490	20	-1	3948451	3948473	MIR103B2	miRNA
RNF24	NM_001134337.3	20	-1	3958229	4046504	RNF24	mRNA
RNF24	NM_001134338.3	20	-1	3958229	4046504	RNF24	mRNA
RNF24	XM_054322915.1	20	-1	3958229	4046504	RNF24	mRNA
RNF24	NM_001321749.2	20	-1	3958229	4046504	RNF24	mRNA
RNF24	XM_054322911.1	20	-1	3958229	4046504	RNF24	mRNA
RNF24	NM_007219.5	20	-1	3958229	4046504	RNF24	mRNA
RNF24	XM_054322912.1	20	-1	3958229	4046504	RNF24	mRNA
RNF24	XM_054322914.1	20	-1	3958229	4029153	RNF24	mRNA
RNF24	XM_054322913.1	20	-1	3958229	4009027	RNF24	mRNA
SMOX	NM_001270691.2	20	1	4183413	4222031	SMOX	mRNA
SMOX	NM_175839.3	20	1	4183413	4222031	SMOX	mRNA
SMOX	NM_175842.3	20	1	4183413	4222031	SMOX	mRNA
SMOX	NM_175840.3	20	1	4183413	4222031	SMOX	mRNA
SMOX	NM_175841.3	20	1	4183413	4222031	SMOX	mRNA
SMOX	XM_054323545.1	20	1	4189800	4222031	SMOX	mRNA
SMOX	XM_054323550.1	20	1	4189806	4222031	SMOX	mRNA
SMOX	XM_054323546.1	20	1	4189808	4222031	SMOX	mRNA
LOC124904861	XR_007089374.1	20	-1	4193148	4207244	LOC124904861	lnc_RNA
SMOX	XM_054323548.1	20	1	4196849	4222031	SMOX	mRNA
SMOX	XM_054323551.1	20	1	4196870	4222031	SMOX	mRNA
SMOX	XM_054323544.1	20	1	4196874	4222031	SMOX	mRNA
SMOX	XM_054323547.1	20	1	4207527	4222031	SMOX	mRNA
SMOX	XM_054323549.1	20	1	4207541	4222031	SMOX	mRNA
LINC01433	NR_033917.1	20	1	4227394	4230257	LINC01433	lnc_RNA
ADRA1D	NM_000678.4	20	-1	4254950	4283627	ADRA1D	mRNA
LOC124904862	XR_007089375.1	20	-1	4502757	4509751	LOC124904862	lnc_RNA
LOC105372510	XR_007089376.1	20	-1	4603531	4611335	LOC105372510	lnc_RNA
PRNP	NM_001080123.3	20	1	4725692	4740800	PRNP	mRNA
PRNP	NM_000311.5	20	1	4725692	4740800	PRNP	mRNA
PRNP	NM_001080121.3	20	1	4725692	4740800	PRNP	mRNA
PRNP	NM_001271561.3	20	1	4725692	4740800	PRNP	mRNA
PRNP	NM_183079.4	20	1	4725692	4740800	PRNP	mRNA
PRNP	NM_001080122.3	20	1	4725692	4740800	PRNP	mRNA
PRND	NM_012409.4	20	1	4761119	4767678	PRND	mRNA
PRNT	NR_024269.1	20	-1	4770500	4779874	PRNT	lnc_RNA
PRNT	NR_024268.1	20	-1	4770500	4779874	PRNT	lnc_RNA
PRNT	NR_024267.1	20	-1	4770500	4779874	PRNT	lnc_RNA
LOC105372511	XR_007089377.1	20	-1	4816968	4818596	LOC105372511	lnc_RNA
RASSF2	XM_054324283.1	20	-1	4819268	4863842	RASSF2	mRNA
RASSF2	XM_054324289.1	20	-1	4819268	4862853	RASSF2	mRNA
RASSF2	XM_054324281.1	20	-1	4819268	4862853	RASSF2	mRNA
RASSF2	NM_014737.3	20	-1	4819268	4862853	RASSF2	mRNA
RASSF2	XM_054324278.1	20	-1	4819268	4862853	RASSF2	mRNA
RASSF2	XM_054324285.1	20	-1	4819268	4862853	RASSF2	mRNA
RASSF2	XM_054324282.1	20	-1	4819268	4862853	RASSF2	mRNA
RASSF2	XM_054324284.1	20	-1	4819268	4862853	RASSF2	mRNA
RASSF2	XM_054324280.1	20	-1	4819268	4862853	RASSF2	mRNA
RASSF2	XM_054324279.1	20	-1	4819268	4862812	RASSF2	mRNA
RASSF2	XM_054324286.1	20	-1	4819268	4862803	RASSF2	mRNA
RASSF2	XM_054324287.1	20	-1	4819268	4862746	RASSF2	mRNA
RASSF2	NM_170774.2	20	-1	4819268	4854392	RASSF2	mRNA
RASSF2	XM_054324288.1	20	-1	4819268	4853496	RASSF2	mRNA
SLC23A2	NM_203327.2	20	-1	4891820	5049741	SLC23A2	mRNA
SLC23A2	NM_005116.6	20	-1	4891820	5040932	SLC23A2	mRNA
TMEM230	XR_008485259.1	20	-1	5106395	5152503	TMEM230	transcript
TMEM230	XR_008485258.1	20	-1	5106395	5152503	TMEM230	transcript
TMEM230	XR_008485257.1	20	-1	5106395	5152503	TMEM230	transcript
TMEM230	XR_008485260.1	20	-1	5106395	5152503	TMEM230	transcript
TMEM230	NM_001330987.2	20	-1	5107835	5152503	TMEM230	mRNA
TMEM230	NM_001009925.2	20	-1	5139272	5152503	TMEM230	mRNA
TMEM230	XM_054323400.1	20	-1	5139272	5152503	TMEM230	mRNA
TMEM230	NM_001423980.1	20	-1	5139272	5152503	TMEM230	mRNA
TMEM230	NM_001330986.2	20	-1	5139272	5152503	TMEM230	mRNA
TMEM230	NM_001009924.2	20	-1	5139272	5152503	TMEM230	mRNA
TMEM230	NM_014145.5	20	-1	5139272	5152503	TMEM230	mRNA
TMEM230	NM_001330984.2	20	-1	5139272	5152503	TMEM230	mRNA
TMEM230	NM_001330985.2	20	-1	5139272	5152503	TMEM230	mRNA
PCNA	NM_002592.2	20	-1	5154376	5166040	PCNA	mRNA
PCNA	NM_182649.2	20	-1	5154376	5159381	PCNA	mRNA
PCNA-AS1	NR_028370.1	20	1	5159009	5159392	PCNA-AS1	lnc_RNA
LOC124900464	XR_007089902.1	20	-1	5160839	5160961	LOC124900464	snoRNA
CDS2	NM_003818.4	20	1	5166426	5237294	CDS2	mRNA
CDS2	XM_054324191.1	20	1	5166426	5229246	CDS2	mRNA
PROKR2	XM_054322965.1	20	-1	5339785	5357889	PROKR2	mRNA
PROKR2	NM_144773.4	20	-1	5340151	5357889	PROKR2	mRNA
LINC00658	NR_038240.1	20	-1	5472851	5486648	LINC00658	lnc_RNA
LINC00658	NR_038239.1	20	-1	5472851	5486648	LINC00658	lnc_RNA
LOC107985411	XR_007089383.1	20	-1	5504649	5521170	LOC107985411	lnc_RNA
LOC107985411	XR_007089382.1	20	-1	5504649	5512100	LOC107985411	lnc_RNA
LOC643406	NR_029405.1	20	1	5512099	5518037	LOC643406	lnc_RNA
LOC124904863	XR_007089378.1	20	1	5526587	5528912	LOC124904863	lnc_RNA
LOC124904863	XR_007089381.1	20	1	5526712	5528912	LOC124904863	lnc_RNA
LOC124904863	XR_007089379.1	20	1	5526712	5528903	LOC124904863	lnc_RNA
LOC124904863	XR_007089380.1	20	1	5526715	5543509	LOC124904863	lnc_RNA
LINC00654	NR_015406.2	20	-1	5536974	5545197	LINC00654	lnc_RNA
LINC01729	NR_109860.1	20	-1	5548474	5550601	LINC01729	lnc_RNA
GPCPD1	NM_019593.5	20	-1	5585120	5651341	GPCPD1	mRNA
LOC105372514	XR_007089384.1	20	-1	5744068	5748996	LOC105372514	lnc_RNA
SHLD1	XM_054323075.1	20	1	5790559	5904751	SHLD1	mRNA
SHLD1	XM_054323079.1	20	1	5790559	5813820	SHLD1	mRNA
SHLD1	XM_054323076.1	20	1	5790695	5816915	SHLD1	mRNA
SHLD1	XM_054323077.1	20	1	5790704	5813814	SHLD1	mRNA
SHLD1	XM_054323074.1	20	1	5790767	5904751	SHLD1	mRNA
SHLD1	NM_001303477.2	20	1	5790767	5904751	SHLD1	mRNA
SHLD1	NM_001303478.2	20	1	5790767	5904751	SHLD1	mRNA
SHLD1	NM_152504.4	20	1	5790767	5904751	SHLD1	mRNA
SHLD1	XM_054323078.1	20	1	5790767	5861629	SHLD1	mRNA
SHLD1	NM_001303479.2	20	1	5790767	5813814	SHLD1	mRNA
CHGB	NM_001819.3	20	1	5951841	5965685	CHGB	mRNA
TRMT6	NM_001281467.2	20	-1	5977563	5990868	TRMT6	mRNA
TRMT6	NM_015939.5	20	-1	5977563	5990868	TRMT6	mRNA
MCM8	NM_001281520.2	20	1	5990987	6039282	MCM8	mRNA
MCM8	XM_054324137.1	20	1	5990987	6039282	MCM8	mRNA
MCM8	XM_054324136.1	20	1	5990987	6039282	MCM8	mRNA
MCM8	NM_182802.3	20	1	5990987	6039282	MCM8	mRNA
MCM8	NM_032485.6	20	1	5990987	6039282	MCM8	mRNA
MCM8	NM_001281522.2	20	1	5990987	6039282	MCM8	mRNA
MCM8	NM_001281521.2	20	1	5990987	6039282	MCM8	mRNA
MCM8	XM_054324138.1	20	1	5990987	6025266	MCM8	mRNA
MCM8	XM_054324140.1	20	1	5990987	6018329	MCM8	mRNA
MCM8	XM_054324139.1	20	1	5990987	6018279	MCM8	mRNA
MCM8-AS1	NR_110101.1	20	-1	6031106	6046131	MCM8-AS1	lnc_RNA
CRLS1	NM_001323562.2	20	1	6046248	6080373	CRLS1	mRNA
CRLS1	NR_136617.2	20	1	6046433	6080373	CRLS1	transcript
CRLS1	XR_008485262.1	20	1	6046433	6071680	CRLS1	transcript
CRLS1	XR_008485263.1	20	1	6046433	6071680	CRLS1	transcript
CRLS1	NM_001323563.2	20	1	6046433	6080373	CRLS1	mRNA
CRLS1	NM_019095.6	20	1	6046433	6080373	CRLS1	mRNA
CRLS1	XM_054323553.1	20	1	6046433	6071682	CRLS1	mRNA
CRLS1	XM_054323552.1	20	1	6046433	6071682	CRLS1	mRNA
CRLS1	XM_054323555.1	20	1	6046433	6071678	CRLS1	mRNA
CRLS1	NM_001323564.2	20	1	6046977	6080373	CRLS1	mRNA
CRLS1	NM_001323561.2	20	1	6047559	6080373	CRLS1	mRNA
CRLS1	NM_001127458.2	20	1	6047559	6080373	CRLS1	mRNA
CRLS1	XM_054323554.1	20	1	6047586	6080373	CRLS1	mRNA
LRRN4	NM_152611.5	20	-1	6080866	6094379	LRRN4	mRNA
FERMT1	NM_017671.5	20	-1	6116428	6164613	FERMT1	mRNA
FERMT1	XM_054323631.1	20	-1	6116428	6164613	FERMT1	mRNA
FERMT1	XM_054323632.1	20	-1	6116428	6164613	FERMT1	mRNA
FERMT1	XM_054323633.1	20	-1	6116428	6161092	FERMT1	mRNA
CASC20	NR_109953.1	20	1	6467898	6569576	CASC20	lnc_RNA
LINC01713	NR_146909.1	20	-1	6771923	6777318	LINC01713	lnc_RNA
LOC105372517	XR_007089387.1	20	-1	6806960	6808669	LOC105372517	lnc_RNA
BMP2	NM_001200.4	20	1	6808871	6821444	BMP2	mRNA
LINC01428	NR_110609.1	20	-1	7187938	7295700	LINC01428	lnc_RNA
LOC124908123	XR_007089857.1	20	-1	7298078	7299801	LOC124908123	lnc_RNA
LINC01751	NR_135005.1	20	-1	7343310	7348653	LINC01751	lnc_RNA
LINC01706	NR_110610.1	20	1	7388660	7409726	LINC01706	lnc_RNA
MIR8062	NR_107029.1	20	1	7412831	7412915	MIR8062	primary_transcript
MIR8062	unassigned_transcript_3491	20	1	7412841	7412861	MIR8062	miRNA
LOC105372518	XR_007089390.1	20	1	7739824	7766729	LOC105372518	lnc_RNA
LOC105372518_1	XR_007089391.1	20	1	7743476	7745896	LOC105372518	lnc_RNA
HAO1	NM_017545.3	20	-1	7924797	7982271	HAO1	mRNA
TMX4	NM_021156.4	20	-1	8019162	8061561	TMX4	mRNA
TMX4-AS1	NR_184034.1	20	1	8061706	8070429	TMX4-AS1	lnc_RNA
PLCB1	NM_182734.3	20	1	8174228	8928072	PLCB1	mRNA
PLCB1	NM_015192.4	20	1	8174228	8928072	PLCB1	mRNA
PLCB1-IT1	NR_046809.1	20	1	8290671	8291709	PLCB1-IT1	lnc_RNA
LOC124904867	XR_007089834.1	20	-1	8606950	8619211	LOC124904867	lnc_RNA
LOC105372521	XR_007089837.1	20	-1	8673149	8686585	LOC105372521	lnc_RNA
LOC105372521	XR_007089836.1	20	-1	8681309	8698655	LOC105372521	lnc_RNA
LOC105372521	XR_007089835.1	20	-1	8681309	8686585	LOC105372521	lnc_RNA
RNU105B	NR_004386.2	20	1	8874356	8874564	RNU105B	snoRNA
LOC105372522	XR_007089840.1	20	1	9005352	9012157	LOC105372522	lnc_RNA
LOC105372522	XR_007089842.1	20	1	9005352	9012157	LOC105372522	lnc_RNA
LOC105372522	XR_007089844.1	20	1	9005352	9012157	LOC105372522	lnc_RNA
LOC105372522	XR_007089846.1	20	1	9005352	9012157	LOC105372522	lnc_RNA
LOC105372522	XR_007089839.1	20	1	9005502	9012157	LOC105372522	lnc_RNA
LOC105372522	XR_007089843.1	20	1	9005502	9012157	LOC105372522	lnc_RNA
LOC105372522	XR_007089847.1	20	1	9005502	9012157	LOC105372522	lnc_RNA
LOC105372522	XR_007089841.1	20	1	9005502	9012157	LOC105372522	lnc_RNA
LOC105372522	XR_007089838.1	20	1	9005502	9012157	LOC105372522	lnc_RNA
LOC105372522	XR_007089845.1	20	1	9005502	9012157	LOC105372522	lnc_RNA
PLCB4	XM_054323515.1	20	1	9111633	9523716	PLCB4	mRNA
PLCB4	NM_001377134.2	20	1	9111633	9523716	PLCB4	mRNA
PLCB4	XM_054323517.1	20	1	9111633	9523716	PLCB4	mRNA
PLCB4	NM_001377142.1	20	1	9112042	9523716	PLCB4	mRNA
PLCB4	NM_000933.4	20	1	9112042	9523716	PLCB4	mRNA
PLCB4	NM_182797.3	20	1	9112042	9523716	PLCB4	mRNA
PLCB4	NM_001377143.1	20	1	9112042	9523716	PLCB4	mRNA
PLCB4	NM_001172646.2	20	1	9112042	9523716	PLCB4	mRNA
PLCB4	NM_001377135.1	20	1	9112042	9523716	PLCB4	mRNA
PLCB4	NM_001377136.1	20	1	9112042	9523716	PLCB4	mRNA
PLCB4	XM_054323516.1	20	1	9187760	9523716	PLCB4	mRNA
PLCB4	XM_054323518.1	20	1	9313108	9523716	PLCB4	mRNA
PLCB4	XM_054323513.1	20	1	9323360	9523716	PLCB4	mRNA
PLCB4	XM_054323514.1	20	1	9323360	9523716	PLCB4	mRNA
PLCB4	XM_054323519.1	20	1	9343570	9523716	PLCB4	mRNA
PLCB4	XM_054323521.1	20	1	9351295	9523716	PLCB4	mRNA
PLCB4	XM_054323520.1	20	1	9376084	9523716	PLCB4	mRNA
PLCB4	XM_054323522.1	20	1	9408426	9523716	PLCB4	mRNA
PLCB4	XM_054323523.1	20	1	9415210	9523716	PLCB4	mRNA
PLCB4	XM_054323524.1	20	1	9445910	9523716	PLCB4	mRNA
LAMP5-AS1	NR_109957.1	20	-1	9548090	9557901	LAMP5-AS1	lnc_RNA
LAMP5	NM_012261.4	20	1	9557493	9573427	LAMP5	mRNA
LAMP5	NM_001199897.2	20	1	9557493	9573427	LAMP5	mRNA
PAK5	NM_177990.4	20	-1	9580273	9881978	PAK5	mRNA
PAK5	NM_020341.5	20	-1	9580273	9881978	PAK5	mRNA
PAK5	XM_054323727.1	20	-1	9580273	9881978	PAK5	mRNA
PAK5	XM_054323728.1	20	-1	9580273	9881978	PAK5	mRNA
PAK5	XM_054323726.1	20	-1	9580273	9881978	PAK5	mRNA
