LOC100996442	XR_007065318.1	11	-1	5962	21167	LOC100996442
LINC02708	XR_007062548.1	11	1	1773401	1780279	LINC02708
LINC02708	XR_930978.4	11	1	1773401	1780279	LINC02708
KRTAP5-6	NM_001012416.1	11	1	1782734	1783294	KRTAP5-6
IFITM10	NM_001170820.4	11	-1	1817953	1836145	IFITM10
CTSD	NM_001909.5	11	-1	1838305	1849587	CTSD
LOC105376517	XR_002957212.2	11	-1	1857026	1864240	LOC105376517
LOC124902610	XR_007062549.1	11	1	1864383	1890323	LOC124902610
LOC124902610	XR_007062550.1	11	1	1864383	1890323	LOC124902610
SYT8	XM_011520455.2	11	1	1917585	1923320	SYT8
SYT8	XM_011520456.3	11	1	1917585	1923320	SYT8
SYT8	XM_017018528.2	11	1	1917585	1923320	SYT8
SYT8	NM_001290332.2	11	1	1920226	1923320	SYT8
SYT8	NM_001290333.2	11	1	1920226	1923320	SYT8
SYT8	NM_001290334.2	11	1	1920226	1923320	SYT8
SYT8	NM_138567.5	11	1	1920226	1923320	SYT8
SYT8	XM_047427845.1	11	1	1920226	1923320	SYT8
SYT8	NM_001394072.1	11	1	1920789	1923320	SYT8
TNNI2	NM_003282.4	11	1	1924780	1927477	TNNI2
TNNI2	NM_001145829.2	11	1	1925268	1927477	TNNI2
TNNI2	NM_001145841.2	11	1	1926006	1927477	TNNI2
LOC107984299	XR_001748095.2	11	1	1930136	1933545	LOC107984299
LSP1	NM_002339.3	11	1	1938882	1978157	LSP1
MIR4298	NR_036185.1	11	-1	1945262	1945334	MIR4298
MIR4298	unassigned_transcript_1816	11	-1	1945303	1945324	MIR4298
LSP1	NM_001242932.2	11	1	1950959	1978157	LSP1
LSP1	NM_001013253.2	11	1	1954500	1978157	LSP1
LSP1	NM_001289005.2	11	1	1956039	1978157	LSP1
LSP1	NM_001013254.1	11	1	1956664	1978157	LSP1
LSP1	NM_001013255.1	11	1	1956719	1978157	LSP1
MIR7847	NR_107001.1	11	1	1965939	1966041	MIR7847
MIR7847	unassigned_transcript_1817	11	1	1965999	1966019	MIR7847
PRR33	XM_047426236.1	11	-1	1973881	1981748	PRR33
PRR33	NM_001395380.1	11	-1	1973972	1977789	PRR33
TNNT3	XM_017018206.2	11	1	1983592	2002746	TNNT3
TNNT3	XM_017018207.2	11	1	1983592	2002746	TNNT3
TNNT3	XM_017018209.2	11	1	1983592	2002746	TNNT3
TNNT3	XM_024448669.2	11	1	1983592	2002746	TNNT3
TNNT3	XM_017018211.2	11	1	1983593	2002746	TNNT3
TNNT3	NM_001042780.3	11	1	1983743	2002746	TNNT3
TNNT3	NM_001042781.3	11	1	1983743	2002746	TNNT3
TNNT3	NM_001042782.3	11	1	1983743	2002746	TNNT3
TNNT3	NM_001297646.2	11	1	1983743	2002746	TNNT3
TNNT3	NM_001363561.2	11	1	1983743	2002746	TNNT3
TNNT3	NM_001367845.1	11	1	1983743	2002746	TNNT3
TNNT3	NM_001367846.1	11	1	1983743	2002746	TNNT3
TNNT3	NM_001367848.1	11	1	1983743	2002746	TNNT3
TNNT3	NM_001367850.1	11	1	1983743	2002746	TNNT3
TNNT3	NM_001367851.1	11	1	1983743	2002746	TNNT3
TNNT3	NM_006757.4	11	1	1983743	2002746	TNNT3
TNNT3	XM_006718294.4	11	1	1983743	2002746	TNNT3
TNNT3	XM_006718299.3	11	1	1983743	2002746	TNNT3
TNNT3	XM_006718300.4	11	1	1983743	2002746	TNNT3
TNNT3	XM_017018205.2	11	1	1983743	2002746	TNNT3
TNNT3	XM_017018216.2	11	1	1983743	2002746	TNNT3
TNNT3	XM_017018217.2	11	1	1983743	2002746	TNNT3
TNNT3	XM_017018218.2	11	1	1983743	2002746	TNNT3
TNNT3	XM_017018219.2	11	1	1983743	2002746	TNNT3
TNNT3	XM_011520343.3	11	1	1985402	2002746	TNNT3
TNNT3	NM_001367842.1	11	1	1986871	2002746	TNNT3
TNNT3	NM_001367843.1	11	1	1986871	2002746	TNNT3
TNNT3	NM_001367844.1	11	1	1986871	2002746	TNNT3
TNNT3	NM_001367847.1	11	1	1986871	2002746	TNNT3
TNNT3	NM_001367849.1	11	1	1986871	2002746	TNNT3
TNNT3	NM_001367852.1	11	1	1986871	2002746	TNNT3
TNNT3	XM_017018208.2	11	1	1986897	2002746	TNNT3
TNNT3	XM_017018210.2	11	1	1986897	2002746	TNNT3
TNNT3	XM_017018212.2	11	1	1986897	2002746	TNNT3
TNNT3	XM_017018213.2	11	1	1986897	2002746	TNNT3
TNNT3	XM_017018214.2	11	1	1986897	2002746	TNNT3
TNNT3	XM_017018215.2	11	1	1986897	2002746	TNNT3
TNNT3	XM_024448670.2	11	1	1986897	2002746	TNNT3
TNNT3	XM_024448671.2	11	1	1986897	2002746	TNNT3
TNNT3	XM_024448672.2	11	1	1986897	2002746	TNNT3
LINC01150	NR_120534.1	11	-1	2011881	2023477	LINC01150
MRPL23	NM_001400172.1	11	1	2035120	2044270	MRPL23
MRPL23	NM_001400174.1	11	1	2035120	2044270	MRPL23
MRPL23	NM_021134.4	11	1	2035120	2044270	MRPL23
MRPL23	NR_174403.1	11	1	2035120	2044270	MRPL23
MRPL23	NM_001400182.1	11	1	2035120	2050492	MRPL23
MRPL23	NM_001400179.1	11	1	2035120	2074032	MRPL23
MRPL23	NM_001400176.1	11	1	2035120	2102503	MRPL23
MRPL23	XM_011520273.2	11	1	2035120	2102503	MRPL23
SNORD131	NR_132974.1	11	1	2037119	2037264	SNORD131
MRPL23-AS1	NR_024471.1	11	-1	2070866	2077587	MRPL23-AS1
LINC01219	NR_126400.1	11	1	2078763	2081146	LINC01219
H19	NR_002196.2	11	-1	2082853	2085552	H19
H19	NR_131223.1	11	-1	2082853	2085552	H19
H19	NR_131224.1	11	-1	2082853	2089143	H19
MIR675	NR_030533.1	11	-1	2084436	2084508	MIR675
MIR675	unassigned_transcript_1818	11	-1	2084445	2084464	MIR675
MIR675	unassigned_transcript_1819	11	-1	2084477	2084499	MIR675
IGF2	NM_001291861.3	11	-1	2216758	2224941	IGF2
IGF2	NM_000612.6	11	-1	2216758	2227040	IGF2
IGF2	NM_001127598.3	11	-1	2216758	2228596	IGF2
IGF2	NM_001291862.3	11	-1	2216758	2228596	IGF2
IGF2	NM_001007139.6	11	-1	2216758	2237216	IGF2
INS-IGF2	NR_003512.4	11	-1	2216758	2248857	INS-IGF2
MIR483	NR_030158.1	11	-1	2221787	2221862	MIR483
MIR483	unassigned_transcript_1820	11	-1	2221795	2221815	MIR483
MIR483	unassigned_transcript_1821	11	-1	2221834	2221855	MIR483
IGF2-AS	NR_028043.2	11	1	2228165	2236316	IGF2-AS
IGF2-AS	NR_133657.1	11	1	2228165	2236316	IGF2-AS
INS-IGF2	NM_001042376.3	11	-1	2234275	2248857	INS-IGF2
INS	NM_000207.3	11	-1	2247427	2248857	INS
INS	NM_001185097.2	11	-1	2247427	2248857	INS
INS	NM_001185098.2	11	-1	2247427	2248857	INS
INS	NM_001291897.2	11	-1	2247427	2248857	INS
TH	NM_000360.4	11	-1	2253295	2261192	TH
TH	NM_199292.3	11	-1	2253295	2261192	TH
TH	NM_199293.3	11	-1	2253295	2261192	TH
TH	XM_011520335.3	11	-1	2253295	2261192	TH
MIR4686	NR_039834.1	11	1	2262440	2262515	MIR4686
MIR4686	unassigned_transcript_1822	11	1	2262449	2262471	MIR4686
ASCL2	NM_005170.3	11	-1	2357957	2360047	ASCL2
C11orf21	NM_001142946.3	11	-1	2385108	2391362	C11orf21
C11orf21	NM_001329958.2	11	-1	2385108	2391362	C11orf21
C11orf21	NR_138249.2	11	-1	2385108	2392584	C11orf21
TSPAN32	XM_047426212.1	11	1	2391457	2405279	TSPAN32
TSPAN32	XM_005252720.5	11	1	2391457	2405997	TSPAN32
TSPAN32	XM_047426215.1	11	1	2391457	2405997	TSPAN32
TSPAN32	XM_005252719.5	11	1	2391457	2407459	TSPAN32
TSPAN32	XM_011519815.4	11	1	2391457	2407459	TSPAN32
TSPAN32	NM_139022.3	11	1	2391457	2407521	TSPAN32
TSPAN32	XM_011519818.4	11	1	2391457	2407521	TSPAN32
TSPAN32	XM_011519822.2	11	1	2391457	2407521	TSPAN32
TSPAN32	XM_011519819.2	11	1	2391577	2407459	TSPAN32
TSPAN32	XM_047426209.1	11	1	2391577	2407459	TSPAN32
TSPAN32	XM_047426214.1	11	1	2398032	2405273	TSPAN32
TSPAN32	XM_047426211.1	11	1	2398032	2405279	TSPAN32
TSPAN32	XM_017017071.2	11	1	2398032	2405628	TSPAN32
TSPAN32	XR_001747715.2	11	1	2398032	2405633	TSPAN32
TSPAN32	XR_001747716.1	11	1	2398032	2405908	TSPAN32
TSPAN32	XM_017017069.2	11	1	2398032	2405997	TSPAN32
TSPAN32	XM_047426213.1	11	1	2398032	2405997	TSPAN32
TSPAN32	XM_047426210.1	11	1	2398032	2406863	TSPAN32
TSPAN32	XM_017017064.2	11	1	2398032	2407459	TSPAN32
TSPAN32	XM_017017066.2	11	1	2398032	2407459	TSPAN32
TSPAN32	XM_017017065.2	11	1	2398032	2407521	TSPAN32
TSPAN32	XM_017017068.2	11	1	2398032	2407521	TSPAN32
LOC124902612	XR_007062552.1	11	-1	2401762	2403785	LOC124902612
CD81-AS1	NR_108080.1	11	-1	2418065	2467360	CD81-AS1
LOC124902611	XR_007062551.1	11	1	2425488	2431450	LOC124902611
LOC105376520	XR_930983.2	11	-1	2460843	2464769	LOC105376520
CD81	NM_001297649.2	11	1	2465548	2486747	CD81
CD81	NM_004356.4	11	1	2466678	2486747	CD81
CD81	XM_047427931.1	11	1	2467504	2486747	CD81
CD81	XM_047427933.1	11	1	2467504	2486747	CD81
CD81	XM_047427934.1	11	1	2474020	2486747	CD81
CD81	XM_047427932.1	11	1	2475444	2486747	CD81
TSSC4	NM_001297658.2	11	1	2490101	2493227	TSSC4
TSSC4	NM_001297659.2	11	1	2490101	2493227	TSSC4
TSSC4	NM_001297660.2	11	1	2490101	2493227	TSSC4
TSSC4	NM_001297661.2	11	1	2490101	2493227	TSSC4
TSSC4	NM_005706.4	11	1	2490101	2493227	TSSC4
TSSC4	XM_006718118.3	11	1	2490101	2493227	TSSC4
TSSC4	XM_011519830.4	11	1	2490101	2493227	TSSC4
TSSC4	XM_047426216.1	11	1	2490101	2493227	TSSC4
TSSC4	XM_047426217.1	11	1	2490101	2493227	TSSC4
TSSC4	XM_047426218.1	11	1	2490101	2493227	TSSC4
TRPM5	XM_047426859.1	11	-1	2493342	2506502	TRPM5
TRPM5	XM_017017628.2	11	-1	2493342	2516707	TRPM5
TRPM5	XM_047426858.1	11	-1	2493342	2516707	TRPM5
TRPM5	NM_014555.4	11	-1	2493866	2533837	TRPM5
KCNQ1	NM_000218.3	11	1	2534332	2938419	KCNQ1
KCNQ1	NM_181798.1	11	1	2550780	2938424	KCNQ1
LOC124902613	XR_007062553.1	11	-1	2598793	2600923	LOC124902613
KCNQ1OT1	NR_002728.3	11	-1	2697702	2789336	KCNQ1OT1
LOC124902614	XR_007062554.1	11	-1	2883451	2889468	LOC124902614
KCNQ1-AS1	NR_130721.1	11	-1	2929449	2950789	KCNQ1-AS1
KCNQ1DN	NR_024627.1	11	1	2959255	2961327	KCNQ1DN
CDKN1C	NM_000076.2	11	-1	2972459	2975007	CDKN1C
CDKN1C	NM_001122630.2	11	-1	2972459	2975017	CDKN1C
CDKN1C	NM_001122631.2	11	-1	2972459	2975017	CDKN1C
CDKN1C	NM_001362474.2	11	-1	2972459	2975017	CDKN1C
CDKN1C	NM_001362475.2	11	-1	2972459	2975017	CDKN1C
SLC22A18AS	NR_169304.1	11	-1	2976587	2992820	SLC22A18AS
SLC22A18AS	NR_169305.1	11	-1	2976587	2992820	SLC22A18AS
SLC22A18	NM_183233.3	11	1	2988937	3014343	SLC22A18
SLC22A18	NM_001315502.2	11	1	2991523	3014343	SLC22A18
SLC22A18	NM_002555.6	11	1	2991523	3014343	SLC22A18
SLC22A18	XM_047427033.1	11	1	2991523	3014343	SLC22A18
SLC22A18	XM_011520141.3	11	1	2991665	3010948	SLC22A18
SLC22A18	XM_011520142.3	11	1	2991665	3010948	SLC22A18
SLC22A18	NM_001315501.2	11	1	2991665	3014343	SLC22A18
SLC22A18	XM_047427034.1	11	1	3004033	3014343	SLC22A18
SLC22A18	XM_047427035.1	11	1	3004033	3014343	SLC22A18
PHLDA2	NM_003311.4	11	-1	3017370	3018517	PHLDA2
NAP1L4	NM_001369379.1	11	-1	3033655	3080345	NAP1L4
NAP1L4	NM_001369388.1	11	-1	3033655	3080345	NAP1L4
NAP1L4	NM_001369385.1	11	-1	3033655	3081033	NAP1L4
NAP1L4	NM_001369386.1	11	-1	3033655	3081033	NAP1L4
NAP1L4	NM_001369378.1	11	-1	3033655	3081349	NAP1L4
NAP1L4	NM_001369384.1	11	-1	3033655	3081349	NAP1L4
NAP1L4	NM_001369375.1	11	-1	3033655	3081571	NAP1L4
NAP1L4	NM_001369376.1	11	-1	3033655	3081571	NAP1L4
NAP1L4	NM_001369377.1	11	-1	3033655	3081571	NAP1L4
NAP1L4	NM_001369380.1	11	-1	3033655	3081571	NAP1L4
NAP1L4	NM_001369381.1	11	-1	3033655	3081571	NAP1L4
NAP1L4	NM_001369382.1	11	-1	3033655	3081571	NAP1L4
NAP1L4	NM_001369383.1	11	-1	3033655	3081571	NAP1L4
NAP1L4	NM_005969.4	11	-1	3033655	3081571	NAP1L4
SNORA54	NR_002982.1	11	-1	3052993	3053115	SNORA54
CARS1	NM_001378140.1	11	-1	3090162	3130206	CARS1
CARS1	NM_001014437.3	11	-1	3090162	3146645	CARS1
CARS1	NM_001194997.2	11	-1	3090162	3146645	CARS1
CARS1	NM_001378136.1	11	-1	3090162	3146645	CARS1
CARS1	NM_001378137.1	11	-1	3090162	3146645	CARS1
CARS1	NM_001378138.1	11	-1	3090162	3146645	CARS1
CARS1	NM_001378139.1	11	-1	3090162	3146645	CARS1
CARS1	NM_001751.6	11	-1	3090162	3146645	CARS1
CARS1	NM_139273.4	11	-1	3090162	3146645	CARS1
CARS1	NR_036542.2	11	-1	3090162	3146645	CARS1
CARS1	NR_165428.1	11	-1	3090162	3146645	CARS1
CARS1	NR_165429.1	11	-1	3090162	3146645	CARS1
CARS1	NR_165430.1	11	-1	3090162	3146645	CARS1
CARS1	XM_047427672.1	11	-1	3091126	3146645	CARS1
CARS1	XM_047427673.1	11	-1	3091126	3146645	CARS1
CARS1	XM_047427674.1	11	-1	3107084	3146645	CARS1
CARS1-AS1	NR_046580.1	11	1	3118620	3130482	CARS1-AS1
LOC124902615	XR_007062555.1	11	1	3147842	3156147	LOC124902615
OSBPL5	XM_011519873.4	11	-1	3176307	3254186	OSBPL5
OSBPL5	XM_017017163.3	11	-1	3176307	3254466	OSBPL5
OSBPL5	NM_001144063.2	11	-1	3176307	3255561	OSBPL5
OSBPL5	NM_020896.4	11	-1	3176307	3255561	OSBPL5
OSBPL5	NM_145638.3	11	-1	3176307	3255561	OSBPL5
MRGPRG	NM_001164377.1	11	-1	3308916	3309785	MRGPRG
MRGPRG-AS1	NR_027138.1	11	1	3309304	3314101	MRGPRG-AS1
MRGPRE	NM_001039165.4	11	-1	3316000	3323368	MRGPRE
ZNF195	NM_001130519.3	11	-1	3403249	3424539	ZNF195
ZNF195	NM_001130520.3	11	-1	3403249	3424539	ZNF195
ZNF195	NM_001242841.2	11	-1	3403249	3424539	ZNF195
ZNF195	NM_001242842.2	11	-1	3403249	3424539	ZNF195
ZNF195	NM_001242843.2	11	-1	3403249	3424539	ZNF195
ZNF195	NM_001256823.2	11	-1	3403249	3424539	ZNF195
ZNF195	NM_001256824.2	11	-1	3403249	3424539	ZNF195
ZNF195	NM_001256825.2	11	-1	3403249	3424539	ZNF195
ZNF195	NM_007152.5	11	-1	3403249	3424539	ZNF195
ZNF195	NR_040083.2	11	-1	3403249	3424539	ZNF195
ZNF195	NR_046381.2	11	-1	3403249	3424539	ZNF195
ZNF195	NR_046382.2	11	-1	3403249	3424539	ZNF195
TSSC2	NR_024248.1	11	1	3426355	3454559	TSSC2
OR7E12P	NR_044999.1	11	-1	3436106	3437314	OR7E12P
LOC124902616	XM_047427957.1	11	-1	3482966	3490403	LOC124902616
LOC124900663_2	XR_007058023.1_2	11	1	3487137	3488550	LOC124900663
LOC105376526	NR_169525.1	11	-1	3519032	3522534	LOC105376526
LOC107986131_1	XR_001740905.2_1	11	1	3531116	3533689	LOC107986131
LOC101927708	NR_126335.1	11	-1	3553450	3617450	LOC101927708
LOC107984301	XR_001748098.3	11	1	3556856	3566293	LOC107984301
LOC107984301	XR_007062556.1	11	1	3556856	3566293	LOC107984301
LOC107984301	XR_007062557.1	11	1	3556856	3566293	LOC107984301
LOC124909433_1	XR_007096085.1_1	11	1	3577379	3578738	LOC124909433
MIR548I1_9	NR_031687.1_9	11	1	3602804	3602952	MIR548I1
MIR548I1_9	unassigned_transcript_673_9	11	1	3602842	3602863	MIR548I1
LOC124902617	XR_007062558.1	11	-1	3649660	3651403	LOC124902617
XNDC1CP	NR_164660.1	11	1	3655792	3660220	XNDC1CP
TRPC2	NR_002720.2	11	1	3671928	3682997	TRPC2
ART5	NM_001297668.2	11	-1	3683946	3687425	ART5
ART5	NM_053017.5	11	-1	3683946	3687425	ART5
ART5	XM_006718136.5	11	-1	3683946	3687559	ART5
ART5	NM_001079536.2	11	-1	3683946	3687812	ART5
ART5	NR_123732.2	11	-1	3683946	3687812	ART5
ART5	XM_005252779.4	11	-1	3683946	3687812	ART5
ART5	XM_011519879.4	11	-1	3683946	3687812	ART5
ART1	NM_004314.3	11	1	3690584	3729789	ART1
ART1	XM_011520114.4	11	1	3690584	3729789	ART1
ART1	XM_017017763.3	11	1	3690584	3729789	ART1
CHRNA10	NM_001303034.2	11	-1	3730960	3736757	CHRNA10
CHRNA10	NM_001303035.2	11	-1	3730960	3736757	CHRNA10
CHRNA10	NM_020402.4	11	-1	3730960	3736757	CHRNA10
NUP98	NR_157591.1	11	-1	3740382	3862883	NUP98
NUP98	NM_001365125.2	11	-1	3740391	3862891	NUP98
NUP98	NM_001365126.2	11	-1	3740391	3862891	NUP98
NUP98	NM_001365127.2	11	-1	3740391	3862891	NUP98
NUP98	NM_001365128.2	11	-1	3740391	3862891	NUP98
NUP98	NM_001365129.2	11	-1	3740391	3862891	NUP98
NUP98	NM_016320.5	11	-1	3740391	3862891	NUP98
NUP98	NM_139132.4	11	-1	3740391	3862891	NUP98
NUP98	NR_157589.2	11	-1	3740391	3862891	NUP98
NUP98	NR_157590.2	11	-1	3740391	3862891	NUP98
LOC124902832	XR_007063017.1	11	1	3757382	3757484	LOC124902832
NUP98	NM_005387.7	11	-1	3776893	3862891	NUP98
NUP98	NM_139131.5	11	-1	3776893	3862891	NUP98
PGAP2	NM_001256235.1	11	1	3863061	3891698	PGAP2
PGAP2	XM_047426784.1	11	1	3863156	3890455	PGAP2
PGAP2	XM_047426785.1	11	1	3863156	3890455	PGAP2
PGAP2	XM_047426789.1	11	1	3863156	3890455	PGAP2
PGAP2	XM_047426792.1	11	1	3863156	3890455	PGAP2
PGAP2	NM_001145438.2	11	1	3863156	3891698	PGAP2
PGAP2	NM_001256236.1	11	1	3863156	3891698	PGAP2
PGAP2	NM_001256237.1	11	1	3863156	3891698	PGAP2
PGAP2	NM_001283038.1	11	1	3863156	3891698	PGAP2
PGAP2	NM_001283039.1	11	1	3863156	3891698	PGAP2
PGAP2	NM_001283040.1	11	1	3863156	3891698	PGAP2
PGAP2	XM_006718185.3	11	1	3863156	3891698	PGAP2
PGAP2	XM_011519992.2	11	1	3863156	3891698	PGAP2
PGAP2	XM_011519996.2	11	1	3863156	3891698	PGAP2
PGAP2	XM_047426777.1	11	1	3863156	3891698	PGAP2
PGAP2	XM_047426778.1	11	1	3863156	3891698	PGAP2
PGAP2	XM_047426780.1	11	1	3863156	3891698	PGAP2
PGAP2	XM_047426782.1	11	1	3863156	3891698	PGAP2
PGAP2	XM_047426786.1	11	1	3863156	3891698	PGAP2
PGAP2	XM_047426793.1	11	1	3863235	3890455	PGAP2
PGAP2	NM_001346397.2	11	1	3863235	3891698	PGAP2
PGAP2	NM_001346398.2	11	1	3863235	3891698	PGAP2
PGAP2	NM_001346399.2	11	1	3863235	3891698	PGAP2
PGAP2	NM_001346400.2	11	1	3863235	3891698	PGAP2
PGAP2	NM_001346401.2	11	1	3863235	3891698	PGAP2
PGAP2	NM_001346402.2	11	1	3863235	3891698	PGAP2
PGAP2	NR_027017.4	11	1	3863235	3891698	PGAP2
PGAP2	NR_045923.2	11	1	3863235	3891698	PGAP2
PGAP2	NR_045925.2	11	1	3863235	3891698	PGAP2
PGAP2	NR_045926.2	11	1	3863235	3891698	PGAP2
PGAP2	NR_045927.2	11	1	3863235	3891698	PGAP2
PGAP2	NR_104270.2	11	1	3863235	3891698	PGAP2
PGAP2	NR_104271.2	11	1	3863235	3891698	PGAP2
PGAP2	NR_144427.2	11	1	3863235	3891698	PGAP2
PGAP2	XM_011519998.3	11	1	3863235	3891698	PGAP2
PGAP2	XM_011520004.3	11	1	3863235	3891698	PGAP2
PGAP2	XM_047426788.1	11	1	3863235	3891698	PGAP2
PGAP2	XM_047426776.1	11	1	3873348	3890455	PGAP2
PGAP2	NM_001256238.1	11	1	3873348	3891698	PGAP2
PGAP2	NM_001346403.1	11	1	3873348	3891698	PGAP2
PGAP2	NM_001346404.1	11	1	3873348	3891698	PGAP2
PGAP2	NM_001346405.1	11	1	3873348	3891698	PGAP2
PGAP2	NR_027018.2	11	1	3873348	3891698	PGAP2
PGAP2	XM_011519990.3	11	1	3873348	3891698	PGAP2
PGAP2	XM_011519991.3	11	1	3873348	3891698	PGAP2
PGAP2	XM_011519999.2	11	1	3873348	3891698	PGAP2
PGAP2	XM_011520002.2	11	1	3873348	3891698	PGAP2
PGAP2	XM_024448444.2	11	1	3873348	3891698	PGAP2
PGAP2	XM_047426779.1	11	1	3873348	3891698	PGAP2
PGAP2	XM_047426787.1	11	1	3873348	3891698	PGAP2
PGAP2	XM_047426790.1	11	1	3873898	3890455	PGAP2
PGAP2	NM_001256239.2	11	1	3873898	3891698	PGAP2
PGAP2	NM_001256240.2	11	1	3873898	3891698	PGAP2
PGAP2	NM_014489.4	11	1	3873898	3891698	PGAP2
PGAP2	NR_027016.3	11	1	3873898	3891698	PGAP2
PGAP2	NR_045929.2	11	1	3873898	3891698	PGAP2
PGAP2	NR_104272.2	11	1	3873898	3891698	PGAP2
PGAP2	NR_144428.2	11	1	3873898	3891698	PGAP2
PGAP2	NR_144429.2	11	1	3873898	3891698	PGAP2
PGAP2	NR_144430.2	11	1	3873898	3891698	PGAP2
PGAP2	XM_024448443.2	11	1	3873898	3891698	PGAP2
PGAP2	XM_047426781.1	11	1	3873898	3891698	PGAP2
LOC124902618	XR_007062559.1	11	-1	3876503	3882728	LOC124902618
PGAP2	XM_006718181.4	11	1	3880587	3891698	PGAP2
PGAP2	XM_047426783.1	11	1	3881532	3891698	PGAP2
PGAP2	XM_047426791.1	11	1	3882727	3890455	PGAP2
RHOG	NM_001665.4	11	-1	3892305	3906292	RHOG
RHOG	XM_005252916.3	11	-1	3892305	3906292	RHOG
LOC124902619	XR_007062560.1	11	1	3902618	3903614	LOC124902619
STIM1-AS1	XR_930988.4	11	-1	3919647	3920914	STIM1-AS1
STIM1	NM_001382574.1	11	1	3919928	4141364	STIM1
STIM1	NM_001382575.1	11	1	3919928	4158473	STIM1
STIM1	NM_001382576.1	11	1	3919928	4158473	STIM1
STIM1	NM_001382578.1	11	1	3919928	4158473	STIM1
STIM1	NM_001382580.1	11	1	3919928	4158473	STIM1
STIM1	NM_001382581.1	11	1	3919928	4158473	STIM1
STIM1	NM_001382573.1	11	1	3920487	4148920	STIM1
STIM1	NM_001382566.1	11	1	3920487	4158473	STIM1
STIM1	NM_001382577.1	11	1	3920487	4158473	STIM1
STIM1	NM_001382579.1	11	1	3920487	4158473	STIM1
STIM1	NM_001382572.1	11	1	3920990	4141364	STIM1
STIM1	NM_001277962.2	11	1	3920990	4158473	STIM1
STIM1	NM_001382567.1	11	1	3920990	4158473	STIM1
STIM1	NM_001382568.1	11	1	3920990	4158473	STIM1
STIM1	NM_001382569.1	11	1	3920990	4158473	STIM1
STIM1	NM_001382570.1	11	1	3920990	4158473	STIM1
STIM1	NM_001382571.1	11	1	3920990	4158473	STIM1
STIM1	NM_003156.4	11	1	3920990	4158473	STIM1
STIM1	NR_168436.1	11	1	3920990	4158473	STIM1
STIM1	NR_168437.1	11	1	3920990	4158473	STIM1
STIM1	NR_168438.1	11	1	3920990	4158473	STIM1
STIM1	NM_001277961.3	11	1	3921029	4158475	STIM1
MIR4687	NR_039835.1	11	1	3921388	3921467	MIR4687
MIR4687	unassigned_transcript_1823	11	1	3921399	3921420	MIR4687
MIR4687	unassigned_transcript_1824	11	1	3921439	3921459	MIR4687
PPIAP40	XM_047428002.1	11	-1	3957681	3958869	PPIAP40
RRM1	NM_001318064.1	11	1	4159950	4204017	RRM1
RRM1	NM_001033.5	11	1	4160064	4204024	RRM1
RRM1	NM_001318065.1	11	1	4181332	4204017	RRM1
RRM1	NM_001330193.1	11	1	4181332	4204017	RRM1
LINC02749	NR_047550.1	11	1	4252211	4267701	LINC02749
OR52B4	NM_001005161.3	11	-1	4432365	4433487	OR52B4
TRIM21	NM_003141.4	11	-1	4449988	4458819	TRIM21
OR52K2	NM_001005172.2	11	1	4514416	4515482	OR52K2
OR52K1	NM_001005171.3	11	1	4547765	4558606	OR52K1
OR52K1	NM_001385736.1	11	1	4547765	4558606	OR52K1
OR52M1	NM_001004137.1	11	1	4610461	4611414	OR52M1
C11orf40	NR_172945.1	11	-1	4636704	4643108	C11orf40
OR52I2	NM_001005170.3	11	1	4652084	4653196	OR52I2
OR52I1	NM_001005169.1	11	1	4659330	4660304	OR52I1
TRIM68	NM_001304496.2	11	-1	4663962	4673521	TRIM68
TRIM68	NM_018073.8	11	-1	4663962	4673521	TRIM68
OR51D1	NM_001004751.3	11	1	4702995	4708575	OR51D1
OR51E1	NM_152430.4	11	1	4709497	4721006	OR51E1
LOC105376528	XR_930990.3	11	1	4732098	4737766	LOC105376528
LOC105376528	XR_930989.3	11	1	4732129	4737766	LOC105376528
OR51E2	NM_030774.4	11	-1	4745678	4763359	OR51E2
OR51C1P	NM_001396051.1	11	-1	4755930	4763359	OR51C1P
MMP26	NM_001384608.1	11	1	4770289	5049368	MMP26
MMP26	NM_021801.5	11	1	4770289	5049368	MMP26
LOC124900304	XR_007062999.1	11	1	4822151	4822303	LOC124900304
OR51F1	NM_001004752.2	11	-1	4834501	4835460	OR51F1
OR52R1	NM_001005177.3	11	-1	4868927	4869874	OR52R1
OR51F2	NM_001004753.2	11	1	4886815	4887950	OR51F2
OR51S1	NM_001004758.1	11	-1	4913744	4914715	OR51S1
OR51H1	NR_171273.1	11	-1	4925123	4929158	OR51H1
OR51T1	NM_001004759.3	11	1	4947412	4948395	OR51T1
OR51A7	NM_001004749.2	11	1	4969300	4974990	OR51A7
OR51G2	NM_001005238.2	11	-1	4978116	4984880	OR51G2
OR51G1	NM_001005237.1	11	-1	4988910	4989875	OR51G1
OR51A4	NM_001005329.2	11	-1	5008385	5013178	OR51A4
MMP26	XM_011520219.3	11	1	5045006	5049368	MMP26
OR51L1	NM_001004755.2	11	1	5051790	5062460	OR51L1
OR52J3	NM_001001916.2	11	1	5103429	5104364	OR52J3
OR52E2	NM_001005164.2	11	-1	5115562	5116539	OR52E2
OR52E1	NR_145505.2	11	1	5126471	5127397	OR52E1
OR52A5	NM_001005160.3	11	-1	5188115	5197698	OR52A5
OR52A1	NM_012375.3	11	-1	5206166	5214099	OR52A1
OR52Z1P	NR_172914.1	11	-1	5237038	5237993	OR52Z1P
