LOC124908428	XM_047447054.1	22	1	50815	76929	LOC124908428	mRNA
CLTCL1	XM_054325958.1	22	-1	19555423	19668426	CLTCL1	mRNA
CLTCL1	XM_054325956.1	22	-1	19555423	19668426	CLTCL1	mRNA
CLTCL1	XM_054325960.1	22	-1	19555423	19668426	CLTCL1	mRNA
CLTCL1	XM_054325957.1	22	-1	19555423	19668426	CLTCL1	mRNA
CLTCL1	NM_001835.4	22	-1	19555423	19668426	CLTCL1	mRNA
CLTCL1	XM_054325954.1	22	-1	19555423	19668426	CLTCL1	mRNA
CLTCL1	NM_007098.4	22	-1	19555423	19668426	CLTCL1	mRNA
CLTCL1	XM_054325959.1	22	-1	19555423	19668426	CLTCL1	mRNA
CLTCL1	XM_054325961.1	22	-1	19555423	19635599	CLTCL1	mRNA
CLTCL1	XM_054325972.1	22	-1	19555423	19603313	CLTCL1	mRNA
CLTCL1	XM_054325967.1	22	-1	19563934	19668426	CLTCL1	mRNA
CLTCL1	XM_054325966.1	22	-1	19563934	19668426	CLTCL1	mRNA
CLTCL1	XM_054325968.1	22	-1	19572530	19668426	CLTCL1	mRNA
CLTCL1	XM_054325969.1	22	-1	19572530	19668426	CLTCL1	mRNA
LOC112268289	XR_007090441.1	22	1	19572594	19576032	LOC112268289	lnc_RNA
CLTCL1	XM_054325971.1	22	-1	19575718	19668426	CLTCL1	mRNA
CLTCL1	XM_054325970.1	22	-1	19577279	19668426	CLTCL1	mRNA
LOC124900485	XR_007090821.1	22	1	19626548	19626674	LOC124900485	snoRNA
LOC105372859	XR_007090442.1	22	1	19668515	19727842	LOC105372859	lnc_RNA
LOC105372859	XR_007090443.1	22	1	19668616	19727842	LOC105372859	lnc_RNA
LOC105372859	XR_007090444.1	22	1	19668616	19710743	LOC105372859	lnc_RNA
HIRA	NM_003325.4	22	-1	19707409	19808564	HIRA	mRNA
MRPL40	NM_001318151.2	22	1	19809376	19812906	MRPL40	mRNA
MRPL40	NM_003776.4	22	1	19809376	19812906	MRPL40	mRNA
C22orf39	NM_001166242.2	22	-1	19817716	19824539	C22orf39	mRNA
C22orf39	NM_173793.5	22	-1	19817716	19824539	C22orf39	mRNA
UFD1-AS1	NR_186687.1	22	1	19824262	19828518	UFD1-AS1	lnc_RNA
UFD1-AS1	NR_186686.1	22	1	19824262	19826933	UFD1-AS1	lnc_RNA
UFD1	XM_054325901.1	22	-1	19826739	19856026	UFD1	mRNA
UFD1	XM_054325900.1	22	-1	19826739	19856026	UFD1	mRNA
UFD1	NM_001035247.3	22	-1	19826739	19856026	UFD1	mRNA
UFD1	NM_005659.7	22	-1	19826739	19856026	UFD1	mRNA
UFD1	NM_001362910.2	22	-1	19826739	19856026	UFD1	mRNA
UFD1	XM_054325899.1	22	-1	19826739	19852436	UFD1	mRNA
CDC45	XM_054325997.1	22	1	19856299	19897453	CDC45	mRNA
CDC45	XM_054325990.1	22	1	19856299	19897453	CDC45	mRNA
CDC45	XM_054325991.1	22	1	19856299	19897453	CDC45	mRNA
CDC45	XM_054325993.1	22	1	19856299	19897453	CDC45	mRNA
CDC45	XM_054325994.1	22	1	19856299	19897453	CDC45	mRNA
CDC45	XM_054325992.1	22	1	19856299	19897453	CDC45	mRNA
CDC45	NM_001369291.1	22	1	19856299	19897449	CDC45	mRNA
CDC45	XM_054325995.1	22	1	19856299	19893480	CDC45	mRNA
CDC45	NM_001178010.2	22	1	19856659	19897453	CDC45	mRNA
CDC45	NM_001178011.2	22	1	19856659	19897453	CDC45	mRNA
CDC45	NR_161281.1	22	1	19856753	19897449	CDC45	transcript
CDC45	NM_003504.5	22	1	19856753	19897449	CDC45	mRNA
CDC45	XM_054325996.1	22	1	19871284	19897453	CDC45	mRNA
CLDN5	NM_001130861.1	22	-1	19899865	19902178	CLDN5	mRNA
CLDN5	NM_001426402.1	22	-1	19899868	19902178	CLDN5	mRNA
CLDN5	NM_001363067.2	22	-1	19899868	19902178	CLDN5	mRNA
LINC00895	NR_024381.1	22	-1	19942968	19943677	LINC00895	lnc_RNA
SEPTIN5	NM_002688.6	22	1	20091294	20100110	SEPTIN5	mRNA
SEPT5-GP1BB	NR_037611.1	22	1	20094011	20101565	SEPT5-GP1BB	lnc_RNA
SEPTIN5	NM_001009939.3	22	1	20095234	20100110	SEPTIN5	mRNA
SEPT5-GP1BB	NR_037612.1	22	1	20095260	20101565	SEPT5-GP1BB	lnc_RNA
GP1BB	NM_000407.5	22	1	20100330	20101562	GP1BB	mRNA
LOC105372861	XR_007090445.1	22	1	20104510	20115815	LOC105372861	lnc_RNA
LOC105372861	XR_007090446.1	22	1	20106184	20115815	LOC105372861	lnc_RNA
TBX1	NM_005992.1	22	1	20133557	20160463	TBX1	mRNA
TBX1	NM_080646.2	22	1	20133557	20156416	TBX1	mRNA
TBX1	NM_080647.1	22	1	20133557	20144185	TBX1	mRNA
TBX1	XM_054325879.1	22	1	20135631	20144187	TBX1	mRNA
TBX1	XM_054325880.1	22	1	20135631	20144187	TBX1	mRNA
TBX1	XM_054325878.1	22	1	20137631	20144187	TBX1	mRNA
TBX1	NM_001379200.1	22	1	20137631	20144187	TBX1	mRNA
GNB1L	NM_053004.3	22	-1	20160093	20231743	GNB1L	mRNA
RTL10	NM_024627.6	22	-1	20223015	20231743	RTL10	mRNA
TXNRD2	NR_147957.2	22	-1	20252392	20319509	TXNRD2	transcript
TXNRD2	NM_001352300.2	22	-1	20252392	20319509	TXNRD2	mRNA
TXNRD2	NM_006440.5	22	-1	20252392	20319509	TXNRD2	mRNA
TXNRD2	NM_001352302.2	22	-1	20252392	20315870	TXNRD2	mRNA
TXNRD2	NM_001352301.2	22	-1	20252392	20310244	TXNRD2	mRNA
TXNRD2	NM_001282512.3	22	-1	20270781	20319509	TXNRD2	mRNA
TXNRD2	NM_001352303.2	22	-1	20270781	20311217	TXNRD2	mRNA
COMT	NM_001362828.2	22	1	20319463	20347602	COMT	mRNA
COMT	NM_000754.4	22	1	20319463	20347602	COMT	mRNA
COMT	NM_001135161.2	22	1	20328591	20347602	COMT	mRNA
COMT	NM_001135162.2	22	1	20329208	20347602	COMT	mRNA
COMT	NM_007310.3	22	1	20340181	20347602	COMT	mRNA
MIR4761	NR_039918.1	22	1	20341381	20341462	MIR4761	primary_transcript
MIR4761	unassigned_transcript_3596	22	1	20341383	20341403	MIR4761	miRNA
MIR4761	unassigned_transcript_3597	22	1	20341442	20341462	MIR4761	miRNA
ARVCF	XM_054325624.1	22	-1	20344230	20394441	ARVCF	mRNA
ARVCF	XM_054325623.1	22	-1	20344230	20394441	ARVCF	mRNA
ARVCF	XM_054325622.1	22	-1	20344230	20394441	ARVCF	mRNA
ARVCF	XM_054325632.1	22	-1	20344230	20364875	ARVCF	mRNA
ARVCF	XM_054325630.1	22	-1	20344230	20364871	ARVCF	mRNA
ARVCF	XM_054325635.1	22	-1	20344230	20364630	ARVCF	mRNA
ARVCF	XM_054325641.1	22	-1	20344230	20357319	ARVCF	mRNA
ARVCF	XM_054325628.1	22	-1	20347506	20394441	ARVCF	mRNA
ARVCF	XM_054325626.1	22	-1	20347506	20394441	ARVCF	mRNA
ARVCF	XM_054325625.1	22	-1	20347506	20394441	ARVCF	mRNA
ARVCF	XM_054325638.1	22	-1	20347506	20364871	ARVCF	mRNA
ARVCF	XM_054325636.1	22	-1	20347506	20364838	ARVCF	mRNA
ARVCF	NM_001438693.1	22	-1	20347523	20394441	ARVCF	mRNA
ARVCF	NM_001438685.1	22	-1	20347523	20394441	ARVCF	mRNA
ARVCF	NM_001438690.1	22	-1	20347523	20394441	ARVCF	mRNA
ARVCF	NM_001438684.1	22	-1	20347523	20394441	ARVCF	mRNA
ARVCF	NM_001438687.1	22	-1	20347523	20394441	ARVCF	mRNA
ARVCF	NM_001670.3	22	-1	20347523	20394441	ARVCF	mRNA
ARVCF	NM_001438694.1	22	-1	20347523	20364823	ARVCF	mRNA
ARVCF	NM_001410839.1	22	-1	20347523	20364823	ARVCF	mRNA
ARVCF	NM_001438683.1	22	-1	20347523	20364823	ARVCF	mRNA
ARVCF	XR_008485398.1	22	-1	20350002	20394441	ARVCF	transcript
ARVCF	XM_054325640.1	22	-1	20353314	20394441	ARVCF	mRNA
LOC124905082	XR_007090447.1	22	1	20376038	20379209	LOC124905082	lnc_RNA
TANGO2	XM_054325065.1	22	1	20394641	20444782	TANGO2	mRNA
TANGO2	NM_001283106.3	22	1	20394641	20444782	TANGO2	mRNA
TANGO2	NM_001322163.2	22	1	20394641	20444782	TANGO2	mRNA
TANGO2	XM_054325069.1	22	1	20394641	20444782	TANGO2	mRNA
TANGO2	XM_054325066.1	22	1	20394641	20444782	TANGO2	mRNA
TANGO2	XM_054325072.1	22	1	20394641	20444782	TANGO2	mRNA
TANGO2	NM_001322174.2	22	1	20394641	20444782	TANGO2	mRNA
TANGO2	NM_001283179.3	22	1	20394641	20444782	TANGO2	mRNA
TANGO2	NR_136212.1	22	1	20398726	20444782	TANGO2	transcript
TANGO2	XM_054325063.1	22	1	20398726	20444782	TANGO2	mRNA
TANGO2	XM_054325081.1	22	1	20398726	20444782	TANGO2	mRNA
TANGO2	XM_054325068.1	22	1	20398726	20444782	TANGO2	mRNA
TANGO2	XM_054325064.1	22	1	20398726	20444782	TANGO2	mRNA
TANGO2	XM_054325074.1	22	1	20398726	20444782	TANGO2	mRNA
TANGO2	NR_136211.2	22	1	20398728	20444782	TANGO2	transcript
TANGO2	NR_136206.2	22	1	20398728	20444782	TANGO2	transcript
TANGO2	NR_104275.3	22	1	20398728	20444782	TANGO2	transcript
TANGO2	NR_104274.3	22	1	20398728	20444782	TANGO2	transcript
TANGO2	NM_001322172.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322160.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322175.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322167.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322143.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322145.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322146.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_152906.7	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001283154.3	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001283199.3	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322155.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322171.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322166.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322148.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322141.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001283129.3	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322144.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001283215.3	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322149.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322150.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322173.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	XM_054325067.1	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322147.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322142.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001283116.3	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001283148.3	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	XM_054325082.1	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322153.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001283235.3	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	XM_054325073.1	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001283186.3	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001322169.2	22	1	20398728	20444782	TANGO2	mRNA
TANGO2	NM_001283248.3	22	1	20398728	20444782	TANGO2	mRNA
MIR185	NR_029706.1	22	1	20410752	20410833	MIR185	primary_transcript
MIR185	unassigned_transcript_3598	22	1	20410766	20410787	MIR185	miRNA
MIR185	unassigned_transcript_3599	22	1	20410801	20410822	MIR185	miRNA
TANGO2	XM_054325070.1	22	1	20414373	20444782	TANGO2	mRNA
TANGO2	XM_054325071.1	22	1	20414373	20441061	TANGO2	mRNA
TANGO2	XM_054325080.1	22	1	20414373	20441061	TANGO2	mRNA
TANGO2	XM_054325075.1	22	1	20414373	20441046	TANGO2	mRNA
TANGO2	XM_054325076.1	22	1	20414373	20441045	TANGO2	mRNA
TANGO2	XM_054325078.1	22	1	20414373	20441036	TANGO2	mRNA
TANGO2	XM_054325077.1	22	1	20414373	20440138	TANGO2	mRNA
TANGO2	XM_054325084.1	22	1	20414373	20439176	TANGO2	mRNA
TANGO2	XM_054325079.1	22	1	20414373	20439102	TANGO2	mRNA
TANGO2	XM_054325083.1	22	1	20414373	20439102	TANGO2	mRNA
DGCR8	XM_054325735.1	22	1	20459152	20490922	DGCR8	mRNA
DGCR8	NM_022720.7	22	1	20459246	20490922	DGCR8	mRNA
DGCR8	NM_001190326.2	22	1	20459246	20490922	DGCR8	mRNA
DGCR8	XM_054325734.1	22	1	20459564	20490922	DGCR8	mRNA
MIR3618	NR_037412.1	22	1	20464757	20464844	MIR3618	primary_transcript
MIR3618	unassigned_transcript_3600	22	1	20464808	20464829	MIR3618	miRNA
MIR1306	NR_031706.1	22	1	20465069	20465153	MIR1306	primary_transcript
MIR1306	unassigned_transcript_3601	22	1	20465083	20465104	MIR1306	miRNA
MIR1306	unassigned_transcript_3602	22	1	20465123	20465140	MIR1306	miRNA
DGCR8	XM_054325736.1	22	1	20468767	20490922	DGCR8	mRNA
TRMT2A	NM_182984.5	22	-1	20490925	20496276	TRMT2A	mRNA
TRMT2A	XM_054325540.1	22	-1	20490925	20496276	TRMT2A	mRNA
TRMT2A	NM_022727.6	22	-1	20490925	20496276	TRMT2A	mRNA
TRMT2A	NM_001257994.2	22	-1	20490925	20496276	TRMT2A	mRNA
TRMT2A	NM_001331039.2	22	-1	20490925	20496276	TRMT2A	mRNA
TRMT2A	XM_054325541.1	22	-1	20490925	20494643	TRMT2A	mRNA
MIR6816	NR_106874.1	22	-1	20493736	20493801	MIR6816	primary_transcript
MIR6816	unassigned_transcript_3603	22	-1	20493743	20493760	MIR6816	miRNA
MIR6816	unassigned_transcript_3604	22	-1	20493776	20493796	MIR6816	miRNA
RANBP1	NM_001278639.2	22	1	20495154	20506390	RANBP1	mRNA
RANBP1	NM_002882.4	22	1	20496555	20506390	RANBP1	mRNA
RANBP1	NM_001278640.2	22	1	20496555	20506390	RANBP1	mRNA
RANBP1	XM_054325804.1	22	1	20496555	20505374	RANBP1	mRNA
RANBP1	XM_054325806.1	22	1	20496783	20506390	RANBP1	mRNA
RANBP1	NM_001278641.2	22	1	20496795	20506390	RANBP1	mRNA
RANBP1	XM_054325805.1	22	1	20501367	20505981	RANBP1	mRNA
RANBP1	XM_054325808.1	22	1	20501541	20506390	RANBP1	mRNA
RANBP1	XM_054325807.1	22	1	20501550	20506390	RANBP1	mRNA
SNORA77B	NR_145765.1	22	1	20505438	20505562	SNORA77B	snoRNA
ZDHHC8	NM_013373.4	22	1	20510837	20527042	ZDHHC8	mRNA
ZDHHC8	NM_001185024.2	22	1	20510837	20527042	ZDHHC8	mRNA
ZDHHC8	XM_054325592.1	22	1	20510837	20527042	ZDHHC8	mRNA
CCDC188	XM_054325597.1	22	-1	20527451	20534406	CCDC188	mRNA
CCDC188	XM_054325603.1	22	-1	20527451	20530096	CCDC188	mRNA
CCDC188	XM_054325599.1	22	-1	20527451	20530096	CCDC188	mRNA
CCDC188	XM_054325604.1	22	-1	20527451	20530096	CCDC188	mRNA
CCDC188	XM_054325602.1	22	-1	20527451	20530096	CCDC188	mRNA
CCDC188	XM_054325601.1	22	-1	20527451	20530096	CCDC188	mRNA
CCDC188	XM_054325600.1	22	-1	20527451	20530096	CCDC188	mRNA
CCDC188	NM_001365892.2	22	-1	20527451	20530096	CCDC188	mRNA
CCDC188	XM_054325598.1	22	-1	20527451	20530096	CCDC188	mRNA
LINC02891	NR_038460.2	22	-1	20578441	20584631	LINC02891	lnc_RNA
LOC105372862	XR_007090448.1	22	-1	20585731	20591861	LOC105372862	lnc_RNA
LINC00896	NR_026919.1	22	1	20586045	20588250	LINC00896	lnc_RNA
LOC105372863	XR_007090449.1	22	1	20606737	20615763	LOC105372863	lnc_RNA
RTN4R	NM_023004.6	22	-1	20621207	20649434	RTN4R	mRNA
MIR1286	NR_031618.1	22	-1	20628926	20629003	MIR1286	primary_transcript
MIR1286	unassigned_transcript_3605	22	-1	20628937	20628957	MIR1286	miRNA
DGCR6L	NM_033257.4	22	-1	20695563	20701383	DGCR6L	mRNA
FAM230G	NR_165637.1	22	1	20719416	20755978	FAM230G	lnc_RNA
FAM230G	NR_136572.2	22	1	20741815	20755978	FAM230G	lnc_RNA
ZNF74	NR_046282.2	22	1	20798473	20812756	ZNF74	transcript
ZNF74	NM_003426.4	22	1	20798473	20812756	ZNF74	mRNA
ZNF74	NM_001256523.2	22	1	20798473	20812756	ZNF74	mRNA
ZNF74	NM_001256524.2	22	1	20798473	20812756	ZNF74	mRNA
ZNF74	NM_001256525.2	22	1	20798473	20812756	ZNF74	mRNA
SCARF2	NM_182895.5	22	-1	20828870	20842097	SCARF2	mRNA
SCARF2	NM_153334.7	22	-1	20828870	20842097	SCARF2	mRNA
SCARF2	XM_054326108.1	22	-1	20828870	20842097	SCARF2	mRNA
SCARF2	XM_054326107.1	22	-1	20828870	20842097	SCARF2	mRNA
LOC107985588	XR_007090457.1	22	1	20842268	20847475	LOC107985588	lnc_RNA
KLHL22	NR_033825.2	22	-1	20845791	20900118	KLHL22	transcript
KLHL22	XM_054326056.1	22	-1	20845791	20900118	KLHL22	mRNA
KLHL22	XM_054326057.1	22	-1	20845791	20900118	KLHL22	mRNA
KLHL22	XM_054326052.1	22	-1	20845791	20900118	KLHL22	mRNA
KLHL22	NM_032775.4	22	-1	20845791	20900118	KLHL22	mRNA
KLHL22	XM_054326053.1	22	-1	20845791	20897887	KLHL22	mRNA
KLHL22	XM_054326055.1	22	-1	20845791	20897887	KLHL22	mRNA
KLHL22	XM_054326049.1	22	-1	20845791	20897884	KLHL22	mRNA
KLHL22	XM_054326050.1	22	-1	20845791	20897464	KLHL22	mRNA
KLHL22	XM_054326054.1	22	-1	20845791	20897464	KLHL22	mRNA
KLHL22	XM_054326051.1	22	-1	20845791	20897464	KLHL22	mRNA
KLHL22	XR_008485415.1	22	-1	20850873	20900118	KLHL22	transcript
KLHL22	XR_008485414.1	22	-1	20850873	20897887	KLHL22	transcript
LOC124905085	XR_007090458.1	22	1	20865259	20879577	LOC124905085	lnc_RNA
LOC101928824	XR_007090450.1	22	1	20900232	20910877	LOC101928824	lnc_RNA
LOC101928824	XR_007090454.1	22	1	20900241	20910877	LOC101928824	lnc_RNA
LOC101928824	XR_007090452.1	22	1	20900259	20910877	LOC101928824	lnc_RNA
LOC101928824	XR_007090456.1	22	1	20900259	20910877	LOC101928824	lnc_RNA
LOC101928824	XR_007090455.1	22	1	20900366	20910877	LOC101928824	lnc_RNA
LOC101928824	XR_007090451.1	22	1	20901604	20910877	LOC101928824	lnc_RNA
LOC101928824	XR_007090453.1	22	1	20901604	20910877	LOC101928824	lnc_RNA
MED15	XM_054325677.1	22	1	20916219	20996263	MED15	mRNA
MED15	XM_054325680.1	22	1	20916219	20996263	MED15	mRNA
MED15	XM_054325683.1	22	1	20916219	20996263	MED15	mRNA
MED15	NM_001003891.3	22	1	20916219	20996263	MED15	mRNA
MED15	NM_015889.5	22	1	20916219	20996263	MED15	mRNA
MED15	NM_001293234.2	22	1	20916219	20996263	MED15	mRNA
MED15	XM_054325681.1	22	1	20916219	20996263	MED15	mRNA
MED15	NM_001293236.2	22	1	20916219	20996263	MED15	mRNA
MED15	NM_001293235.2	22	1	20916219	20996263	MED15	mRNA
MED15	XM_054325687.1	22	1	20916219	20983877	MED15	mRNA
MED15	XM_054325686.1	22	1	20916219	20983877	MED15	mRNA
MED15	XM_054325685.1	22	1	20916219	20979086	MED15	mRNA
MED15	NM_001293237.2	22	1	20916656	20996263	MED15	mRNA
MED15	XM_054325678.1	22	1	20932984	20996263	MED15	mRNA
MED15	XM_054325684.1	22	1	20945825	20996263	MED15	mRNA
MED15	XM_054325679.1	22	1	20958060	20996263	MED15	mRNA
MED15	XM_054325682.1	22	1	20958060	20996263	MED15	mRNA
MED15	XM_054325688.1	22	1	20980010	20996263	MED15	mRNA
LOC124905084	XR_007090459.1	22	-1	20996232	20997540	LOC124905084	lnc_RNA
POM121L4P	NR_024592.1	22	1	21098265	21100431	POM121L4P	transcript
LOC107985584	XR_007090461.1	22	1	21104368	21105638	LOC107985584	lnc_RNA
TMEM191A	NR_026815.1	22	1	21109823	21113312	TMEM191A	transcript
PI4KA	NM_001362863.2	22	-1	21116400	21267532	PI4KA	mRNA
PI4KA	NM_001362862.2	22	-1	21116400	21267532	PI4KA	mRNA
PI4KA	XM_054325696.1	22	-1	21116400	21267532	PI4KA	mRNA
PI4KA	NM_058004.4	22	-1	21116400	21267532	PI4KA	mRNA
PI4KA	XM_054325700.1	22	-1	21116400	21173565	PI4KA	mRNA
PI4KA	XM_054325701.1	22	-1	21116400	21145247	PI4KA	mRNA
PI4KA	XM_054325695.1	22	-1	21119476	21267532	PI4KA	mRNA
PI4KA	XM_054325697.1	22	-1	21141835	21267532	PI4KA	mRNA
PI4KA	XM_054325699.1	22	-1	21143136	21267532	PI4KA	mRNA
PI4KA	XM_054325698.1	22	-1	21145119	21267532	PI4KA	mRNA
SERPIND1	NM_000185.4	22	1	21182821	21196428	SERPIND1	mRNA
SNAP29	NM_004782.4	22	1	21267728	21299920	SNAP29	mRNA
CRKL	NR_156180.2	22	1	21326128	21362450	CRKL	transcript
CRKL	NM_005207.4	22	1	21326128	21362450	CRKL	mRNA
LINC01637	NR_110537.1	22	1	21365914	21373499	LINC01637	lnc_RNA
AIFM3	NM_144704.3	22	1	21373992	21390168	AIFM3	mRNA
AIFM3	NM_001018060.3	22	1	21373992	21390168	AIFM3	mRNA
AIFM3	NR_027464.2	22	1	21376064	21390168	AIFM3	transcript
AIFM3	NM_001146288.2	22	1	21376064	21390168	AIFM3	mRNA
AIFM3	NM_001386814.1	22	1	21376064	21390168	AIFM3	mRNA
LZTR1	NM_006767.4	22	1	21391107	21407823	LZTR1	mRNA
THAP7	NM_030573.3	22	-1	21407895	21410909	THAP7	mRNA
THAP7	NM_001008695.1	22	-1	21408563	21410906	THAP7	mRNA
THAP7-AS1	NR_027051.1	22	1	21410713	21419148	THAP7-AS1	lnc_RNA
THAP7-AS1	NR_027052.1	22	1	21410713	21412063	THAP7-AS1	lnc_RNA
TUBA3FP	NR_003608.1	22	-1	21416977	21423061	TUBA3FP	transcript
P2RX6	XR_008485430.1	22	1	21423939	21436767	P2RX6	transcript
P2RX6	XR_008485432.1	22	1	21423939	21436767	P2RX6	transcript
P2RX6	XR_008485431.1	22	1	21423939	21436767	P2RX6	transcript
P2RX6	XR_008485433.1	22	1	21423939	21436767	P2RX6	transcript
P2RX6	XR_008485434.1	22	1	21423939	21436767	P2RX6	transcript
P2RX6	NM_001394696.1	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	NM_001349874.2	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	XM_054326111.1	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	NM_005446.5	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	NM_001394692.1	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	XM_054326117.1	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	NM_001394691.1	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	XM_054326116.1	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	NM_001394697.1	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	NM_001349876.2	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	XM_054326112.1	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	NM_001394693.1	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	XM_054326119.1	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	XM_054326114.1	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	NM_001349875.2	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	XM_054326113.1	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	NM_001159554.2	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	NM_001394695.1	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	XM_054326115.1	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	NM_001394694.1	22	1	21423939	21436767	P2RX6	mRNA
P2RX6	XM_054326120.1	22	1	21423939	21434846	P2RX6	mRNA
P2RX6	XM_054326121.1	22	1	21424229	21436767	P2RX6	mRNA
P2RX6	XM_054326118.1	22	1	21424846	21436767	P2RX6	mRNA
SLC7A4	NM_004173.3	22	-1	21437477	21441320	SLC7A4	mRNA
MIR649	NR_030379.1	22	-1	21442935	21443031	MIR649	primary_transcript
MIR649	unassigned_transcript_3606	22	-1	21442950	21442971	MIR649	miRNA
P2RX6P	NR_002829.1	22	-1	21451179	21453036	P2RX6P	transcript
LRRC74B	NR_027006.2	22	1	21454733	21472942	LRRC74B	transcript
LRRC74B	NR_110991.2	22	1	21454733	21472942	LRRC74B	transcript
LRRC74B	XR_008485388.1	22	1	21454733	21469238	LRRC74B	transcript
LRRC74B	XR_008485389.1	22	1	21454733	21469238	LRRC74B	transcript
LRRC74B	XR_008485391.1	22	1	21454733	21465073	LRRC74B	transcript
LRRC74B	XR_008485387.1	22	1	21454733	21464664	LRRC74B	transcript
LRRC74B	XR_008485392.1	22	1	21454733	21464664	LRRC74B	transcript
LRRC74B	XR_008485395.1	22	1	21454733	21464664	LRRC74B	transcript
LRRC74B	XR_008485390.1	22	1	21454733	21464664	LRRC74B	transcript
LRRC74B	XR_008485394.1	22	1	21454733	21461107	LRRC74B	transcript
LRRC74B	NM_001291006.2	22	1	21454733	21472942	LRRC74B	mRNA
LRRC74B	XM_054325610.1	22	1	21454733	21465967	LRRC74B	mRNA
LRRC74B	XM_054325612.1	22	1	21454733	21465791	LRRC74B	mRNA
LRRC74B	XM_054325611.1	22	1	21454733	21465774	LRRC74B	mRNA
LRRC74B	XM_054325609.1	22	1	21454733	21464664	LRRC74B	mRNA
LRRC74B	XM_054325607.1	22	1	21454733	21463953	LRRC74B	mRNA
LRRC74B	XM_054325608.1	22	1	21454733	21458821	LRRC74B	mRNA
LRRC74B	XR_008485393.1	22	1	21456879	21464664	LRRC74B	transcript
BCRP2	NR_037566.1	22	1	21511794	21531059	BCRP2	transcript
LOC124908411	XR_007090464.1	22	-1	21528175	21531782	LOC124908411	lnc_RNA
LOC124908411	XR_007090463.1	22	-1	21528175	21531782	LOC124908411	lnc_RNA
LOC124908411	XR_007090467.1	22	-1	21528175	21531782	LOC124908411	lnc_RNA
LOC124908411	XR_007090465.1	22	-1	21528175	21531782	LOC124908411	lnc_RNA
LOC124908411	XR_007090462.1	22	-1	21528175	21531782	LOC124908411	lnc_RNA
LOC124908409	XM_047447043.1	22	-1	21535951	21538026	LOC124908409	mRNA
FAM230B	NR_165621.1	22	1	21577645	21602006	FAM230B	lnc_RNA
FAM247A	NR_185501.1	22	-1	21602635	21613846	FAM247A	lnc_RNA
GGT2P	NR_172944.1	22	-1	21617766	21669309	GGT2P	transcript
