LINC01986	NR_110824.1	3	1	3392	16126	LINC01986	lnc_RNA
SETD5	XM_054347119.1	3	1	9389553	9470070	SETD5	mRNA
SETD5	XM_054347130.1	3	1	9389553	9470070	SETD5	mRNA
SETD5	XM_054347129.1	3	1	9389553	9470070	SETD5	mRNA
SETD5	XM_054347141.1	3	1	9389553	9470070	SETD5	mRNA
SETD5	XM_054347117.1	3	1	9389553	9470070	SETD5	mRNA
SETD5	XM_054347113.1	3	1	9389553	9470070	SETD5	mRNA
SETD5	XM_054347131.1	3	1	9389553	9470070	SETD5	mRNA
SETD5	XM_054347126.1	3	1	9389553	9470070	SETD5	mRNA
SETD5	XM_054347134.1	3	1	9389553	9470070	SETD5	mRNA
SETD5	NM_001080517.3	3	1	9389553	9470070	SETD5	mRNA
SETD5	NM_001437643.1	3	1	9389553	9470062	SETD5	mRNA
SETD5	NM_001349451.2	3	1	9389553	9470062	SETD5	mRNA
SETD5	NM_001292043.2	3	1	9389553	9470062	SETD5	mRNA
SETD5	NM_001437633.1	3	1	9389553	9470062	SETD5	mRNA
SETD5	NM_001437635.1	3	1	9389553	9470062	SETD5	mRNA
SETD5	NM_001437701.1	3	1	9389553	9470062	SETD5	mRNA
SETD5	XM_054347147.1	3	1	9389553	9468419	SETD5	mRNA
SETD5	XM_054347148.1	3	1	9389553	9468419	SETD5	mRNA
SETD5	XM_054347150.1	3	1	9389553	9468419	SETD5	mRNA
SETD5	XM_054347151.1	3	1	9389553	9468419	SETD5	mRNA
SETD5	XM_054347149.1	3	1	9389553	9468419	SETD5	mRNA
SETD5	XM_054347152.1	3	1	9389553	9468419	SETD5	mRNA
SETD5	XM_054347153.1	3	1	9389553	9461804	SETD5	mRNA
SETD5	XM_054347154.1	3	1	9389553	9446016	SETD5	mRNA
SETD5	XM_054347155.1	3	1	9389553	9445741	SETD5	mRNA
SETD5	XM_054347116.1	3	1	9410993	9470070	SETD5	mRNA
SETD5	XM_054347137.1	3	1	9410994	9470070	SETD5	mRNA
SETD5	XM_054347110.1	3	1	9410994	9470070	SETD5	mRNA
SETD5	XM_054347109.1	3	1	9410994	9470070	SETD5	mRNA
SETD5	XM_054347140.1	3	1	9410994	9470070	SETD5	mRNA
SETD5	XM_054347112.1	3	1	9410994	9470070	SETD5	mRNA
SETD5	XM_054347122.1	3	1	9410994	9470070	SETD5	mRNA
SETD5	XM_054347139.1	3	1	9410994	9470070	SETD5	mRNA
SETD5	XM_054347136.1	3	1	9410994	9470070	SETD5	mRNA
SETD5	XM_054347128.1	3	1	9410995	9470070	SETD5	mRNA
SETD5	XM_054347132.1	3	1	9410995	9470070	SETD5	mRNA
SETD5	XM_054347142.1	3	1	9410995	9470070	SETD5	mRNA
SETD5	XM_054347144.1	3	1	9410996	9470070	SETD5	mRNA
SETD5	XM_054347111.1	3	1	9420932	9470070	SETD5	mRNA
SETD5	XM_054347145.1	3	1	9426288	9470070	SETD5	mRNA
SETD5	XM_054347146.1	3	1	9426288	9470070	SETD5	mRNA
LHFPL4	NM_198560.3	3	-1	9490279	9545747	LHFPL4	mRNA
LHFPL4	XM_054346461.1	3	-1	9541604	9544772	LHFPL4	mRNA
LOC105376949	XR_007073318.1	3	-1	9590382	9592649	LOC105376949	lnc_RNA
MTMR14	NR_174504.1	3	1	9641462	9694348	MTMR14	transcript
MTMR14	NR_174503.1	3	1	9641462	9694348	MTMR14	transcript
MTMR14	NR_174507.1	3	1	9641462	9694348	MTMR14	transcript
MTMR14	NR_174508.1	3	1	9641462	9694348	MTMR14	transcript
MTMR14	NR_174511.1	3	1	9641462	9694348	MTMR14	transcript
MTMR14	NR_174506.1	3	1	9641462	9694348	MTMR14	transcript
MTMR14	NR_174509.1	3	1	9641462	9694348	MTMR14	transcript
MTMR14	NR_174505.1	3	1	9641462	9694348	MTMR14	transcript
MTMR14	NR_174510.1	3	1	9641462	9694348	MTMR14	transcript
MTMR14	XR_008486770.1	3	1	9641462	9692369	MTMR14	transcript
MTMR14	XR_008486771.1	3	1	9641462	9692369	MTMR14	transcript
MTMR14	NM_001400518.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400521.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400526.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400542.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001077525.3	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001077526.3	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_022485.5	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400520.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400523.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400528.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400547.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400519.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400522.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400534.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400541.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400546.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400538.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400549.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400548.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400533.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400539.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400545.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400544.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400540.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400524.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400527.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400530.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400536.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400550.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400531.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400525.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400529.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400532.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	XM_054347543.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	XM_054347545.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400537.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400535.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	NM_001400543.1	3	1	9641462	9694348	MTMR14	mRNA
MTMR14	XR_008486772.1	3	1	9642285	9692369	MTMR14	transcript
MTMR14	XM_054347544.1	3	1	9651658	9694348	MTMR14	mRNA
CPNE9	NM_153635.3	3	1	9695788	9721866	CPNE9	mRNA
CPNE9	NM_001308388.2	3	1	9695788	9719408	CPNE9	mRNA
CPNE9	XM_054345343.1	3	1	9696128	9721866	CPNE9	mRNA
CPNE9	XM_054345344.1	3	1	9696128	9710515	CPNE9	mRNA
CPNE9	XM_054345345.1	3	1	9696128	9710515	CPNE9	mRNA
CPNE9	XM_054345346.1	3	1	9696128	9710064	CPNE9	mRNA
CPNE9	XM_054345347.1	3	1	9706887	9721866	CPNE9	mRNA
BRPF1	NR_160918.1	3	1	9723693	9739970	BRPF1	transcript
BRPF1	NM_001003694.2	3	1	9723693	9739970	BRPF1	mRNA
BRPF1	NM_001438344.1	3	1	9723693	9739970	BRPF1	mRNA
BRPF1	NM_001410704.1	3	1	9723693	9739970	BRPF1	mRNA
BRPF1	NM_001438345.1	3	1	9723693	9739970	BRPF1	mRNA
BRPF1	NM_001437892.1	3	1	9723693	9739970	BRPF1	mRNA
BRPF1	NM_004634.3	3	1	9723693	9739970	BRPF1	mRNA
BRPF1	NM_001319049.2	3	1	9723693	9739970	BRPF1	mRNA
BRPF1	NM_001438342.1	3	1	9723693	9739970	BRPF1	mRNA
BRPF1	NM_001319050.2	3	1	9723693	9739970	BRPF1	mRNA
BRPF1	NM_001438346.1	3	1	9723693	9739970	BRPF1	mRNA
BRPF1	XM_054347788.1	3	1	9724161	9739970	BRPF1	mRNA
BRPF1	NM_001438343.1	3	1	9724451	9739970	BRPF1	mRNA
BRPF1	XM_054347790.1	3	1	9724661	9739970	BRPF1	mRNA
BRPF1	XM_054347794.1	3	1	9724661	9739970	BRPF1	mRNA
BRPF1	XM_054347796.1	3	1	9724661	9739970	BRPF1	mRNA
OGG1	NR_148932.2	3	1	9741907	9749363	OGG1	transcript
OGG1	NR_148930.2	3	1	9741907	9749363	OGG1	transcript
OGG1	NR_148931.2	3	1	9741907	9749363	OGG1	transcript
OGG1	NM_001434445.1	3	1	9741907	9783021	OGG1	mRNA
OGG1	NM_001434446.1	3	1	9741907	9783021	OGG1	mRNA
OGG1	NM_001434448.1	3	1	9741907	9775059	OGG1	mRNA
OGG1	NM_001434450.1	3	1	9741907	9775059	OGG1	mRNA
OGG1	NM_001434447.1	3	1	9741907	9775059	OGG1	mRNA
OGG1	NM_001434449.1	3	1	9741907	9775059	OGG1	mRNA
OGG1	NM_016828.3	3	1	9741907	9758605	OGG1	mRNA
OGG1	NM_016829.3	3	1	9741907	9758605	OGG1	mRNA
OGG1	NM_016821.3	3	1	9741907	9758605	OGG1	mRNA
OGG1	NM_001354651.2	3	1	9741907	9758605	OGG1	mRNA
OGG1	NM_001354652.2	3	1	9741907	9758605	OGG1	mRNA
OGG1	NM_001354650.2	3	1	9741907	9758605	OGG1	mRNA
OGG1	NM_016826.3	3	1	9741907	9758605	OGG1	mRNA
OGG1	NM_016827.3	3	1	9741907	9758605	OGG1	mRNA
OGG1	NM_016819.4	3	1	9741907	9749363	OGG1	mRNA
OGG1	NM_016820.4	3	1	9741907	9749363	OGG1	mRNA
OGG1	NM_002542.6	3	1	9741907	9749363	OGG1	mRNA
OGG1	NM_001354648.2	3	1	9741907	9749363	OGG1	mRNA
OGG1	NM_001354649.2	3	1	9741907	9749363	OGG1	mRNA
CAMK1	XM_054348155.1	3	-1	9749303	9761902	CAMK1	mRNA
CAMK1	XM_054348153.1	3	-1	9749303	9761902	CAMK1	mRNA
CAMK1	NM_003656.5	3	-1	9749303	9761902	CAMK1	mRNA
CAMK1	XM_054348152.1	3	-1	9749303	9761902	CAMK1	mRNA
CAMK1	XM_054348154.1	3	-1	9749303	9759709	CAMK1	mRNA
CAMK1	XM_054348156.1	3	-1	9751444	9761902	CAMK1	mRNA
TADA3	NR_103488.3	3	-1	9771920	9784427	TADA3	transcript
TADA3	NM_001278270.2	3	-1	9771920	9784965	TADA3	mRNA
TADA3	NM_006354.5	3	-1	9771920	9784427	TADA3	mRNA
TADA3	NM_133480.4	3	-1	9775077	9784427	TADA3	mRNA
ARPC4	NM_001024959.3	3	1	9784472	9799053	ARPC4	mRNA
ARPC4	NM_001024960.3	3	1	9784472	9799053	ARPC4	mRNA
ARPC4-TTLL3	NM_001198793.1	3	1	9784502	9828357	ARPC4-TTLL3	mRNA
ARPC4	NM_001198780.3	3	1	9785036	9799053	ARPC4	mRNA
ARPC4	NM_005718.5	3	1	9785036	9799053	ARPC4	mRNA
TTLL3	NR_170661.1	3	1	9801679	9828366	TTLL3	transcript
TTLL3	NM_001387454.1	3	1	9801679	9828366	TTLL3	mRNA
TTLL3	NM_001387460.1	3	1	9801679	9828366	TTLL3	mRNA
TTLL3	NM_001387465.1	3	1	9801679	9828366	TTLL3	mRNA
TTLL3	NM_001387448.1	3	1	9801679	9828366	TTLL3	mRNA
TTLL3	NM_001387455.1	3	1	9801679	9828366	TTLL3	mRNA
TTLL3	NM_001387459.1	3	1	9801679	9828366	TTLL3	mRNA
TTLL3	NM_001387464.1	3	1	9801679	9828366	TTLL3	mRNA
TTLL3	NM_001387467.1	3	1	9801679	9828366	TTLL3	mRNA
TTLL3	NM_001025930.5	3	1	9801867	9828366	TTLL3	mRNA
TTLL3	NR_037162.2	3	1	9802243	9828366	TTLL3	transcript
TTLL3	NR_170664.1	3	1	9802243	9828366	TTLL3	transcript
TTLL3	NR_170665.1	3	1	9802243	9828366	TTLL3	transcript
TTLL3	NR_170662.1	3	1	9802243	9828366	TTLL3	transcript
TTLL3	NR_170663.1	3	1	9802243	9828366	TTLL3	transcript
TTLL3	NM_001387450.1	3	1	9802243	9828366	TTLL3	mRNA
TTLL3	NM_001387446.1	3	1	9802243	9828366	TTLL3	mRNA
TTLL3	NM_001387456.1	3	1	9802243	9828366	TTLL3	mRNA
TTLL3	NM_001387447.1	3	1	9802243	9828366	TTLL3	mRNA
TTLL3	NM_001387457.1	3	1	9802243	9828366	TTLL3	mRNA
TTLL3	NM_001387451.1	3	1	9802243	9828366	TTLL3	mRNA
TTLL3	NM_001387449.1	3	1	9802243	9828366	TTLL3	mRNA
TTLL3	NM_001366051.2	3	1	9802243	9828366	TTLL3	mRNA
TTLL3	NM_001387461.1	3	1	9802243	9828366	TTLL3	mRNA
TTLL3	NM_001387458.1	3	1	9802243	9828366	TTLL3	mRNA
TTLL3	NM_001387453.1	3	1	9802243	9828366	TTLL3	mRNA
TTLL3	NM_001387463.1	3	1	9802243	9828366	TTLL3	mRNA
TTLL3	NM_001387452.1	3	1	9802243	9828366	TTLL3	mRNA
TTLL3	NM_001387466.1	3	1	9802243	9828366	TTLL3	mRNA
TTLL3	NM_001387462.1	3	1	9802243	9828366	TTLL3	mRNA
RPUSD3	NM_001142547.3	3	-1	9829856	9836015	RPUSD3	mRNA
RPUSD3	NM_001351737.2	3	-1	9829856	9836015	RPUSD3	mRNA
RPUSD3	NM_173659.5	3	-1	9829856	9836015	RPUSD3	mRNA
RPUSD3	NM_001351738.2	3	-1	9829856	9836015	RPUSD3	mRNA
RPUSD3	NM_001351736.3	3	-1	9829856	9836015	RPUSD3	mRNA
CIDEC	NM_022094.3	3	-1	9858718	9871056	CIDEC	mRNA
CIDEC	XM_054347490.1	3	-1	9858718	9870812	CIDEC	mRNA
CIDEC	NM_001321144.2	3	-1	9858722	9872261	CIDEC	mRNA
CIDEC	NM_001199552.2	3	-1	9858722	9872261	CIDEC	mRNA
CIDEC	NM_001199551.2	3	-1	9858722	9872261	CIDEC	mRNA
CIDEC	NM_001321143.2	3	-1	9858722	9872261	CIDEC	mRNA
CIDEC	NM_001321142.2	3	-1	9858722	9872261	CIDEC	mRNA
CIDEC	NM_001199623.2	3	-1	9858722	9870812	CIDEC	mRNA
CIDEC	NM_001378491.1	3	-1	9858722	9870812	CIDEC	mRNA
JAGN1	NM_001363890.1	3	1	9882615	9886362	JAGN1	mRNA
JAGN1	NM_032492.4	3	1	9882615	9886362	JAGN1	mRNA
IL17RE	XM_054345267.1	3	1	9894115	9908425	IL17RE	mRNA
IL17RE	XM_054345266.1	3	1	9894116	9908425	IL17RE	mRNA
IL17RE	XM_054345269.1	3	1	9894125	9908425	IL17RE	mRNA
IL17RE	XM_054345270.1	3	1	9894127	9908425	IL17RE	mRNA
IL17RE	XM_054345272.1	3	1	9894127	9908425	IL17RE	mRNA
IL17RE	XM_054345273.1	3	1	9894129	9906827	IL17RE	mRNA
IL17RE	XR_008486659.1	3	1	9894182	9905997	IL17RE	transcript
IL17RE	XM_054345275.1	3	1	9894182	9906516	IL17RE	mRNA
IL17RE	XM_054345274.1	3	1	9894186	9904047	IL17RE	mRNA
IL17RE	NM_153483.2	3	1	9894634	9908425	IL17RE	mRNA
IL17RE	XM_054345268.1	3	1	9894634	9908425	IL17RE	mRNA
IL17RE	NR_104198.2	3	1	9894870	9908420	IL17RE	transcript
IL17RE	XM_054345271.1	3	1	9894870	9908425	IL17RE	mRNA
IL17RE	NM_001193380.2	3	1	9894870	9908420	IL17RE	mRNA
IL17RE	NM_153480.2	3	1	9894870	9908420	IL17RE	mRNA
IL17RE	NM_153481.2	3	1	9894870	9908420	IL17RE	mRNA
IL17RE	XM_054345277.1	3	1	9903020	9908425	IL17RE	mRNA
IL17RE	XM_054345276.1	3	1	9903388	9908425	IL17RE	mRNA
IL17RC	NR_037807.2	3	1	9909121	9925611	IL17RC	transcript
IL17RC	XM_054348098.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348099.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	NM_153461.4	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348101.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348105.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348109.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348100.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348102.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348103.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348104.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348107.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348110.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348113.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348108.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348112.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348114.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348106.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348111.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348116.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348115.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348117.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	NM_153460.4	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	NM_001203263.2	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348120.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	NM_001203264.2	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348118.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	NM_001367278.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348119.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348123.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	NM_032732.6	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	NM_001367280.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	NM_001203265.2	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	NM_001410711.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348124.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348125.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348129.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348130.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348121.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348122.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348126.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348127.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348131.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348128.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	NM_001367279.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348133.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348134.1	3	1	9909121	9925611	IL17RC	mRNA
IL17RC	XM_054348132.1	3	1	9909121	9925611	IL17RC	mRNA
CRELD1	NR_164476.1	3	1	9925824	9937392	CRELD1	transcript
CRELD1	NR_164475.1	3	1	9925824	9937392	CRELD1	transcript
CRELD1	NM_001374317.1	3	1	9925824	9937392	CRELD1	mRNA
CRELD1	NM_001031717.4	3	1	9925824	9937392	CRELD1	mRNA
CRELD1	NM_001077415.3	3	1	9925824	9937392	CRELD1	mRNA
CRELD1	NM_001374319.1	3	1	9925824	9937392	CRELD1	mRNA
CRELD1	NM_001410713.1	3	1	9925824	9937392	CRELD1	mRNA
CRELD1	XM_054347834.1	3	1	9925824	9937392	CRELD1	mRNA
CRELD1	XM_054347835.1	3	1	9925824	9937392	CRELD1	mRNA
CRELD1	NM_001374316.1	3	1	9925824	9937392	CRELD1	mRNA
CRELD1	XM_054347833.1	3	1	9925824	9936081	CRELD1	mRNA
CRELD1	XM_054347836.1	3	1	9925824	9934883	CRELD1	mRNA
CRELD1	NR_164477.1	3	1	9926041	9937392	CRELD1	transcript
CRELD1	NM_001374318.1	3	1	9926041	9937392	CRELD1	mRNA
CRELD1	NM_015513.6	3	1	9926041	9937392	CRELD1	mRNA
CRELD1	NM_001374320.1	3	1	9926041	9937392	CRELD1	mRNA
PRRT3	XR_008486704.1	3	-1	9937528	9946480	PRRT3	transcript
PRRT3	XR_008486705.1	3	-1	9937528	9946480	PRRT3	transcript
PRRT3	NR_134900.2	3	-1	9937528	9944392	PRRT3	transcript
PRRT3	XM_054346335.1	3	-1	9937528	9946480	PRRT3	mRNA
PRRT3	XM_054346336.1	3	-1	9937528	9946480	PRRT3	mRNA
PRRT3	NM_207351.5	3	-1	9937528	9944392	PRRT3	mRNA
PRRT3-AS1	NR_046734.1	3	1	9939388	9946771	PRRT3-AS1	lnc_RNA
PRRT3	NM_001318871.2	3	-1	9940564	9944392	PRRT3	mRNA
EMC3	NM_018447.4	3	-1	9954666	10003118	EMC3	mRNA
EMC3	NM_001394674.1	3	-1	9954666	9978826	EMC3	mRNA
EMC3	XM_054347252.1	3	-1	9961507	10003118	EMC3	mRNA
EMC3-AS1	NR_103821.1	3	1	9978878	9999004	EMC3-AS1	lnc_RNA
EMC3	NR_148535.2	3	-1	9998417	10003118	EMC3	transcript
CIDECP1	NR_002786.1	3	-1	10009553	10018134	CIDECP1	transcript
FANCD2	NM_001319984.2	3	1	10018435	10094151	FANCD2	mRNA
FANCD2	NM_001018115.3	3	1	10018435	10094151	FANCD2	mRNA
FANCD2	NM_001374253.1	3	1	10018435	10094151	FANCD2	mRNA
FANCD2	NM_033084.6	3	1	10018435	10091562	FANCD2	mRNA
FANCD2	NM_001374254.1	3	1	10018435	10091562	FANCD2	mRNA
FANCD2	NM_001374255.1	3	1	10018435	10032686	FANCD2	mRNA
FANCD2OS	XR_008486644.1	3	-1	10073539	10100677	FANCD2OS	transcript
FANCD2OS	XR_008486643.1	3	-1	10073539	10100475	FANCD2OS	transcript
FANCD2OS	XR_008486641.1	3	-1	10073539	10100475	FANCD2OS	transcript
FANCD2OS	XR_008486642.1	3	-1	10073539	10100475	FANCD2OS	transcript
FANCD2OS	XR_008486640.1	3	-1	10073539	10100475	FANCD2OS	transcript
FANCD2OS	NM_173472.2	3	-1	10073539	10100475	FANCD2OS	mRNA
FANCD2OS	XM_054345138.1	3	-1	10073539	10100475	FANCD2OS	mRNA
FANCD2OS	NM_001164839.2	3	-1	10096156	10100475	FANCD2OS	mRNA
BRK1	NM_018462.5	3	1	10107895	10119411	BRK1	mRNA
LOC124906357	XR_007074180.1	3	1	10125608	10125711	LOC124906357	snoRNA
VHL	NR_176335.1	3	1	10134670	10146564	VHL	transcript
VHL	NM_001354723.2	3	1	10134670	10146564	VHL	mRNA
VHL	NM_000551.4	3	1	10134670	10146564	VHL	mRNA
VHL	NM_198156.3	3	1	10134670	10146564	VHL	mRNA
IRAK2	NM_001570.4	3	1	10157816	10237049	IRAK2	mRNA
LOC124906338	XR_007074151.1	3	1	10210127	10210234	LOC124906338	snRNA
TATDN2	NM_014760.4	3	1	10241757	10274517	TATDN2	mRNA
MIR12127	NR_162141.1	3	1	10273650	10273751	MIR12127	primary_transcript
MIR12127	unassigned_transcript_665	3	1	10273714	10273738	MIR12127	miRNA
GHRLOS	NR_024145.2	3	1	10274251	10286748	GHRLOS	lnc_RNA
GHRLOS	NR_073566.1	3	1	10274251	10286748	GHRLOS	lnc_RNA
GHRLOS	NR_073567.1	3	1	10274251	10286748	GHRLOS	lnc_RNA
GHRLOS	NR_024144.2	3	1	10274251	10286748	GHRLOS	lnc_RNA
GHRLOS	NR_073568.1	3	1	10274251	10286748	GHRLOS	lnc_RNA
GHRLOS	NR_004431.3	3	1	10274251	10286748	GHRLOS	lnc_RNA
LINC00852	NR_026829.1	3	1	10277718	10279045	LINC00852	lnc_RNA
GHRL	NR_126505.2	3	-1	10278965	10286246	GHRL	transcript
GHRL	NM_001134946.2	3	-1	10278965	10286246	GHRL	mRNA
GHRL	NM_001134945.2	3	-1	10278965	10286246	GHRL	mRNA
GHRL	NM_001134944.2	3	-1	10278965	10286246	GHRL	mRNA
GHRL	NM_001302825.2	3	-1	10278965	10286246	GHRL	mRNA
GHRL	NM_001302824.2	3	-1	10278965	10286246	GHRL	mRNA
GHRL	NM_001302823.2	3	-1	10278965	10286246	GHRL	mRNA
GHRL	NM_001302822.2	3	-1	10278965	10286246	GHRL	mRNA
GHRL	NM_001302821.2	3	-1	10278965	10286246	GHRL	mRNA
GHRL	NM_001134941.3	3	-1	10278965	10286246	GHRL	mRNA
GHRL	NM_016362.5	3	-1	10278965	10286246	GHRL	mRNA
SEC13	XM_054347504.1	3	-1	10294231	10314421	SEC13	mRNA
SEC13	NM_183352.3	3	-1	10294231	10314421	SEC13	mRNA
SEC13	XM_054347500.1	3	-1	10294231	10314421	SEC13	mRNA
SEC13	NM_030673.4	3	-1	10294231	10314421	SEC13	mRNA
SEC13	NM_001136026.3	3	-1	10294231	10314421	SEC13	mRNA
SEC13	XM_054347498.1	3	-1	10294231	10314421	SEC13	mRNA
SEC13	XM_054347503.1	3	-1	10294231	10314421	SEC13	mRNA
SEC13	XM_054347497.1	3	-1	10294231	10314421	SEC13	mRNA
SEC13	XM_054347495.1	3	-1	10294231	10314421	SEC13	mRNA
SEC13	XM_054347502.1	3	-1	10294231	10314421	SEC13	mRNA
SEC13	XM_054347492.1	3	-1	10294231	10314421	SEC13	mRNA
SEC13	XM_054347496.1	3	-1	10294231	10314421	SEC13	mRNA
SEC13	XM_054347501.1	3	-1	10294231	10314421	SEC13	mRNA
SEC13	XM_054347494.1	3	-1	10294231	10314421	SEC13	mRNA
SEC13	XM_054347493.1	3	-1	10294231	10314421	SEC13	mRNA
SEC13	XM_054347491.1	3	-1	10294231	10314421	SEC13	mRNA
SEC13	NM_001136232.3	3	-1	10294231	10314350	SEC13	mRNA
SEC13	XM_054347499.1	3	-1	10294231	10313836	SEC13	mRNA
SEC13	NM_001278946.2	3	-1	10304871	10314421	SEC13	mRNA
ATP2B2	NM_001438036.1	3	-1	10317333	10702408	ATP2B2	mRNA
ATP2B2	XM_054346651.1	3	-1	10317333	10702254	ATP2B2	mRNA
ATP2B2	XM_054346645.1	3	-1	10317333	10702254	ATP2B2	mRNA
ATP2B2	XM_054346647.1	3	-1	10317333	10685877	ATP2B2	mRNA
ATP2B2	XM_054346646.1	3	-1	10317333	10685844	ATP2B2	mRNA
ATP2B2	NM_001353564.1	3	-1	10317333	10614270	ATP2B2	mRNA
ATP2B2	XM_054346643.1	3	-1	10317333	10546437	ATP2B2	mRNA
ATP2B2	XM_054346648.1	3	-1	10317333	10522186	ATP2B2	mRNA
ATP2B2	XM_054346644.1	3	-1	10317333	10503382	ATP2B2	mRNA
ATP2B2	NM_001683.5	3	-1	10317333	10499932	ATP2B2	mRNA
ATP2B2	NM_001330611.3	3	-1	10317333	10499932	ATP2B2	mRNA
