LOC124905300_1	XM_047442785.1_1	X	-1	103469	105172	LOC124905300
GPM6B	XM_011545497.3	X	-1	13352374	13518889	GPM6B
GPM6B	XM_017029432.2	X	-1	13352374	13518889	GPM6B
GEMIN8	XR_950464.4	X	-1	13564447	13610154	GEMIN8
GEMIN8	XR_001755702.2	X	-1	13581606	13610154	GEMIN8
GEMIN8	XR_001755703.2	X	-1	13581606	13610154	GEMIN8
GEMIN8	XR_950467.4	X	-1	13581606	13610154	GEMIN8
GEMIN8	XR_007068192.1	X	-1	13582876	13610154	GEMIN8
GEMIN8	XR_950466.4	X	-1	13583047	13610154	GEMIN8
GEMIN8	NM_001042479.2	X	-1	13586988	13610154	GEMIN8
GEMIN8	NM_001042480.2	X	-1	13586988	13610154	GEMIN8
GEMIN8	NM_017856.3	X	-1	13586988	13610154	GEMIN8
GEMIN8	XM_047442230.1	X	-1	13587990	13606500	GEMIN8
GEMIN8	XM_005274555.4	X	-1	13587990	13610154	GEMIN8
UBE2E4P	NR_110506.1	X	1	13824500	13825658	UBE2E4P
GLRA2	XM_047441999.1	X	1	14029009	14312340	GLRA2
GLRA2	NM_001118885.2	X	1	14109530	14312340	GLRA2
GLRA2	NM_001171942.2	X	1	14109530	14312340	GLRA2
GLRA2	XM_017029427.2	X	1	14109530	14312340	GLRA2
GLRA2	NM_001118886.2	X	1	14109768	14312340	GLRA2
GLRA2	NM_002063.4	X	1	14109768	14312340	GLRA2
GLRA2	XM_006724487.4	X	1	14109768	14312340	GLRA2
LOC107985686	XR_001755803.3	X	-1	14121727	14137307	LOC107985686
LOC107985686	XR_007068396.1	X	-1	14121727	14137307	LOC107985686
GLRA2	XM_047442000.1	X	1	14154561	14312340	GLRA2
FANCB	XR_001755672.2	X	-1	14270122	14453587	FANCB
FANCB	XR_001755673.2	X	-1	14270122	14453587	FANCB
FANCB	XR_001755674.2	X	-1	14270122	14453587	FANCB
FANCB	XR_007068184.1	X	-1	14270122	14453587	FANCB
FANCB	XM_011545470.3	X	-1	14376143	14453587	FANCB
FANCB	XM_017029356.2	X	-1	14413753	14453587	FANCB
FANCB	XM_047441922.1	X	-1	14413753	14453587	FANCB
FANCB	XM_047441923.1	X	-1	14413753	14453587	FANCB
FANCB	XM_047441924.1	X	-1	14413753	14453587	FANCB
FANCB	NM_001018113.3	X	-1	14423924	14453587	FANCB
FANCB	NM_001324162.2	X	-1	14423924	14453587	FANCB
FANCB	NM_152633.4	X	-1	14423924	14453587	FANCB
FANCB	XM_047441920.1	X	-1	14423924	14453587	FANCB
FANCB	XM_047441921.1	X	-1	14423924	14453587	FANCB
FANCB	NR_136707.2	X	-1	14445711	14453587	FANCB
MOSPD2	NM_001330241.2	X	1	14453939	14503034	MOSPD2
MOSPD2	NM_152581.4	X	1	14453939	14503195	MOSPD2
MOSPD2	NM_001177475.2	X	1	14465809	14503195	MOSPD2
ASB9	NM_001031739.3	X	-1	14826046	14852966	ASB9
ASB9	NM_001168530.2	X	-1	14826046	14852966	ASB9
ASB9	NM_024087.3	X	-1	14826046	14852966	ASB9
ASB9	XM_047441842.1	X	-1	14826046	14852966	ASB9
ASB9	NM_001168531.2	X	-1	14826046	14853350	ASB9
ASB9	XM_017029283.2	X	-1	14826046	14853350	ASB9
ASB9	XM_017029284.2	X	-1	14826046	14853350	ASB9
ASB11	NM_001012428.2	X	-1	14864580	14897444	ASB11
ASB11	NM_001201583.2	X	-1	14864580	14898525	ASB11
ASB11	NM_080873.3	X	-1	14864580	14898525	ASB11
PIGA	XM_011545539.3	X	-1	14902337	14913533	PIGA
PIGA	NM_020473.3	X	-1	14902337	14918440	PIGA
PIGA	NR_033835.1	X	-1	14902337	14918440	PIGA
PIGA	NR_033836.1	X	-1	14902337	14918440	PIGA
PIGA	NM_002641.4	X	-1	14902342	14918409	PIGA
PIR-FIGF	NR_037859.2	X	-1	14928479	15074285	PIR-FIGF
VEGFD	NM_004469.5	X	-1	14928484	14967347	VEGFD
PIR	NM_001018109.3	X	-1	14967733	15076309	PIR
PIR	NM_003662.4	X	-1	14967733	15076309	PIR
BMX	XM_017029752.3	X	1	15083780	15129865	BMX
BMX	NM_001320866.2	X	1	15083780	15139496	BMX
BMX	NM_203281.3	X	1	15083780	15139496	BMX
BMX	NM_001721.7	X	1	15090281	15139496	BMX
ACE2	NM_001386259.1	X	-1	15101170	15183952	ACE2
ACE2	NM_001388452.1	X	-1	15144010	15163397	ACE2
ACE2	NM_001371415.1	X	-1	15144010	15183952	ACE2
ACE2	NM_001386260.1	X	-1	15144010	15183952	ACE2
ACE2	NM_021804.3	X	-1	15144010	15185150	ACE2
ACE2	NM_001389402.1	X	-1	15144010	15190203	ACE2
GS1-594A7.3	NR_126564.1	X	1	15185873	15204481	GS1-594A7.3
CLTRN	NM_020665.6	X	-1	15210303	15247770	CLTRN
CLTRN	XM_017029681.2	X	-1	15210303	15247770	CLTRN
CLTRN	XM_024452411.2	X	-1	15210303	15258327	CLTRN
CLTRN	XM_017029680.2	X	-1	15210303	15258604	CLTRN
CA5BP1	NR_160541.1	X	1	15257858	15281038	CA5BP1
CA5BP1	NR_026551.2	X	1	15257858	15286673	CA5BP1
CA5BP1	NR_160542.1	X	1	15258418	15281038	CA5BP1
CA5BP1	NR_160543.1	X	1	15258418	15281038	CA5BP1
CA5BP1-CA5B	NR_160545.1	X	1	15258418	15349113	CA5BP1-CA5B
CA5BP1-CA5B	NR_160544.1	X	1	15258418	15371343	CA5BP1-CA5B
LOC124905268	XR_007068428.1	X	1	15299149	15299287	LOC124905268
CA5B	NM_007220.4	X	1	15321214	15371343	CA5B
INE2	NR_002725.2	X	-1	15368648	15370521	INE2
ZRSR2	NM_005089.4	X	1	15373416	15406182	ZRSR2
ZRSR2	XM_011545589.4	X	1	15373952	15406182	ZRSR2
AP1S2	NM_001272071.2	X	-1	15408728	15437727	AP1S2
AP1S2	NM_003916.5	X	-1	15408728	15437727	AP1S2
AP1S2	NM_001368994.1	X	-1	15412982	15437727	AP1S2
AP1S2	NM_001369007.1	X	-1	15412982	15437727	AP1S2
AP1S2	NM_001369008.1	X	-1	15412982	15437727	AP1S2
AP1S2	NR_160932.1	X	-1	15412982	15437727	AP1S2
AP1S2	NR_160933.1	X	-1	15412982	15437727	AP1S2
AP1S2	XM_047442606.1	X	-1	15412982	15437727	AP1S2
AP1S2	XM_047442607.1	X	-1	15423421	15437727	AP1S2
GRPR	NM_005314.3	X	1	15706468	15736420	GRPR
MAGEB17	NM_001277307.2	X	1	15750384	15754369	MAGEB17
MAGEB17	XM_047442355.1	X	1	15751378	15754369	MAGEB17
LOC124905249	XR_007068397.1	X	-1	16019752	16045843	LOC124905249
CTPS2	XM_047442259.1	X	-1	16170460	16289975	CTPS2
CTPS2	XM_011545545.3	X	-1	16170460	16292318	CTPS2
CTPS2	NM_001144002.2	X	-1	16170460	16294695	CTPS2
CTPS2	NM_175859.3	X	-1	16170460	16295147	CTPS2
CTPS2	XM_024452408.2	X	-1	16170460	16295147	CTPS2
CTPS2	XM_047442260.1	X	-1	16170460	16295147	CTPS2
CTPS2	XM_047442261.1	X	-1	16170460	16295147	CTPS2
CTPS2	NM_019857.5	X	-1	16170460	16295388	CTPS2
CTPS2	XM_006724503.4	X	-1	16170460	16295388	CTPS2
MIR548AM	NR_039762.1	X	-1	16209478	16209551	MIR548AM
MIR548AM	unassigned_transcript_3708	X	-1	16209485	16209506	MIR548AM
MIR548AM	unassigned_transcript_3709	X	-1	16209521	16209542	MIR548AM
CTPS2	XM_047442262.1	X	-1	16221616	16292318	CTPS2
S100G	NM_004057.3	X	1	16232624	16237136	S100G
S100G	XM_017029841.2	X	1	16232624	16237136	S100G
SYAP1	NM_032796.4	X	1	16302094	16347824	SYAP1
SYAP1	NR_033181.2	X	1	16302094	16347824	SYAP1
LOC124905250	XR_007068398.1	X	-1	16368170	16368776	LOC124905250
TXLNG	XM_047442249.1	X	1	16368976	16423093	TXLNG
TXLNG	NM_001168683.2	X	1	16368976	16427050	TXLNG
TXLNG	NM_018360.3	X	1	16368976	16427050	TXLNG
TXLNG	XM_024452400.2	X	1	16394412	16427050	TXLNG
TXLNG	XM_017029631.2	X	1	16410821	16427050	TXLNG
LOC124905251	XR_007068399.1	X	-1	16417257	16422356	LOC124905251
RBBP7	NM_001198719.2	X	-1	16426872	16452378	RBBP7
RBBP7	XM_047442291.1	X	-1	16426872	16452378	RBBP7
RBBP7	NM_002893.4	X	-1	16426872	16452877	RBBP7
RBBP7	XM_047442292.1	X	-1	16426872	16452877	RBBP7
REPS2	XM_047442628.1	X	1	16529181	16716526	REPS2
REPS2	XM_017029957.2	X	1	16529181	16724113	REPS2
REPS2	NM_001080975.2	X	1	16529181	16735889	REPS2
REPS2	NM_004726.3	X	1	16529181	16735889	REPS2
REPS2	XM_005274625.4	X	1	16529181	16735889	REPS2
REPS2	XM_005274626.4	X	1	16529181	16735889	REPS2
REPS2	XM_017029958.2	X	1	16529181	16735889	REPS2
REPS2	XM_047442626.1	X	1	16529181	16735889	REPS2
REPS2	XM_047442627.1	X	1	16529181	16735889	REPS2
REPS2	XM_011545603.3	X	1	16529181	16772494	REPS2
REPS2	XM_011545604.3	X	1	16529181	16772494	REPS2
REPS2	XM_011545605.3	X	1	16529181	16772494	REPS2
REPS2	XM_011545606.3	X	1	16529181	16772494	REPS2
REPS2	XM_011545607.3	X	1	16529181	16772494	REPS2
REPS2	XM_017029955.2	X	1	16529181	16772494	REPS2
REPS2	XM_024452479.2	X	1	16529181	16772494	REPS2
REPS2	XM_017029956.3	X	1	16529181	16779269	REPS2
LOC124905266	XR_007068422.1	X	-1	16626941	16627072	LOC124905266
LOC124905252	XR_007068400.1	X	-1	16726489	16742769	LOC124905252
LOC124905270	XR_007068434.1	X	1	16940525	16940628	LOC124905270
NHS	NM_001291867.2	X	1	16957799	17318610	NHS
NHS	NM_198270.4	X	1	16957799	17318610	NHS
MIR4768	NR_039925.1	X	1	17008471	17008544	MIR4768
MIR4768	unassigned_transcript_3710	X	1	17008479	17008500	MIR4768
MIR4768	unassigned_transcript_3711	X	1	17008517	17008536	MIR4768
LOC101928389	NR_135631.1	X	1	17111023	17169766	LOC101928389
NHS-AS1	NR_046632.1	X	-1	17134957	17141736	NHS-AS1
LOC105373142	XR_007068401.1	X	-1	17214862	17233170	LOC105373142
LOC105373142	XR_001755804.2	X	-1	17214862	17234358	LOC105373142
LOC105373142	XR_007068402.1	X	-1	17214862	17234358	LOC105373142
NHS	NM_001136024.4	X	1	17218104	17318610	NHS
NHS	NM_001291868.2	X	1	17218104	17318610	NHS
NHS	XM_047442140.1	X	1	17238690	17318610	NHS
NHS	XM_011545528.3	X	1	17302707	17318610	NHS
SCML1	XM_047442348.1	X	1	17319744	17337595	SCML1
SCML1	XM_047442349.1	X	1	17319744	17337595	SCML1
SCML1	XM_047442350.1	X	1	17319744	17337595	SCML1
SCML1	NM_001037535.3	X	1	17320103	17337595	SCML1
SCML1	NM_001037536.3	X	1	17320103	17337595	SCML1
SCML1	NM_001037540.3	X	1	17320103	17337595	SCML1
SCML1	NM_006746.6	X	1	17320103	17337595	SCML1
SCML1	XM_005274578.3	X	1	17320103	17337595	SCML1
SCML1	XM_005274579.3	X	1	17320103	17337595	SCML1
SCML1	XM_006724508.5	X	1	17320103	17337595	SCML1
SCML1	XM_006724509.5	X	1	17320103	17337595	SCML1
SCML1	XM_011545564.4	X	1	17320103	17337595	SCML1
SCML1	XM_017029723.3	X	1	17320103	17337595	SCML1
RAI2	NR_033348.2	X	-1	17382656	17443512	RAI2
RAI2	NR_033349.2	X	-1	17382656	17443512	RAI2
RAI2	XM_011545439.3	X	-1	17382656	17443512	RAI2
RAI2	XM_011545441.3	X	-1	17382656	17443512	RAI2
RAI2	XM_047441788.1	X	-1	17382656	17443512	RAI2
RAI2	NM_001172732.2	X	-1	17382656	17443905	RAI2
RAI2	NM_001172739.2	X	-1	17382656	17443905	RAI2
RAI2	NM_001172743.2	X	-1	17382656	17443905	RAI2
RAI2	NM_021785.6	X	-1	17382656	17443905	RAI2
RAI2	XM_006724459.3	X	-1	17382656	17443905	RAI2
RAI2	XM_006724460.2	X	-1	17382656	17443905	RAI2
LINC01456	NR_133641.1	X	-1	17552777	17687264	LINC01456
BEND2	NM_153346.5	X	-1	17745567	17803511	BEND2
BEND2	XM_011545447.2	X	-1	17745567	17803511	BEND2
BEND2	XM_017029266.2	X	-1	17745567	17803511	BEND2
BEND2	NM_001184767.2	X	-1	17753586	17803511	BEND2
BEND2	XM_017029267.2	X	-1	17753586	17803511	BEND2
SCML2	XM_017029222.2	X	-1	17821927	17877238	SCML2
SCML2	XM_017029220.3	X	-1	17821927	17936890	SCML2
SCML2	NM_006089.3	X	-1	17821927	17937302	SCML2
SCML2	NR_033717.2	X	-1	17821927	17937302	SCML2
SCML2	XM_006724458.1	X	-1	17821927	17937302	SCML2
SCML2	XM_017029219.2	X	-1	17821927	17937732	SCML2
LOC124905253	XR_007068403.1	X	1	17937795	17941500	LOC124905253
CDKL5	NM_001323289.2	X	1	18008223	18222798	CDKL5
CDKL5	NM_003159.3	X	1	18008223	18236232	CDKL5
CDKL5	NM_001037343.2	X	1	18024840	18236232	CDKL5
RS1	NM_000330.4	X	-1	18222290	18254713	RS1
RS1	XM_047442337.1	X	-1	18222519	18233242	RS1
TRV-TAC1-2	unassigned_transcript_3712	X	-1	18257514	18257586	TRV-TAC1-2
PPEF1	NM_001377986.2	X	1	18257672	18410535	PPEF1
PPEF1	NM_001378382.1	X	1	18257672	18410535	PPEF1
PPEF1	XM_047442194.1	X	1	18257672	18410535	PPEF1
PPEF1	XM_047442195.1	X	1	18257695	18410535	PPEF1
PPEF1	XM_047442193.1	X	1	18257696	18410535	PPEF1
PPEF1	XM_017029612.2	X	1	18257910	18410535	PPEF1
PPEF1	XM_047442192.1	X	1	18258568	18410535	PPEF1
PPEF1	NM_001378381.1	X	1	18264740	18410535	PPEF1
PPEF1-AS1	NR_046642.1	X	-1	18271252	18275296	PPEF1-AS1
PPEF1	NM_006240.4	X	1	18273572	18410535	PPEF1
PPEF1	NM_152224.2	X	1	18273572	18410535	PPEF1
PPEF1	NM_152226.2	X	1	18273572	18410535	PPEF1
PPEF1	NM_001377993.1	X	1	18282674	18410535	PPEF1
PPEF1	NM_001389620.1	X	1	18282674	18410535	PPEF1
PPEF1	NM_001389621.1	X	1	18282674	18410535	PPEF1
PPEF1	NM_001389623.1	X	1	18282674	18410535	PPEF1
PPEF1	NM_001389624.1	X	1	18282674	18410535	PPEF1
PPEF1	NM_001377994.1	X	1	18290254	18410535	PPEF1
PPEF1	NM_001377995.1	X	1	18290254	18410535	PPEF1
PPEF1	NM_001377996.1	X	1	18290254	18410535	PPEF1
LOC124905254	XR_007068404.1	X	1	18414744	18418366	LOC124905254
PHKA2-AS1	NR_029379.1	X	1	18473010	18477689	PHKA2-AS1
PHKA2	XM_011545538.4	X	-1	18475012	18521429	PHKA2
PHKA2	XM_017029580.3	X	-1	18475012	18524370	PHKA2
PHKA2	XM_047442166.1	X	-1	18475012	18537011	PHKA2
PHKA2	NM_000292.3	X	-1	18475012	18566828	PHKA2
PHKA2	XM_005274548.6	X	-1	18475012	18566828	PHKA2
PHKA2	XM_005274550.6	X	-1	18475012	18566828	PHKA2
PHKA2	XM_006724496.5	X	-1	18475012	18566828	PHKA2
PHKA2	XM_011545537.4	X	-1	18475012	18566828	PHKA2
PHKA2	XM_047442163.1	X	-1	18475012	18566828	PHKA2
PHKA2	XM_047442164.1	X	-1	18475012	18566828	PHKA2
PHKA2	XM_047442165.1	X	-1	18475012	18566828	PHKA2
PHKA2	XR_950461.4	X	-1	18479974	18566828	PHKA2
PHKA2	XR_001755697.3	X	-1	18480031	18566828	PHKA2
LOC101928415	XR_001755805.2	X	1	18570301	18639873	LOC101928415
LOC101928415	XR_001755808.2	X	1	18570301	18639873	LOC101928415
ADGRG2	XM_047441755.1	X	-1	18572021	18665732	ADGRG2
ADGRG2	XM_011545435.3	X	-1	18572021	18675910	ADGRG2
ADGRG2	XM_011545434.2	X	-1	18572021	18704864	ADGRG2
ADGRG2	XM_047441756.1	X	-1	18572021	18704864	ADGRG2
ADGRG2	NM_001079858.3	X	-1	18572021	18705208	ADGRG2
ADGRG2	NM_001079859.3	X	-1	18572021	18705208	ADGRG2
ADGRG2	NM_001079860.3	X	-1	18572021	18705208	ADGRG2
ADGRG2	NM_001184833.2	X	-1	18572021	18705208	ADGRG2
ADGRG2	NM_001184834.2	X	-1	18572021	18705208	ADGRG2
ADGRG2	NM_001184835.2	X	-1	18572021	18705208	ADGRG2
ADGRG2	NM_001184836.2	X	-1	18572021	18705208	ADGRG2
ADGRG2	NM_001184837.2	X	-1	18572021	18705208	ADGRG2
ADGRG2	NM_005756.4	X	-1	18572021	18705208	ADGRG2
ADGRG2	XM_047441757.1	X	-1	18572021	18705208	ADGRG2
ADGRG2	XM_047441758.1	X	-1	18572021	18705208	ADGRG2
ADGRG2	XM_006724455.3	X	-1	18572021	18705696	ADGRG2
LOC101928415	XR_007068405.1	X	1	18624788	18639873	LOC101928415
PDHA1	NM_001173454.2	X	1	18926645	18944421	PDHA1
PDHA1	NM_001173455.2	X	1	18926645	18944421	PDHA1
PDHA1	NM_001173456.2	X	1	18926645	18944421	PDHA1
PDHA1	NM_000284.4	X	1	18926645	18944454	PDHA1
PDHA1	XM_017029574.3	X	1	18926645	18944454	PDHA1
MAP3K15	XM_011545511.2	X	-1	18942795	18997830	MAP3K15
MAP3K15	XM_011545510.3	X	-1	18942795	19014162	MAP3K15
MAP3K15	NM_001001671.4	X	-1	18942795	19098393	MAP3K15
MAP3K15	XM_011545507.4	X	-1	18942795	19098393	MAP3K15
MAP3K15	XM_011545508.4	X	-1	18942795	19098393	MAP3K15
MAP3K15	XM_047442100.1	X	-1	18957287	19098393	MAP3K15
MAP3K15	XR_007068188.1	X	-1	18977859	19098393	MAP3K15
SH3KBP1	XM_011545502.3	X	-1	19116856	19251167	SH3KBP1
SH3KBP1	XM_047442050.1	X	-1	19116856	19251167	SH3KBP1
SH3KBP1	XM_017029469.2	X	-1	19116856	19253321	SH3KBP1
SH3KBP1	NM_001184960.2	X	-1	19116856	19253910	SH3KBP1
SH3KBP1	NM_001353897.2	X	-1	19116856	19253910	SH3KBP1
SH3KBP1	XM_047442039.1	X	-1	19116856	19330499	SH3KBP1
SH3KBP1	XM_047442042.1	X	-1	19116856	19330499	SH3KBP1
SH3KBP1	XM_047442046.1	X	-1	19116856	19330499	SH3KBP1
SH3KBP1	XM_047442041.1	X	-1	19116856	19330984	SH3KBP1
SH3KBP1	XM_047442045.1	X	-1	19116856	19330984	SH3KBP1
SH3KBP1	XM_047442048.1	X	-1	19116856	19330984	SH3KBP1
SH3KBP1	NM_001024666.3	X	-1	19116856	19382672	SH3KBP1
SH3KBP1	XM_011545499.4	X	-1	19116856	19382672	SH3KBP1
SH3KBP1	XM_047442047.1	X	-1	19116856	19382672	SH3KBP1
SH3KBP1	NM_001353893.2	X	-1	19116856	19416063	SH3KBP1
SH3KBP1	NM_001353894.2	X	-1	19116856	19416063	SH3KBP1
SH3KBP1	NM_001353895.2	X	-1	19116856	19416063	SH3KBP1
SH3KBP1	XM_047442040.1	X	-1	19116856	19416063	SH3KBP1
SH3KBP1	XM_047442044.1	X	-1	19116856	19416063	SH3KBP1
SH3KBP1	XM_047442049.1	X	-1	19116856	19416063	SH3KBP1
SH3KBP1	XM_017029460.2	X	-1	19116856	19419246	SH3KBP1
SH3KBP1	XM_017029461.2	X	-1	19116856	19419246	SH3KBP1
SH3KBP1	XM_017029467.3	X	-1	19116856	19419246	SH3KBP1
SH3KBP1	XM_017029468.3	X	-1	19116856	19419246	SH3KBP1
SH3KBP1	XM_047442043.1	X	-1	19116856	19419246	SH3KBP1
SH3KBP1	NM_001353890.2	X	-1	19116856	19470507	SH3KBP1
SH3KBP1	NM_001353891.2	X	-1	19116856	19470507	SH3KBP1
SH3KBP1	NM_001353892.2	X	-1	19116856	19470507	SH3KBP1
SH3KBP1	NM_031892.3	X	-1	19116856	19470507	SH3KBP1
SH3KBP1	XM_011545498.4	X	-1	19116856	19470507	SH3KBP1
SH3KBP1	XM_011545500.4	X	-1	19116856	19470507	SH3KBP1
SH3KBP1	XM_011545503.4	X	-1	19173976	19470507	SH3KBP1
LOC124905255	XR_007068406.1	X	1	19214444	19227673	LOC124905255
BCLAF3	XM_011545482.3	X	-1	19495763	19571400	BCLAF3
BCLAF3	XM_017029390.1	X	-1	19495763	19571401	BCLAF3
BCLAF3	XM_047441976.1	X	-1	19495763	19571401	BCLAF3
BCLAF3	XM_047441977.1	X	-1	19495763	19571401	BCLAF3
BCLAF3	XM_047441978.1	X	-1	19495763	19571401	BCLAF3
BCLAF3	XM_047441981.1	X	-1	19495763	19571401	BCLAF3
BCLAF3	XM_047441982.1	X	-1	19495763	19571401	BCLAF3
BCLAF3	XM_005274473.4	X	-1	19495763	19571402	BCLAF3
BCLAF3	XM_005274475.4	X	-1	19495763	19571402	BCLAF3
BCLAF3	XM_047441962.1	X	-1	19495763	19571402	BCLAF3
BCLAF3	XM_011545478.2	X	-1	19495763	19571403	BCLAF3
BCLAF3	XM_017029391.1	X	-1	19495763	19571403	BCLAF3
BCLAF3	XM_047441975.1	X	-1	19495763	19571403	BCLAF3
BCLAF3	XM_047441979.1	X	-1	19495763	19571404	BCLAF3
BCLAF3	XM_047441971.1	X	-1	19495763	19573284	BCLAF3
BCLAF3	XM_047441964.1	X	-1	19495763	19573673	BCLAF3
BCLAF3	XM_047441963.1	X	-1	19495763	19573679	BCLAF3
BCLAF3	XM_047441969.1	X	-1	19495763	19573679	BCLAF3
BCLAF3	XM_047441968.1	X	-1	19495763	19573701	BCLAF3
BCLAF3	XM_011545477.3	X	-1	19495763	19573704	BCLAF3
BCLAF3	XM_047441973.1	X	-1	19495763	19573704	BCLAF3
BCLAF3	XM_047441974.1	X	-1	19495763	19573716	BCLAF3
BCLAF3	XM_047441970.1	X	-1	19495763	19573728	BCLAF3
BCLAF3	XM_047441967.1	X	-1	19495763	19573736	BCLAF3
BCLAF3	XM_047441972.1	X	-1	19495763	19573736	BCLAF3
BCLAF3	XM_047441966.1	X	-1	19495763	19573737	BCLAF3
BCLAF3	XM_011545476.3	X	-1	19495763	19573775	BCLAF3
BCLAF3	NM_001367774.2	X	-1	19495763	19573959	BCLAF3
BCLAF3	NM_198279.4	X	-1	19495763	19573959	BCLAF3
BCLAF3	XM_047441965.1	X	-1	19495763	19573959	BCLAF3
LOC124905256	XR_007068407.1	X	-1	19506689	19509898	LOC124905256
BCLAF3	XM_047441980.1	X	-1	19536682	19571405	BCLAF3
BCLAF3	XM_017029392.2	X	-1	19541983	19571400	BCLAF3
LOC729609	NR_024440.1	X	-1	19569719	19572680	LOC729609
MAP7D2	NM_001168467.2	X	-1	19589600	19699517	MAP7D2
MAP7D2	XM_011545484.2	X	-1	19589600	19699517	MAP7D2
MAP7D2	XM_011545485.2	X	-1	19589600	19699517	MAP7D2
MAP7D2	XM_017029394.2	X	-1	19589600	19699517	MAP7D2
MAP7D2	XM_017029395.3	X	-1	19589600	19699517	MAP7D2
MAP7D2	XM_017029396.2	X	-1	19589600	19699517	MAP7D2
MAP7D2	XM_017029397.2	X	-1	19589600	19699517	MAP7D2
MAP7D2	XM_047441983.1	X	-1	19589600	19699517	MAP7D2
MAP7D2	NM_001168465.2	X	-1	19589600	19699784	MAP7D2
MAP7D2	NM_001168466.2	X	-1	19589600	19699784	MAP7D2
MAP7D2	NM_152780.4	X	-1	19589600	19699784	MAP7D2
MAP7D2	XM_005274478.4	X	-1	19589600	19699784	MAP7D2
MAP7D2	XM_005274479.3	X	-1	19589600	19699784	MAP7D2
MAP7D2	XM_005274480.4	X	-1	19589600	19699784	MAP7D2
MAP7D2	XM_006724481.3	X	-1	19589600	19699784	MAP7D2
MAP7D2	XM_006724482.3	X	-1	19589600	19699784	MAP7D2
MAP7D2	XM_011545483.2	X	-1	19589600	19699784	MAP7D2
MAP7D2	XM_017029393.2	X	-1	19589600	19699784	MAP7D2
MIR23C	NR_037414.1	X	-1	19599975	19600074	MIR23C
MIR23C	unassigned_transcript_3713	X	-1	19599988	19600009	MIR23C
MAP7D2	XM_047441984.1	X	-1	19604235	19699517	MAP7D2
MAP7D2	XM_011545486.4	X	-1	19604235	19699784	MAP7D2
MAP7D2	XM_017029398.3	X	-1	19604235	19699784	MAP7D2
MAP7D2	XM_024452362.2	X	-1	19604235	19699784	MAP7D2
MAP7D2	XM_047441985.1	X	-1	19604235	19699784	MAP7D2
EIF1AX	NM_001412.4	X	-1	19707417	19724730	EIF1AX
SCARNA9L	NR_023358.1	X	-1	19718959	19719306	SCARNA9L
EIF1AX-AS1	NR_046592.2	X	1	19722860	19723336	EIF1AX-AS1
RPS6KA3	XM_005274577.4	X	-1	19732804	19801842	RPS6KA3
RPS6KA3	XM_011545562.3	X	-1	19732804	19801842	RPS6KA3
RPS6KA3	XM_017029718.3	X	-1	19732804	19801842	RPS6KA3
RPS6KA3	NM_004586.3	X	-1	19732804	19849803	RPS6KA3
RPS6KA3	XM_005274573.3	X	-1	19732804	19849803	RPS6KA3
RPS6KA3	XM_011545555.2	X	-1	19732804	19849803	RPS6KA3
RPS6KA3	XM_011545556.2	X	-1	19732804	19849803	RPS6KA3
RPS6KA3	XM_011545557.3	X	-1	19732804	19849803	RPS6KA3
RPS6KA3	XM_011545560.2	X	-1	19732804	19849803	RPS6KA3
RPS6KA3	XM_047442332.1	X	-1	19732804	19849803	RPS6KA3
RPS6KA3	XM_047442333.1	X	-1	19732804	19849803	RPS6KA3
RPS6KA3	XM_047442334.1	X	-1	19732804	19849803	RPS6KA3
RPS6KA3	XM_047442336.1	X	-1	19732804	19849803	RPS6KA3
RPS6KA3	XM_017029717.3	X	-1	19732804	19849984	RPS6KA3
RPS6KA3	XM_017029719.3	X	-1	19732804	19849988	RPS6KA3
RPS6KA3	XM_047442335.1	X	-1	19732804	19849988	RPS6KA3
RPS6KA3	XM_011545561.3	X	-1	19732804	19849991	RPS6KA3
LOC124905257	XR_007068409.1	X	-1	20189355	20310260	LOC124905257
LOC124905257	XR_007068408.1	X	-1	20309094	20310359	LOC124905257
LOC124905258	XR_007068410.1	X	-1	20532445	20536735	LOC124905258
LOC105373146	XM_047442707.1	X	-1	20883044	20957760	LOC105373146
CNKSR2	XM_011545471.4	X	1	20957756	21194531	CNKSR2
CNKSR2	XM_011545472.4	X	1	20957756	21194531	CNKSR2
CNKSR2	XM_017029358.3	X	1	20957756	21194531	CNKSR2
CNKSR2	NM_001168648.3	X	1	20957756	21228760	CNKSR2
CNKSR2	NM_001168649.3	X	1	20957756	21228760	CNKSR2
CNKSR2	NM_001330771.2	X	1	20957756	21228760	CNKSR2
CNKSR2	NM_001330773.2	X	1	20957756	21228760	CNKSR2
CNKSR2	NM_001168647.3	X	1	20957756	21238011	CNKSR2
CNKSR2	NM_001330770.2	X	1	20957756	21238011	CNKSR2
CNKSR2	NM_001330772.2	X	1	20957756	21238011	CNKSR2
CNKSR2	NM_014927.5	X	1	20957756	21238011	CNKSR2
KLHL34	NM_153270.3	X	-1	21238012	21241652	KLHL34
SMPX	NM_014332.3	X	-1	21289285	21341420	SMPX
SMPX	NR_045617.2	X	-1	21289285	21341420	SMPX
SMPX	XM_047441939.1	X	-1	21293993	21341420	SMPX
SMPX	XM_047441940.1	X	-1	21310592	21341420	SMPX
MBTPS2	NM_015884.4	X	1	21422918	21468735	MBTPS2
YY2	NM_206923.4	X	1	21439288	21442041	YY2
LOC124905259	XR_007068412.1	X	1	21472139	21495268	LOC124905259
LOC124905259	XR_007068411.1	X	1	21480411	21495268	LOC124905259
