LOC107987170	XR_001748946.2	12	1	23417	30413	LOC107987170
C12orf4	NM_020374.4	12	-1	4494524	4545256	C12orf4
C12orf4	NR_144379.2	12	-1	4494524	4545256	C12orf4
C12orf4	NR_144380.2	12	-1	4494524	4545256	C12orf4
C12orf4	NR_144382.2	12	-1	4494524	4545256	C12orf4
C12orf4	XM_006718992.4	12	-1	4509044	4545256	C12orf4
RAD51AP1	XM_047428096.1	12	1	4545677	4563245	RAD51AP1
RAD51AP1	XM_047428099.1	12	1	4545677	4563289	RAD51AP1
RAD51AP1	NM_001130862.2	12	1	4545677	4566834	RAD51AP1
RAD51AP1	NM_006479.5	12	1	4545677	4566834	RAD51AP1
RAD51AP1	XM_047428085.1	12	1	4545677	4566834	RAD51AP1
RAD51AP1	XM_047428086.1	12	1	4545677	4566834	RAD51AP1
RAD51AP1	XM_047428089.1	12	1	4545677	4566834	RAD51AP1
RAD51AP1	XM_047428090.1	12	1	4545677	4566834	RAD51AP1
RAD51AP1	XM_047428095.1	12	1	4545677	4566834	RAD51AP1
RAD51AP1	XM_047428097.1	12	1	4545677	4566834	RAD51AP1
RAD51AP1	XM_047428092.1	12	1	4550590	4566834	RAD51AP1
RAD51AP1	XM_047428093.1	12	1	4550590	4566834	RAD51AP1
RAD51AP1	XM_047428098.1	12	1	4550593	4566834	RAD51AP1
RAD51AP1	XM_047428087.1	12	1	4550602	4566834	RAD51AP1
RAD51AP1	XM_047428091.1	12	1	4550610	4566834	RAD51AP1
RAD51AP1	XM_047428094.1	12	1	4550610	4566834	RAD51AP1
RAD51AP1	XM_047428088.1	12	1	4550629	4566834	RAD51AP1
DYRK4	NM_001371301.2	12	1	4568995	4620692	DYRK4
DYRK4	NM_001394779.1	12	1	4568995	4620692	DYRK4
DYRK4	NM_001394780.1	12	1	4574620	4620692	DYRK4
DYRK4	NR_104115.2	12	1	4596877	4603973	DYRK4
DYRK4	NM_003845.3	12	1	4596877	4620692	DYRK4
DYRK4	NM_001282285.3	12	1	4611707	4620692	DYRK4
DYRK4	NM_001282286.2	12	1	4611707	4620692	DYRK4
AKAP3	NM_001278309.2	12	-1	4622335	4655891	AKAP3
AKAP3	NM_006422.4	12	-1	4622335	4655891	AKAP3
NDUFA9	NM_005002.5	12	1	4655954	4701144	NDUFA9
GAU1	NR_110112.1	12	-1	4707245	4726924	GAU1
GALNT8	NM_017417.2	12	1	4727222	4779711	GALNT8
LOC124902863	XR_007063175.1	12	-1	4740590	4746150	LOC124902863
LOC124902863	XR_007063176.1	12	-1	4740590	4746150	LOC124902863
KCNA6	NM_002235.5	12	1	4816353	4820338	KCNA6
KCNA6	NR_172523.1	12	1	4816353	4858155	KCNA6
KCNA6	NR_172524.1	12	1	4816353	4858155	KCNA6
KCNA6	NR_172525.1	12	1	4816353	4858155	KCNA6
KCNA6	XM_017019270.2	12	1	4816353	4858155	KCNA6
KCNA6	XM_017019271.2	12	1	4816353	4858155	KCNA6
KCNA6	XM_017019272.2	12	1	4816353	4858155	KCNA6
KCNA1	NM_000217.3	12	1	4916952	4925303	KCNA1
LOC100507560	XR_002957394.2	12	1	5014270	5032313	LOC100507560
LOC100507560	XR_002957395.2	12	1	5014270	5032313	LOC100507560
LOC100507560	XR_001748967.2	12	1	5024002	5032313	LOC100507560
LOC100507560	XR_001748968.2	12	1	5024002	5032313	LOC100507560
LOC100507560	XR_001748969.2	12	1	5024002	5032313	LOC100507560
LOC100507560	XR_002957393.2	12	1	5024002	5032313	LOC100507560
LOC100507560	XR_109124.5	12	1	5024002	5032313	LOC100507560
LOC100507560	XR_931573.3	12	1	5024002	5032313	LOC100507560
KCNA5	NM_002234.4	12	1	5050280	5053156	KCNA5
LOC105369617	XR_931577.2	12	1	5128299	5385760	LOC105369617
LOC105369617	XR_001748970.2	12	1	5128309	5385760	LOC105369617
LOC105369617	XR_007063178.1	12	1	5128326	5385760	LOC105369617
LOC105369617	XR_007063177.1	12	1	5128335	5400416	LOC105369617
LOC124902864	XR_007063179.1	12	-1	5190196	5202104	LOC124902864
LOC105369616	XR_931575.4	12	-1	5204466	5216852	LOC105369616
LINC02443	NR_120476.2	12	-1	5240157	5249330	LINC02443
LINC02443	NR_120477.1	12	-1	5244227	5249330	LINC02443
LOC105369618	XR_931581.3	12	1	5400821	5413516	LOC105369618
LOC105369618	XR_001748971.3	12	1	5400821	5419162	LOC105369618
NTF3	XM_047428901.1	12	1	5436566	5502089	NTF3
NTF3	NM_001102654.2	12	1	5438342	5502089	NTF3
NTF3	XM_011520963.3	12	1	5439493	5502089	NTF3
NTF3	NM_002527.5	12	1	5500922	5502089	NTF3
LOC124902865	XR_007063180.1	12	1	5513357	5533526	LOC124902865
LOC124902865	XR_007063181.1	12	1	5513357	5533526	LOC124902865
LOC124902865	XR_007063182.1	12	1	5513357	5533526	LOC124902865
LOC124902865	XR_007063183.1	12	1	5513357	5533526	LOC124902865
LOC124902865	XR_007063184.1	12	1	5513357	5533526	LOC124902865
LOC124902865	XR_007063185.1	12	1	5513357	5533526	LOC124902865
LOC124902865	XR_007063186.1	12	1	5513357	5533526	LOC124902865
LOC124902865	XR_007063187.1	12	1	5513357	5533526	LOC124902865
LOC124902865	XR_007063188.1	12	1	5513357	5533526	LOC124902865
ANO2	NM_001278596.3	12	-1	5569523	5952806	ANO2
ANO2	NM_001364791.2	12	-1	5569523	5952806	ANO2
ANO2	NM_001278597.3	12	-1	5569523	5953779	ANO2
LOC105369621	XR_931583.3	12	1	5889499	5919921	LOC105369621
VWF	XM_047429501.1	12	-1	5956421	6132006	VWF
VWF	NM_000552.5	12	-1	5956421	6132275	VWF
SNORA120	NR_145989.1	12	-1	6047607	6047753	SNORA120
LOC124902866	XR_007063189.1	12	-1	6157356	6177222	LOC124902866
LOC124902866	XR_007063190.1	12	-1	6161206	6176026	LOC124902866
LOC105369623	XR_931588.3	12	-1	6177445	6188645	LOC105369623
LOC105369622	XR_931587.3	12	1	6179185	6181639	LOC105369622
CD9	NM_001330312.2	12	1	6207556	6245881	CD9
CD9	XM_005253814.5	12	1	6208010	6243782	CD9
CD9	NM_001769.4	12	1	6208010	6245881	CD9
LOC105369625	XR_001748978.2	12	-1	6231584	6303048	LOC105369625
LOC105369625	XR_001748979.2	12	-1	6231584	6303048	LOC105369625
LOC105369625	XR_001748976.2	12	-1	6246463	6303048	LOC105369625
LOC105369625	XR_001748977.2	12	-1	6250840	6303048	LOC105369625
PLEKHG6	NM_001384604.1	12	1	6319720	6337898	PLEKHG6
PLEKHG6	NM_018173.4	12	1	6319720	6337898	PLEKHG6
PLEKHG6	XM_047429069.1	12	1	6319720	6337898	PLEKHG6
PLEKHG6	XM_047429070.1	12	1	6319720	6337898	PLEKHG6
PLEKHG6	NM_001384601.1	12	1	6320070	6328360	PLEKHG6
PLEKHG6	NM_001384602.1	12	1	6320070	6328360	PLEKHG6
PLEKHG6	NM_001384598.1	12	1	6320070	6337898	PLEKHG6
PLEKHG6	NM_001384599.1	12	1	6320070	6337898	PLEKHG6
PLEKHG6	NM_001384600.1	12	1	6320070	6337898	PLEKHG6
PLEKHG6	NR_169277.1	12	1	6320070	6337898	PLEKHG6
PLEKHG6	NR_169278.1	12	1	6320070	6337898	PLEKHG6
PLEKHG6	XM_006718985.4	12	1	6320070	6337898	PLEKHG6
PLEKHG6	XM_047429071.1	12	1	6320070	6337898	PLEKHG6
PLEKHG6	NM_001384603.1	12	1	6320388	6328360	PLEKHG6
PLEKHG6	NM_001144856.2	12	1	6320388	6337898	PLEKHG6
PLEKHG6	XM_011520967.3	12	1	6320388	6337898	PLEKHG6
PLEKHG6	NM_001144857.2	12	1	6322521	6337898	PLEKHG6
TNFRSF1A	NM_001065.4	12	-1	6338163	6351461	TNFRSF1A
TNFRSF1A	NM_001346091.2	12	-1	6338163	6351461	TNFRSF1A
TNFRSF1A	NM_001346092.2	12	-1	6338163	6351461	TNFRSF1A
TNFRSF1A	NR_144351.2	12	-1	6338163	6351461	TNFRSF1A
LOC112268088	XR_002957396.2	12	1	6355226	6356500	LOC112268088
SCNN1A	NM_001159576.2	12	-1	6356269	6385508	SCNN1A
SCNN1A	NM_001038.6	12	-1	6356269	6385621	SCNN1A
SCNN1A	NM_001159575.2	12	-1	6356269	6387417	SCNN1A
LOC107984500	XR_007063191.1	12	1	6357603	6365202	LOC107984500
LOC105369626	XR_931591.3	12	1	6375371	6383633	LOC105369626
LOC105369626	XR_931590.3	12	1	6378497	6383633	LOC105369626
LOC105369626	XR_931592.3	12	1	6378497	6383633	LOC105369626
LTBR	NM_001270987.2	12	1	6385218	6401631	LTBR
LTBR	XM_006718983.4	12	1	6394224	6398550	LTBR
LTBR	NM_002342.3	12	1	6394224	6401631	LTBR
LTBR	XM_005253688.3	12	1	6394224	6401631	LTBR
CD27-AS1	NR_015382.2	12	-1	6449385	6461904	CD27-AS1
CD27	NM_001242.5	12	1	6455340	6462100	CD27
CD27	XM_017020234.2	12	1	6455340	6462100	CD27
CD27	XM_047429900.1	12	1	6455969	6462100	CD27
CD27	XM_011521042.4	12	1	6455978	6462100	CD27
TAPBPL	NR_147126.2	12	1	6462036	6472700	TAPBPL
TAPBPL	NM_001351355.2	12	1	6462429	6472700	TAPBPL
TAPBPL	NM_018009.5	12	1	6462429	6472700	TAPBPL
TAPBPL	NR_147127.2	12	1	6462429	6472700	TAPBPL
TAPBPL	NR_147128.2	12	1	6462429	6472700	TAPBPL
TAPBPL	NR_147129.2	12	1	6462429	6472700	TAPBPL
TAPBPL	XR_001748777.3	12	1	6462429	6482343	TAPBPL
TAPBPL	XR_001748778.3	12	1	6462429	6482343	TAPBPL
VAMP1	NM_001297438.2	12	-1	6472621	6481015	VAMP1
VAMP1	NM_014231.5	12	-1	6472621	6481015	VAMP1
VAMP1	NM_016830.4	12	-1	6472621	6481015	VAMP1
VAMP1	NM_199245.3	12	-1	6472621	6481015	VAMP1
VAMP1	NR_123717.2	12	-1	6472621	6481015	VAMP1
MRPL51	NM_016497.4	12	-1	6502237	6503613	MRPL51
NCAPD2	NM_014865.4	12	1	6504453	6542311	NCAPD2
SCARNA10	NR_004387.1	12	1	6520578	6520907	SCARNA10
GAPDH-DT	XR_002957397.2	12	-1	6542272	6544763	GAPDH-DT
GAPDH	NM_001289745.3	12	1	6544873	6548727	GAPDH
GAPDH	NM_001289746.2	12	1	6544873	6548727	GAPDH
GAPDH	NM_001357943.2	12	1	6544873	6548727	GAPDH
GAPDH	NM_002046.7	12	1	6544873	6548727	GAPDH
GAPDH	NR_152150.2	12	1	6544873	6548727	GAPDH
GAPDH	NM_001256799.3	12	1	6545620	6548727	GAPDH
IFFO1	XM_047428693.1	12	-1	6549317	6561788	IFFO1
IFFO1	NM_001039670.3	12	-1	6549317	6566401	IFFO1
IFFO1	NM_001330324.2	12	-1	6549317	6566401	IFFO1
IFFO1	NM_001330325.2	12	-1	6549317	6566401	IFFO1
IFFO1	NM_080730.5	12	-1	6549317	6566401	IFFO1
IFFO1	NR_036467.2	12	-1	6549317	6566401	IFFO1
IFFO1	XM_006718975.5	12	-1	6549317	6566401	IFFO1
IFFO1	XM_006718976.5	12	-1	6549317	6566401	IFFO1
IFFO1	XM_011520947.4	12	-1	6549317	6566401	IFFO1
IFFO1	XM_011520948.4	12	-1	6549317	6566401	IFFO1
IFFO1	XM_011520949.4	12	-1	6549317	6566401	IFFO1
IFFO1	XM_047428689.1	12	-1	6549317	6566401	IFFO1
IFFO1	XM_047428690.1	12	-1	6549317	6566401	IFFO1
IFFO1	XM_047428692.1	12	-1	6549317	6566401	IFFO1
IFFO1	NM_001193457.2	12	-1	6549895	6566401	IFFO1
IFFO1	XM_047428691.1	12	-1	6552007	6566401	IFFO1
NOP2	NM_001033714.3	12	-1	6567230	6578651	NOP2
NOP2	NM_001258308.2	12	-1	6567230	6578651	NOP2
NOP2	NM_001258309.2	12	-1	6567230	6578651	NOP2
NOP2	NM_001258310.2	12	-1	6567230	6578651	NOP2
NOP2	NM_006170.4	12	-1	6567230	6578651	NOP2
CHD4	NM_001297553.2	12	-1	6580442	6616813	CHD4
CHD4	NM_001273.5	12	-1	6580442	6617741	CHD4
CHD4	NM_001363606.2	12	-1	6580442	6617741	CHD4
SCARNA11	NR_003012.1	12	-1	6591835	6591971	SCARNA11
LOC124902867	XR_007063193.1	12	1	6616248	6619664	LOC124902867
LOC105369631	XR_931597.3	12	1	6624439	6629108	LOC105369631
LOC105369631	XR_007063192.1	12	1	6624439	6637119	LOC105369631
LPAR5	NM_001142961.1	12	-1	6629192	6642017	LPAR5
LPAR5	NM_020400.6	12	-1	6629192	6646324	LPAR5
ACRBP	NM_032489.3	12	-1	6648439	6657798	ACRBP
ING4	XM_047428932.1	12	-1	6660668	6667166	ING4
ING4	NM_001127582.2	12	-1	6660668	6673486	ING4
ING4	NM_001127583.2	12	-1	6660668	6673486	ING4
ING4	NM_001127584.2	12	-1	6660668	6673486	ING4
ING4	NM_001127585.2	12	-1	6660668	6673486	ING4
ING4	NM_001127586.2	12	-1	6660668	6673486	ING4
ING4	NM_016162.4	12	-1	6660668	6673486	ING4
ING4	XM_011520964.3	12	-1	6660668	6673486	ING4
ING4	XM_011520965.4	12	-1	6660668	6673486	ING4
ING4	XM_047428931.1	12	-1	6660668	6673486	ING4
ZNF384	XM_006718969.4	12	-1	6676834	6688568	ZNF384
ZNF384	NM_001385739.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385741.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385744.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385745.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385746.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385747.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385748.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385749.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385750.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385751.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385752.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385753.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385754.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385755.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385757.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385758.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385760.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385761.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385762.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385763.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385764.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385765.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385767.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385768.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385769.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385770.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385771.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385773.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385774.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385776.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385777.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385778.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385779.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385781.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385782.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385783.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385784.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385786.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385787.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385788.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385789.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385790.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385792.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385793.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385794.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385795.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385796.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385798.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001385800.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_133476.5	12	-1	6676834	6699730	ZNF384
ZNF384	NR_169758.1	12	-1	6676834	6699730	ZNF384
ZNF384	NR_169759.1	12	-1	6676834	6699730	ZNF384
ZNF384	NR_169760.1	12	-1	6676834	6699730	ZNF384
ZNF384	NR_169761.1	12	-1	6676834	6699730	ZNF384
ZNF384	NR_169762.1	12	-1	6676834	6699730	ZNF384
ZNF384	XM_011520917.3	12	-1	6676834	6699730	ZNF384
ZNF384	XM_011520919.3	12	-1	6676834	6699730	ZNF384
ZNF384	XM_047428467.1	12	-1	6676834	6699730	ZNF384
ZNF384	XM_047428468.1	12	-1	6676834	6699730	ZNF384
ZNF384	XM_047428469.1	12	-1	6676834	6699730	ZNF384
ZNF384	XM_047428470.1	12	-1	6676834	6699730	ZNF384
ZNF384	XM_047428471.1	12	-1	6676834	6699730	ZNF384
ZNF384	XM_047428473.1	12	-1	6676834	6699730	ZNF384
ZNF384	XM_047428474.1	12	-1	6676834	6699730	ZNF384
ZNF384	NM_001039920.3	12	-1	6676834	6699927	ZNF384
ZNF384	NM_001135734.3	12	-1	6676834	6699927	ZNF384
ZNF384	NM_001385740.1	12	-1	6676834	6699927	ZNF384
ZNF384	NM_001385742.1	12	-1	6676834	6699927	ZNF384
ZNF384	NM_001385743.1	12	-1	6676834	6699927	ZNF384
ZNF384	NM_001385756.1	12	-1	6676834	6699927	ZNF384
ZNF384	NM_001385759.1	12	-1	6676834	6699927	ZNF384
ZNF384	NM_001385766.1	12	-1	6676834	6699927	ZNF384
ZNF384	NM_001385772.1	12	-1	6676834	6699927	ZNF384
ZNF384	NM_001385775.1	12	-1	6676834	6699927	ZNF384
ZNF384	NM_001385780.1	12	-1	6676834	6699927	ZNF384
ZNF384	NM_001385785.1	12	-1	6676834	6699927	ZNF384
ZNF384	NM_001385791.1	12	-1	6676834	6699927	ZNF384
ZNF384	NM_001385797.1	12	-1	6676834	6699927	ZNF384
ZNF384	NM_001385799.1	12	-1	6676834	6699927	ZNF384
ZNF384	NM_001385801.1	12	-1	6676834	6699927	ZNF384
ZNF384	XM_011520922.1	12	-1	6676834	6699927	ZNF384
ZNF384	XM_047428472.1	12	-1	6676834	6699927	ZNF384
PIANP	XM_047428488.1	12	-1	6702533	6710770	PIANP
PIANP	XM_011520926.4	12	-1	6702533	6711170	PIANP
PIANP	NM_001244015.2	12	-1	6704146	6710770	PIANP
PIANP	NM_001244014.2	12	-1	6704146	6711170	PIANP
PIANP	NM_153685.4	12	-1	6704146	6711170	PIANP
COPS7A	NM_001164094.2	12	1	6734396	6742219	COPS7A
COPS7A	NM_001164095.3	12	1	6734396	6742219	COPS7A
COPS7A	NM_016319.4	12	1	6734396	6742219	COPS7A
COPS7A	NM_001164093.2	12	1	6734637	6742219	COPS7A
COPS7A	XM_005253694.3	12	1	6734637	6742219	COPS7A
MLF2	NM_005439.3	12	-1	6757561	6762481	MLF2
MLF2	NM_001382225.1	12	-1	6757561	6762706	MLF2
MLF2	NM_001382226.1	12	-1	6757561	6762706	MLF2
PTMS	NM_001330333.2	12	1	6775928	6780518	PTMS
PTMS	NM_002824.6	12	1	6775928	6780518	PTMS
LAG3	NM_002286.6	12	1	6782086	6788021	LAG3
LAG3	XM_011520956.2	12	1	6782086	6788021	LAG3
LAG3	XM_047428839.1	12	1	6782086	6788021	LAG3
CD4	NM_000616.5	12	1	6799096	6830079	CD4
CD4	NM_001195014.3	12	1	6799096	6830079	CD4
CD4	NM_001195015.3	12	1	6799096	6830079	CD4
CD4	NM_001195016.3	12	1	6799096	6830079	CD4
CD4	NM_001195017.3	12	1	6799096	6830079	CD4
CD4	NM_001382705.1	12	1	6799096	6830079	CD4
CD4	NM_001382706.1	12	1	6799096	6830079	CD4
CD4	NM_001382707.1	12	1	6799096	6830079	CD4
CD4	NM_001382714.1	12	1	6799096	6830079	CD4
GPR162	NM_014449.2	12	1	6831114	6836714	GPR162
GPR162	NM_019858.2	12	1	6831114	6836714	GPR162
P3H3	NM_014262.5	12	1	6837700	6849139	P3H3
GNB3	NM_001297571.2	12	1	6850217	6856691	GNB3
GNB3	NM_002075.4	12	1	6850217	6856691	GNB3
GNB3	XM_011520953.4	12	1	6850217	6856691	GNB3
GNB3	XM_047428702.1	12	1	6850217	6856691	GNB3
GNB3	XM_047428703.1	12	1	6850217	6856691	GNB3
CDCA3	NM_001297603.3	12	-1	6854092	6860585	CDCA3
CDCA3	NM_001297602.3	12	-1	6858126	6860585	CDCA3
CDCA3	NM_001297604.3	12	-1	6858126	6860585	CDCA3
CDCA3	NM_001331019.2	12	-1	6858126	6860585	CDCA3
CDCA3	NM_031299.7	12	-1	6858126	6860585	CDCA3
CDCA3	NR_123727.3	12	-1	6858126	6860585	CDCA3
CDCA3	NR_138531.2	12	-1	6858126	6860585	CDCA3
CDCA3	XM_047429628.1	12	-1	6858126	6860585	CDCA3
USP5	NM_001098536.2	12	1	6861449	6875929	USP5
USP5	NM_001382588.1	12	1	6861449	6875929	USP5
USP5	NM_001382589.1	12	1	6861449	6875929	USP5
USP5	NM_001382590.1	12	1	6861449	6875929	USP5
USP5	NM_001382591.1	12	1	6861449	6875929	USP5
USP5	NM_003481.3	12	1	6861449	6875929	USP5
USP5	NR_168449.1	12	1	6861449	6875929	USP5
USP5	NR_168450.1	12	1	6861449	6875929	USP5
USP5	NR_168451.1	12	1	6861449	6875929	USP5
USP5	NR_168452.1	12	1	6861449	6875929	USP5
USP5	NR_168454.1	12	1	6861449	6875929	USP5
USP5	NR_168455.1	12	1	6861449	6875929	USP5
USP5	NR_168456.1	12	1	6861449	6875929	USP5
USP5	NR_168457.1	12	1	6861449	6875929	USP5
USP5	NR_168458.1	12	1	6861449	6875929	USP5
TPI1	NM_001159287.1	12	1	6876717	6880244	TPI1
TPI1	NM_000365.6	12	1	6876828	6880246	TPI1
TPI1	NM_001258026.2	12	1	6877402	6880246	TPI1
SPSB2	NM_001146316.2	12	-1	6880233	6882601	SPSB2
SPSB2	NM_001319670.2	12	-1	6880233	6882601	SPSB2
SPSB2	NM_032641.4	12	-1	6880233	6882601	SPSB2
LOC105369632	NR_135083.1	12	-1	6885059	6898618	LOC105369632
RPL13P5	NR_002803.2	12	1	6893240	6893873	RPL13P5
DSTNP2	NR_033796.2	12	1	6893944	6895049	DSTNP2
LRRC23	NM_001135217.2	12	1	6915432	6925409	LRRC23
LRRC23	NM_006992.4	12	1	6915432	6925409	LRRC23
LRRC23	NM_201650.3	12	1	6915432	6925409	LRRC23
ENO2	NM_001975.3	12	1	6925760	6934876	ENO2
LOC124902868	XR_007063194.1	12	-1	6933709	6938888	LOC124902868
LOC124902868	XR_007063195.1	12	-1	6934848	6938888	LOC124902868
ATN1	NM_001007026.2	12	1	6935640	6953487	ATN1
ATN1	NM_001940.4	12	1	6939151	6953487	ATN1
C12orf57	NM_001301836.2	12	1	6954599	6957168	C12orf57
C12orf57	NM_001301834.1	12	1	6954668	6957169	C12orf57
RNU7-1	NR_023317.1	12	1	6954982	6955044	RNU7-1
C12orf57	NM_001301837.2	12	1	6955188	6957168	C12orf57
C12orf57	NM_001301838.2	12	1	6955188	6957168	C12orf57
C12orf57	NM_138425.4	12	1	6955188	6957168	C12orf57
C12orf57	NR_126035.2	12	1	6955188	6957168	C12orf57
PTPN6	NM_080548.5	12	1	6957743	6974790	PTPN6
PTPN6	XM_011520988.2	12	1	6957743	6974790	PTPN6
PTPN6	XM_047429231.1	12	1	6957743	6974790	PTPN6
PTPN6	NM_002831.6	12	1	6964830	6974790	PTPN6
PTPN6	NM_080549.4	12	1	6964830	6974790	PTPN6
PTPN6	XM_024449106.1	12	1	6964830	6974790	PTPN6
PTPN6	XM_047429232.1	12	1	6964830	6974790	PTPN6
LOC105369634	XR_931601.2	12	-1	6975106	6976574	LOC105369634
MIR200CHG	NR_135032.1	12	1	6976720	6977922	MIR200CHG
MIR200C	NR_029779.1	12	1	6977174	6977241	MIR200C
MIR200C	unassigned_transcript_1979	12	1	6977178	6977199	MIR200C
MIR200C	unassigned_transcript_1980	12	1	6977217	6977239	MIR200C
MIR141	NR_029682.1	12	1	6977572	6977666	MIR141
MIR141	unassigned_transcript_1981	12	1	6977588	6977609	MIR141
MIR141	unassigned_transcript_1982	12	1	6977630	6977651	MIR141
PHB2	NM_001144831.2	12	-1	6978802	6984139	PHB2
PHB2	NM_001267700.1	12	-1	6978827	6984228	PHB2
PHB2	XM_047428234.1	12	-1	6980722	6984139	PHB2
SCARNA12	NR_003010.1	12	-1	6980812	6981081	SCARNA12
EMG1	NM_001320049.2	12	1	6984388	6993416	EMG1
EMG1	NM_006331.8	12	1	6984388	6993416	EMG1
EMG1	NR_135131.2	12	1	6984388	7010891	EMG1
LPCAT3	NM_005768.6	12	-1	6989663	7031946	LPCAT3
C1S	NM_001346850.2	12	1	7074188	7084511	C1S
C1S	NM_001734.5	12	1	7074188	7084511	C1S
C1S	NM_201442.4	12	1	7074188	7084511	C1S
C1R	NM_001354346.2	12	-1	7093689	7104979	C1R
C1R	NM_001733.7	12	-1	7093689	7105531	C1R
C1RL	NM_001297640.2	12	-1	7107640	7122399	C1RL
C1RL	NM_001297642.2	12	-1	7107640	7122399	C1RL
C1RL	NM_016546.4	12	-1	7107640	7122399	C1RL
C1RL	NM_001297643.2	12	-1	7114789	7122399	C1RL
C1RL-AS1	NR_026947.1	12	1	7121492	7135036	C1RL-AS1
RBP5	XR_001748882.2	12	-1	7128921	7142073	RBP5
RBP5	XR_007063132.1	12	-1	7128921	7142073	RBP5
RBP5	XR_007063133.1	12	-1	7128921	7143159	RBP5
RBP5	NM_031491.4	12	-1	7136869	7142073	RBP5
RBP5	NM_001329454.2	12	-1	7136869	7143159	RBP5
RBP5	XM_017020002.2	12	-1	7136869	7143159	RBP5
RBP5	XM_047429633.1	12	-1	7140683	7142073	RBP5
CLSTN3	XM_047429921.1	12	1	7142247	7172097	CLSTN3
CLSTN3	XM_047429919.1	12	1	7142361	7172097	CLSTN3
CLSTN3	XM_047429920.1	12	1	7142361	7172097	CLSTN3
CLSTN3	NM_014718.4	12	1	7143523	7172097	CLSTN3
LOC124902869	XR_007063196.1	12	-1	7179836	7187838	LOC124902869
PEX5	NM_001351124.3	12	1	7201809	7224842	PEX5
PEX5	XM_047429262.1	12	1	7201809	7224842	PEX5
PEX5	NM_001351126.2	12	1	7202369	7224842	PEX5
PEX5	NM_001351131.2	12	1	7202369	7224842	PEX5
PEX5	XM_017019748.2	12	1	7202369	7224842	PEX5
PEX5	NM_001131026.2	12	1	7202369	7231939	PEX5
PEX5	NM_000319.5	12	1	7202842	7224842	PEX5
PEX5	NM_001131023.2	12	1	7202842	7224842	PEX5
PEX5	NM_001131024.2	12	1	7202842	7224842	PEX5
PEX5	NM_001131025.2	12	1	7202842	7224842	PEX5
PEX5	NM_001300789.3	12	1	7202842	7224842	PEX5
PEX5	NM_001351127.2	12	1	7202842	7224842	PEX5
PEX5	NM_001351128.2	12	1	7202842	7224842	PEX5
PEX5	NM_001351130.3	12	1	7202842	7224842	PEX5
PEX5	NM_001351132.2	12	1	7202842	7224842	PEX5
