RPL23AP53	NR_003572.2	8	-1	5121	29123	RPL23AP53	transcript
FDFT1	NM_001287744.2	8	-1	7901010	7944714	FDFT1	mRNA
FDFT1	NM_001287743.2	8	-1	7901010	7944714	FDFT1	mRNA
FDFT1	NM_001287742.2	8	-1	7901010	7944714	FDFT1	mRNA
FDFT1	NM_001287756.2	8	-1	7901010	7937542	FDFT1	mRNA
FDFT1	NM_004462.5	8	-1	7901010	7937542	FDFT1	mRNA
FDFT1	NM_001287745.2	8	-1	7901010	7937542	FDFT1	mRNA
FDFT1	NM_001287748.2	8	-1	7901010	7937205	FDFT1	mRNA
FDFT1	NM_001287747.2	8	-1	7901010	7937205	FDFT1	mRNA
FDFT1	NM_001287749.2	8	-1	7901010	7932337	FDFT1	mRNA
FDFT1	NM_001287750.2	8	-1	7901010	7931812	FDFT1	mRNA
FDFT1	NM_001287751.2	8	-1	7901010	7931145	FDFT1	mRNA
LOC105379243	XR_007078676.1	8	1	7937822	7953326	LOC105379243	lnc_RNA
LOC105379243	XR_007078675.1	8	1	7937831	7953326	LOC105379243	lnc_RNA
NEIL2	NR_146182.2	8	-1	7952965	7970597	NEIL2	transcript
NEIL2	NR_146180.2	8	-1	7952965	7970597	NEIL2	transcript
NEIL2	NR_146181.2	8	-1	7952965	7970597	NEIL2	transcript
NEIL2	NM_001135747.3	8	-1	7952965	7970597	NEIL2	mRNA
NEIL2	NM_001135746.3	8	-1	7952965	7970597	NEIL2	mRNA
NEIL2	NM_001349439.2	8	-1	7952965	7970597	NEIL2	mRNA
NEIL2	NM_001349442.2	8	-1	7952965	7970597	NEIL2	mRNA
NEIL2	NM_001135748.3	8	-1	7952965	7970597	NEIL2	mRNA
NEIL2	NM_001349441.2	8	-1	7952965	7970597	NEIL2	mRNA
NEIL2	NM_145043.4	8	-1	7952965	7970597	NEIL2	mRNA
NEIL2	NM_001349440.2	8	-1	7952965	7970597	NEIL2	mRNA
LINC02905	NR_171032.1	8	-1	7977065	7979031	LINC02905	lnc_RNA
GATA4	NM_001308094.2	8	-1	7980285	8063322	GATA4	mRNA
GATA4	NM_001374273.1	8	-1	7980285	8036076	GATA4	mRNA
GATA4	NM_001374274.1	8	-1	7980285	8036076	GATA4	mRNA
GATA4	NM_002052.5	8	-1	7980285	8036076	GATA4	mRNA
GATA4	NM_001308093.3	8	-1	7980285	8036076	GATA4	mRNA
SNORA99	NR_132779.1	8	-1	8034720	8034916	SNORA99	snoRNA
LOC124906729	XM_047445276.1	8	-1	8058298	8061522	LOC124906729	mRNA
LOC105379242	XR_007078680.1	8	-1	8090922	8108000	LOC105379242	lnc_RNA
LOC105379242	XR_007078679.1	8	-1	8090922	8107273	LOC105379242	lnc_RNA
LOC105379242	XR_007078677.1	8	-1	8090922	8097516	LOC105379242	lnc_RNA
LOC105379242	XR_007078678.1	8	-1	8090922	8097488	LOC105379242	lnc_RNA
LINC00208	NR_040035.1	8	-1	8158926	8163743	LINC00208	lnc_RNA
BLK	NM_001330465.2	8	-1	8175675	8245838	BLK	mRNA
BLK	XM_054360972.1	8	-1	8175675	8245838	BLK	mRNA
BLK	NM_001715.3	8	-1	8175675	8245838	BLK	mRNA
BLK	XM_054360967.1	8	-1	8175675	8245838	BLK	mRNA
BLK	XM_054360971.1	8	-1	8175675	8245838	BLK	mRNA
BLK	XM_054360969.1	8	-1	8175675	8202109	BLK	mRNA
BLK	XM_054360968.1	8	-1	8175675	8201025	BLK	mRNA
BLK	XM_054360970.1	8	-1	8175675	8201016	BLK	mRNA
BLK-AS1	XR_007078682.1	8	1	8182234	8187767	BLK-AS1	lnc_RNA
BLK-AS1	XR_007078681.1	8	1	8182234	8187767	BLK-AS1	lnc_RNA
BLK	XM_054360974.1	8	-1	8184404	8245838	BLK	mRNA
BLK	XM_054360973.1	8	-1	8184404	8245838	BLK	mRNA
BLK	XM_054360975.1	8	-1	8184404	8202117	BLK	mRNA
FAM167A	XM_054361327.1	8	1	8264329	8319261	FAM167A	mRNA
FAM167A	XM_054361325.1	8	1	8272551	8319261	FAM167A	mRNA
FAM167A	NM_053279.3	8	1	8273481	8319261	FAM167A	mRNA
FAM167A	XM_054361326.1	8	1	8293959	8319261	FAM167A	mRNA
FAM167A	XM_054361324.1	8	1	8295279	8319261	FAM167A	mRNA
FAM167A-AS1	NR_026814.1	8	-1	8302066	8370640	FAM167A-AS1	lnc_RNA
TDH	NR_001578.1	8	-1	8370590	8399377	TDH	transcript
TDH-AS1	NR_147705.1	8	1	8391526	8393266	TDH-AS1	lnc_RNA
MTMR9	XR_008487873.1	8	-1	8398321	8454196	MTMR9	transcript
MTMR9	XM_054361057.1	8	-1	8398979	8454196	MTMR9	mRNA
SLC35G5	NM_054028.2	8	-1	8406654	8408002	SLC35G5	mRNA
MTMR9	NM_015458.4	8	-1	8410868	8454196	MTMR9	mRNA
MTMR9	XM_054361058.1	8	-1	8410868	8438859	MTMR9	mRNA
MTMR9-AS1	NR_189628.1	8	1	8413584	8423153	MTMR9-AS1	lnc_RNA
MTMR9	XM_054361059.1	8	-1	8424123	8454196	MTMR9	mRNA
LINC00529	NR_170283.1	8	1	8454981	8491763	LINC00529	lnc_RNA
XKR6	NR_138152.2	8	1	8537206	8627283	XKR6	transcript
XKR6	XR_008487836.1	8	1	8537206	8627283	XKR6	transcript
XKR6	NR_138154.2	8	1	8537206	8627283	XKR6	transcript
XKR6	NR_138153.2	8	1	8537206	8627283	XKR6	transcript
XKR6	XM_054360303.1	8	1	8537206	8882964	XKR6	mRNA
XKR6	NM_173683.4	8	1	8537206	8842990	XKR6	mRNA
XKR6	XM_054360304.1	8	1	8537206	8555933	XKR6	mRNA
LOC101929269	NR_134308.1	8	1	8671926	8676363	LOC101929269	lnc_RNA
MIR598	NR_030328.1	8	1	8703709	8703805	MIR598	primary_transcript
MIR598	unassigned_transcript_1528	8	1	8703732	8703754	MIR598	miRNA
MIR598	unassigned_transcript_1529	8	1	8703769	8703790	MIR598	miRNA
LOC124906730	XR_007078686.1	8	1	8705971	8716201	LOC124906730	lnc_RNA
LOC124906730	XR_007078687.1	8	1	8711873	8716201	LOC124906730	lnc_RNA
LOC101929248	XR_007078685.1	8	-1	8882469	8888595	LOC101929248	lnc_RNA
LOC101929248	XR_007078684.1	8	-1	8882469	8888381	LOC101929248	lnc_RNA
LOC101929248	XR_007078683.1	8	-1	8882469	8886768	LOC101929248	lnc_RNA
PINX1-DT	NR_125432.1	8	-1	8892540	8899021	PINX1-DT	lnc_RNA
PINX1	NM_017884.6	8	1	8899172	8974128	PINX1	mRNA
PINX1	NM_001284356.2	8	1	8899172	8974128	PINX1	mRNA
MIR1322	NR_031711.1	8	1	8913506	8913576	MIR1322	primary_transcript
MIR1322	unassigned_transcript_1530	8	1	8913556	8913574	MIR1322	miRNA
SOX7-AS1	NR_146188.1	8	-1	8966103	9009782	SOX7-AS1	lnc_RNA
SOX7	NM_031439.4	8	1	9008562	9015305	SOX7	mRNA
C8orf74	NM_001040032.2	8	-1	9038498	9066367	C8orf74	mRNA
C8orf74	XM_054359996.1	8	-1	9038498	9066367	C8orf74	mRNA
MIR4286	NR_036248.1	8	-1	9071917	9072009	MIR4286	primary_transcript
MIR4286	unassigned_transcript_1531	8	-1	9071983	9071999	MIR4286	miRNA
RP1L1	NM_178857.6	8	1	9083816	9132787	RP1L1	mRNA
LOC105379237	XR_007078688.1	8	1	9158051	9160410	LOC105379237	lnc_RNA
PRSS55	NM_001197020.2	8	-1	9184962	9213620	PRSS55	mRNA
PRSS51	XR_007078693.1	8	1	9191405	9257428	PRSS51	transcript
PRSS51	XM_047445280.1	8	1	9191477	9244543	PRSS51	mRNA
PRSS51	XM_047445278.1	8	1	9191487	9244543	PRSS51	mRNA
PRSS51	XR_007078691.1	8	1	9191490	9257428	PRSS51	transcript
PRSS55	XR_008487819.1	8	-1	9193928	9213620	PRSS55	transcript
PRSS55	XM_054359995.1	8	-1	9193959	9213620	PRSS55	mRNA
PRSS55	NM_198464.4	8	-1	9200339	9213620	PRSS55	mRNA
PRSS55	XM_054359993.1	8	-1	9200339	9210890	PRSS55	mRNA
PRSS55	XM_054359994.1	8	-1	9204161	9213620	PRSS55	mRNA
PRSS51	XR_007078689.1	8	1	9221123	9257428	PRSS51	transcript
PRSS51	XR_007078690.1	8	1	9221123	9257428	PRSS51	transcript
PRSS51	XM_047445277.1	8	1	9221123	9244543	PRSS51	mRNA
PRSS51	XM_047445279.1	8	1	9221123	9244543	PRSS51	mRNA
PRSS51	XR_007078692.1	8	1	9221129	9257428	PRSS51	transcript
LINC03022	NR_120604.1	8	-1	9257184	9264596	LINC03022	lnc_RNA
MSRA	NM_001135670.3	8	-1	9310290	9686356	MSRA	mRNA
MSRA	NM_012331.5	8	-1	9310290	9686356	MSRA	mRNA
MSRA	NM_001135671.3	8	-1	9310290	9645004	MSRA	mRNA
MSRA	NM_001199729.3	8	-1	9310290	9645004	MSRA	mRNA
MSRA	XM_054360500.1	8	-1	9310290	9644541	MSRA	mRNA
MSRA	XM_054360499.1	8	-1	9320370	9686356	MSRA	mRNA
LOC105379235	XR_007078694.1	8	1	9684754	9757046	LOC105379235	lnc_RNA
MSRA-DT	XR_007078695.1	8	1	9687588	9702796	MSRA-DT	lnc_RNA
MSRA-DT	XR_007078696.1	8	1	9687588	9691524	MSRA-DT	lnc_RNA
LOC124902082	XR_007079547.1	8	1	9809134	9809237	LOC124902082	snoRNA
MIR124-1	NR_029668.1	8	1	9837486	9837570	MIR124-1	primary_transcript
MIR124-1	unassigned_transcript_1532	8	1	9837499	9837520	MIR124-1	miRNA
MIR124-1	unassigned_transcript_1533	8	1	9837538	9837559	MIR124-1	miRNA
MIR124-1HG	NR_024281.1	8	1	9837629	9840894	MIR124-1HG	lnc_RNA
LOC124902085	XR_007079552.1	8	1	9874291	9874394	LOC124902085	snoRNA
TNKS	XM_054361432.1	8	-1	9959097	10187973	TNKS	mRNA
TNKS	NM_003747.3	8	-1	9959097	10187973	TNKS	mRNA
TNKS	XM_054361434.1	8	-1	9965520	10187973	TNKS	mRNA
TNKS	XM_054361433.1	8	-1	9965520	10187973	TNKS	mRNA
TNKS	XM_054361431.1	8	-1	9965520	10187973	TNKS	mRNA
TNKS	XM_054361430.1	8	-1	9965520	10187973	TNKS	mRNA
MIR597	NR_030327.1	8	-1	10002196	10002292	MIR597	primary_transcript
MIR597	unassigned_transcript_1534	8	-1	10002213	10002235	MIR597	miRNA
MIR597	unassigned_transcript_1535	8	-1	10002256	10002277	MIR597	miRNA
LOC105379231	XR_007078699.1	8	-1	10329990	10380644	LOC105379231	lnc_RNA
LOC105379231	XR_007078698.1	8	-1	10329990	10380644	LOC105379231	lnc_RNA
LOC124901884	XR_007078700.1	8	1	10357598	10364099	LOC124901884	lnc_RNA
LOC105379230	NR_188126.1	8	1	10368612	10372387	LOC105379230	lnc_RNA
LOC105379230	NR_188125.1	8	1	10368612	10372387	LOC105379230	lnc_RNA
LOC105379230	NR_188127.1	8	1	10368612	10372387	LOC105379230	lnc_RNA
LOC157273	NR_040039.1	8	-1	10408852	10418896	LOC157273	lnc_RNA
LOC101929128	NR_125431.1	8	-1	10541182	10555041	LOC101929128	lnc_RNA
PPP1R3B-DT	NR_183348.1	8	-1	10574444	10592354	PPP1R3B-DT	lnc_RNA
PPP1R3B-DT	NR_183347.1	8	-1	10574444	10592354	PPP1R3B-DT	lnc_RNA
PPP1R3B-DT	NR_183344.1	8	-1	10574444	10592354	PPP1R3B-DT	lnc_RNA
PPP1R3B-DT	NR_183346.1	8	-1	10574444	10592354	PPP1R3B-DT	lnc_RNA
PPP1R3B-DT	NR_183345.1	8	-1	10574444	10592354	PPP1R3B-DT	lnc_RNA
PPP1R3B-DT	NR_183354.1	8	-1	10585404	10592354	PPP1R3B-DT	lnc_RNA
PPP1R3B-DT	NR_183355.1	8	-1	10585404	10592354	PPP1R3B-DT	lnc_RNA
PPP1R3B-DT	NR_183353.1	8	-1	10585404	10592354	PPP1R3B-DT	lnc_RNA
PPP1R3B-DT	NR_183352.1	8	-1	10585404	10592354	PPP1R3B-DT	lnc_RNA
PPP1R3B-DT	NR_183349.1	8	-1	10585404	10592354	PPP1R3B-DT	lnc_RNA
PPP1R3B-DT	NR_183351.1	8	-1	10585404	10592354	PPP1R3B-DT	lnc_RNA
PPP1R3B-DT	NR_183357.1	8	-1	10585404	10592354	PPP1R3B-DT	lnc_RNA
PPP1R3B-DT	NR_183350.1	8	-1	10585404	10592354	PPP1R3B-DT	lnc_RNA
PPP1R3B-DT	NR_183356.1	8	-1	10585404	10592354	PPP1R3B-DT	lnc_RNA
PPP1R3B	XM_054361233.1	8	1	10592540	10607824	PPP1R3B	mRNA
PPP1R3B	NM_001201329.2	8	1	10592540	10607824	PPP1R3B	mRNA
PPP1R3B	XM_054361232.1	8	1	10593421	10607824	PPP1R3B	mRNA
PPP1R3B	NM_024607.4	8	1	10593421	10607824	PPP1R3B	mRNA
LOC112268402	XR_007078701.1	8	1	10609437	10656553	LOC112268402	lnc_RNA
LOC112268402	XR_007078702.1	8	1	10617150	10633563	LOC112268402	lnc_RNA
ERI1	NM_001354638.2	8	-1	10644016	10741221	ERI1	mRNA
ERI1	XM_054361466.1	8	-1	10646308	10741221	ERI1	mRNA
ERI1	XM_054361465.1	8	-1	10652882	10741221	ERI1	mRNA
SNORD3I	NR_145772.1	8	1	10685503	10685594	SNORD3I	snoRNA
MIR4660	NR_039804.1	8	-1	10695606	10695679	MIR4660	primary_transcript
MIR4660	unassigned_transcript_1536	8	-1	10695649	10695671	MIR4660	miRNA
ERI1	XM_054361467.1	8	-1	10710783	10741221	ERI1	mRNA
ERI1	XM_054361464.1	8	-1	10710784	10741931	ERI1	mRNA
ERI1	NM_153332.4	8	-1	10710784	10741221	ERI1	mRNA
ERI1	NM_001354636.2	8	-1	10710784	10741221	ERI1	mRNA
ERI1	XM_054361468.1	8	-1	10710784	10741221	ERI1	mRNA
ERI1	NM_001354635.2	8	-1	10710784	10741004	ERI1	mRNA
LOC105379227	XR_007078710.1	8	1	10741376	10755645	LOC105379227	lnc_RNA
LOC105379227	XR_007078709.1	8	1	10741412	10755645	LOC105379227	lnc_RNA
LOC124906732	XR_007078711.1	8	-1	10748509	10752524	LOC124906732	lnc_RNA
LOC124901866	XM_047445353.1	8	-1	10756038	10780893	LOC124901866	mRNA
LOC124900259	XR_007079536.1	8	-1	10782411	10782544	LOC124900259	snoRNA
LOC124906731	XR_007078708.1	8	-1	10821791	10851636	LOC124906731	lnc_RNA
MFHAS1	XR_008487895.1	8	1	10850500	10946734	MFHAS1	transcript
MFHAS1	NM_004225.3	8	1	10850500	10960846	MFHAS1	mRNA
MFHAS1	XM_054361505.1	8	1	10850500	10953872	MFHAS1	mRNA
MFHAS1	XM_054361506.1	8	1	10850500	10877864	MFHAS1	mRNA
CLDN23	NM_194284.3	8	-1	11040282	11042441	CLDN23	mRNA
LOC105379225	XR_007078712.1	8	1	11055654	11058331	LOC105379225	lnc_RNA
LOC105379225	XR_007078713.1	8	1	11055654	11058331	LOC105379225	lnc_RNA
LOC105379224	NR_188124.1	8	-1	11170351	11183031	LOC105379224	lnc_RNA
LOC107986913	XR_007078716.1	8	-1	11275926	11282972	LOC107986913	lnc_RNA
LOC107986913	XR_007078717.1	8	-1	11275926	11281435	LOC107986913	lnc_RNA
LINC02950	NR_186598.1	8	1	11282010	11286687	LINC02950	lnc_RNA
LINC02949	NR_186597.1	8	1	11318802	11329194	LINC02949	lnc_RNA
LOC105379222	XR_007078719.1	8	-1	11344111	11354036	LOC105379222	lnc_RNA
PRAG1	NR_163138.1	8	1	11357159	11425856	PRAG1	transcript
PRAG1	NM_001080826.3	8	1	11357159	11425856	PRAG1	mRNA
PRAG1	NM_001369759.1	8	1	11357354	11425856	PRAG1	mRNA
LOC124901879	XR_007078720.1	8	-1	11421699	11423335	LOC124901879	lnc_RNA
FAM86B3P	NR_024361.1	8	-1	11498768	11515065	FAM86B3P	transcript
FAM86B3P	NR_024363.1	8	-1	11503603	11515065	FAM86B3P	transcript
FAM86B3P	NR_024362.1	8	-1	11504709	11515065	FAM86B3P	transcript
FAM85B	NR_147089.1	8	1	11516132	11638435	FAM85B	lnc_RNA
FAM90A12	NM_001423531.1	8	1	11708430	11711440	FAM90A12	mRNA
FAM90A24	NM_001423530.1	8	1	11716078	11719088	FAM90A24	mRNA
LOC124906758	NM_001421748.1	8	1	11723726	11726736	LOC124906758	mRNA
LOC124906756	NM_001421749.1	8	1	11731374	11734384	LOC124906756	mRNA
FAM90A13	NM_001423526.1	8	1	11739022	11742032	FAM90A13	mRNA
LOC128966605	NM_001421767.1	8	1	11746670	11749680	LOC128966605	mRNA
LOC124906764	NM_001421768.1	8	1	11754318	11757328	LOC124906764	mRNA
FAM90A14	NM_001164452.1	8	1	11761966	11764976	FAM90A14	mRNA
FAM90A18	NM_001164451.1	8	1	11769614	11772624	FAM90A18	mRNA
LOC124906767	NM_001421769.1	8	1	11777267	11780277	LOC124906767	mRNA
LOC124906752	NM_001421770.1	8	1	11792558	11795568	LOC124906752	mRNA
LOC124906751	NM_001421771.1	8	1	11800206	11803216	LOC124906751	mRNA
LOC128966593	NM_001421774.1	8	1	11807854	11810864	LOC128966593	mRNA
LOC124906760	NM_001421775.1	8	1	11815502	11818512	LOC124906760	mRNA
LOC124906763	NM_001421776.1	8	1	11823150	11826160	LOC124906763	mRNA
LOC130160541	NM_001421778.1	8	1	11846099	11849109	LOC130160541	mRNA
FAM90A16	NM_001397396.1	8	1	11876686	11879696	FAM90A16	mRNA
FAM90A8	NM_001164450.1	8	1	11884338	11887348	FAM90A8	mRNA
FAM90A17	NM_001397391.1	8	1	11891986	11894996	FAM90A17	mRNA
FAM90A19	NM_001164449.1	8	1	11899634	11902644	FAM90A19	mRNA
FAM90A9	NM_001164448.1	8	1	11907282	11910292	FAM90A9	mRNA
FAM90A10	NM_001164447.1	8	1	11914929	11917940	FAM90A10	mRNA
PRR23D2	XM_054359525.1	8	-1	11924541	11930114	PRR23D2	mRNA
PRR23D2	NM_001282478.1	8	-1	11924541	11927363	PRR23D2	mRNA
DEFB107A	NM_001037668.1	8	-1	11957683	11961686	DEFB107A	mRNA
DEFB105A	NM_152250.3	8	-1	11966973	11969849	DEFB105A	mRNA
DEFB106A	NM_152251.4	8	1	11971108	11975062	DEFB106A	mRNA
LOC124906775	XR_007078741.1	8	1	11976275	11981005	LOC124906775	lnc_RNA
DEFB104A	NM_080389.3	8	1	11982449	11987259	DEFB104A	mRNA
SPAG11A	NM_001081552.3	8	1	11994024	12009796	SPAG11A	mRNA
SPAG11A	NM_001363726.3	8	1	11994024	12006952	SPAG11A	mRNA
SPAG11A	NM_001395484.1	8	1	11994024	12006952	SPAG11A	mRNA
SPAG11A	XM_054361026.1	8	1	11994024	11996159	SPAG11A	mRNA
SPAG11A	XM_054361027.1	8	1	12005240	12006952	SPAG11A	mRNA
DEFB103A	NM_001081551.4	8	1	12027390	12028661	DEFB103A	mRNA
DEFB4A	NM_004942.4	8	1	12040687	12042691	DEFB4A	mRNA
ZNF705B	NM_001193630.1	8	1	12072289	12098378	ZNF705B	mRNA
ZNF705B	XM_054359524.1	8	1	12093186	12100603	ZNF705B	mRNA
FAM66E	NR_027424.1	8	1	12100980	12154357	FAM66E	lnc_RNA
LOC128966670	NM_001421886.1	8	-1	12117628	12119220	LOC128966670	mRNA
USP17L3	NM_001256871.1	8	-1	12122357	12123949	USP17L3	mRNA
LOC128966622	NR_185349.1	8	-1	12167265	12179257	LOC128966622	transcript
LOC128966622	NM_001421885.1	8	-1	12167265	12179257	LOC128966622	mRNA
LOC128966622	XM_054361662.1	8	-1	12167275	12179257	LOC128966622	mRNA
LOC128966622	XM_054361661.1	8	-1	12167275	12179257	LOC128966622	mRNA
LOC128966622	XM_054361658.1	8	-1	12167275	12179257	LOC128966622	mRNA
LOC128966622	XM_054361660.1	8	-1	12167275	12179257	LOC128966622	mRNA
LOC128966622	XM_054361659.1	8	-1	12167275	12179257	LOC128966622	mRNA
LOC128966622	XM_054361656.1	8	-1	12167275	12179257	LOC128966622	mRNA
LOC128966622	XM_054361669.1	8	-1	12167275	12179257	LOC128966622	mRNA
LOC128966622	XM_054361670.1	8	-1	12167275	12179257	LOC128966622	mRNA
LOC128966622	XM_054361668.1	8	-1	12167275	12179257	LOC128966622	mRNA
LOC128966622	XM_054361663.1	8	-1	12167275	12178976	LOC128966622	mRNA
LOC128966622	XM_054361664.1	8	-1	12167275	12173475	LOC128966622	mRNA
LOC128966622	XM_054361667.1	8	-1	12167275	12172065	LOC128966622	mRNA
LOC128966622	XM_054361666.1	8	-1	12170518	12179257	LOC128966622	mRNA
LOC128966622	XM_054361665.1	8	-1	12171313	12179257	LOC128966622	mRNA
LOC124906734	XR_008487915.1	8	-1	12227970	12351652	LOC124906734	transcript
LOC124906734	XR_007078721.1	8	-1	12227970	12274034	LOC124906734	transcript
LOC124906734	XR_007078722.1	8	-1	12248495	12274034	LOC124906734	transcript
LOC124906734	XR_008487921.1	8	-1	12250504	12344196	LOC124906734	transcript
LOC124906734	XR_008487922.1	8	-1	12250703	12350372	LOC124906734	transcript
LOC124906734	XR_008487913.1	8	-1	12251622	12351652	LOC124906734	transcript
LOC124906734	XM_054361652.1	8	-1	12252219	12351652	LOC124906734	mRNA
LOC124906734	XR_008487914.1	8	-1	12255211	12351652	LOC124906734	transcript
LOC124906734	XM_054361649.1	8	-1	12261095	12351652	LOC124906734	mRNA
LOC124906734	XM_054361650.1	8	-1	12274524	12351652	LOC124906734	mRNA
LOC124906734	XR_008487917.1	8	-1	12338383	12351652	LOC124906734	transcript
LOC124906734	XR_008487916.1	8	-1	12338383	12351652	LOC124906734	transcript
LOC124906734	XM_054361648.1	8	-1	12338383	12351652	LOC124906734	mRNA
LOC124906734	XM_054361651.1	8	-1	12338383	12351652	LOC124906734	mRNA
LOC124906734	XM_054361655.1	8	-1	12344323	12351652	LOC124906734	mRNA
LOC124906734	XR_008487919.1	8	-1	12348005	12351652	LOC124906734	transcript
LOC124906734	XR_008487918.1	8	-1	12348185	12351652	LOC124906734	transcript
LOC124906734	XR_008487920.1	8	-1	12349075	12351652	LOC124906734	transcript
LOC124906734	XM_054361654.1	8	-1	12349201	12351652	LOC124906734	mRNA
LOC124906734	XM_054361653.1	8	-1	12349201	12351652	LOC124906734	mRNA
LOC124906796	XM_047445354.1	8	-1	12368820	12371018	LOC124906796	mRNA
LOC124906774	XR_007078739.1	8	-1	12377532	12392813	LOC124906774	lnc_RNA
LOC124906757	XM_047445309.1	8	1	12379010	12382025	LOC124906757	mRNA
LOC124906774	XR_007078740.1	8	-1	12383371	12392823	LOC124906774	lnc_RNA
LOC124906761	XM_047445314.1	8	1	12386519	12389671	LOC124906761	mRNA
LOC124906772	XR_007078737.1	8	-1	12392824	12408105	LOC124906772	lnc_RNA
LOC128966567	NM_001422024.1	8	1	12394165	12397317	LOC128966567	mRNA
LOC124906773	XR_007078738.1	8	-1	12408116	12423397	LOC124906773	lnc_RNA
LOC124906750	XM_047445302.1	8	1	12409457	12412672	LOC124906750	mRNA
LOC128966767	XM_054361677.1	8	1	12417103	12420255	LOC128966767	mRNA
LOC124906771	XR_007078736.1	8	-1	12423462	12438693	LOC124906771	lnc_RNA
LOC128966607	XM_054361676.1	8	1	12424753	12427998	LOC128966607	mRNA
LOC124906770	XR_007078735.1	8	-1	12438704	12453984	LOC124906770	lnc_RNA
LOC124906765	XM_047445318.1	8	1	12440044	12443289	LOC124906765	mRNA
LOC128966602	XM_054361678.1	8	1	12447690	12450842	LOC128966602	mRNA
LOC124906766	XM_047445319.1	8	1	12455473	12458504	LOC124906766	mRNA
LOC124906737	XM_047445285.1	8	-1	12465092	12470866	LOC124906737	mRNA
LOC124906737	NM_001421997.1	8	-1	12465092	12467915	LOC124906737	mRNA
LOC105379216	XR_007078742.1	8	-1	12486718	12487199	LOC105379216	lnc_RNA
LOC124906743	NM_001422150.1	8	-1	12498207	12502233	LOC124906743	mRNA
LOC124906747	NM_001422152.1	8	-1	12508486	12510399	LOC124906747	mRNA
LOC124906749	NM_001422094.1	8	1	12511678	12515574	LOC124906749	mRNA
LOC124906746	NM_001422091.1	8	1	12522997	12528029	LOC124906746	mRNA
LOC124906741	XM_047445290.1	8	1	12534420	12547207	LOC124906741	mRNA
LOC124906741	XM_047445291.1	8	1	12534434	12550099	LOC124906741	mRNA
LOC124906741	XM_047445288.1	8	1	12534434	12547373	LOC124906741	mRNA
LOC124906741	XM_047445289.1	8	1	12534434	12536670	LOC124906741	mRNA
LOC124906741	XM_047445292.1	8	1	12545771	12547373	LOC124906741	mRNA
LOC124906741	XM_047445293.1	8	1	12545771	12547207	LOC124906741	mRNA
LOC124906744	NM_001422090.1	8	1	12567957	12569228	LOC124906744	mRNA
LOC124906748	NM_001422148.1	8	1	12581252	12583280	LOC124906748	mRNA
FAM66A	NR_026789.1	8	1	12641556	12690547	FAM66A	lnc_RNA
LOC649352	NR_046415.1	8	-1	12658802	12659324	LOC649352	transcript
DEFB109A	NR_024044.2	8	-1	12672819	12679907	DEFB109A	transcript
FAM90A25P	NR_073395.1	8	-1	12694067	12697579	FAM90A25P	transcript
FAM86B2	NR_148877.2	8	-1	12703972	12715982	FAM86B2	transcript
FAM86B2	NR_148876.2	8	-1	12703972	12715982	FAM86B2	transcript
FAM86B2	NR_148878.2	8	-1	12703972	12715982	FAM86B2	transcript
FAM86B2	NM_001137610.3	8	-1	12703972	12715982	FAM86B2	mRNA
FAM86B2-DT	NR_040092.1	8	1	12716595	12833567	FAM86B2-DT	lnc_RNA
FAM86B2-DT	NR_040091.1	8	1	12716595	12817749	FAM86B2-DT	lnc_RNA
LOC124906740	XM_047445287.1	8	-1	12727421	12745560	LOC124906740	mRNA
LOC729732	NR_047662.2	8	-1	12803778	12931744	LOC729732	lnc_RNA
MIR5692A2	NR_049876.1	8	1	12985261	12985319	MIR5692A2	primary_transcript
MIR5692A2	unassigned_transcript_1537	8	1	12985263	12985284	MIR5692A2	miRNA
LONRF1	NR_138256.2	8	-1	12988035	13021657	LONRF1	transcript
LONRF1	NR_138255.2	8	-1	12988035	13021657	LONRF1	transcript
LONRF1	NM_001329976.2	8	-1	12988035	13021657	LONRF1	mRNA
LONRF1	NM_152271.5	8	-1	12988035	13021657	LONRF1	mRNA
LONRF1	XM_054361496.1	8	-1	12988035	13020579	LONRF1	mRNA
LONRF1	XM_054361495.1	8	-1	12988035	13020579	LONRF1	mRNA
MIR3926-1	NR_037492.1	8	-1	12993361	12993433	MIR3926-1	primary_transcript
MIR3926-2	NR_037495.1	8	1	12993366	12993428	MIR3926-2	primary_transcript
MIR3926-2	unassigned_transcript_1539	8	1	12993371	12993391	MIR3926-2	miRNA
MIR3926-1	unassigned_transcript_1538	8	-1	12993403	12993423	MIR3926-1	miRNA
LONRF1	XM_054361497.1	8	-1	13003149	13021657	LONRF1	mRNA
LINC03019	NR_015383.2	8	-1	13031977	13077651	LINC03019	lnc_RNA
LINC03019	NR_152742.1	8	-1	13031977	13077651	LINC03019	lnc_RNA
LINC00681	NR_102423.2	8	1	13060396	13084467	LINC00681	lnc_RNA
LOC105379289	XR_007078743.1	8	1	13131587	13156911	LOC105379289	lnc_RNA
TRMT9B	NM_020844.3	8	1	13211952	13296089	TRMT9B	mRNA
LOC124901889	XR_007078744.1	8	-1	13251527	13303308	LOC124901889	lnc_RNA
LOC124901889	XR_007078748.1	8	-1	13251527	13303308	LOC124901889	lnc_RNA
LOC124901889	XR_007078745.1	8	-1	13251527	13303308	LOC124901889	lnc_RNA
LOC124901889	XR_007078746.1	8	-1	13251527	13302727	LOC124901889	lnc_RNA
